"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Liquidambar"	"Liriodendron"	"Myrica"	"Nyssa"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
1100	1133	"Hudson Lake"	41.67	-86.53	25	"AWI"	25	-50	605	156	0	0.932400932400932	0	1.3986013986014	0	20.04662004662	0.699300699300699	6.75990675990676	0	0	0	0	4.1958041958042	5.36130536130536	0	1.3986013986014	0	0.233100233100233	0	0	0	3.03030303030303	0	4.1958041958042	0	2.0979020979021	0	42.8904428904429	0	0.233100233100233	0	1.63170163170163	0.233100233100233	4.66200466200466
1100	1133	"Hudson Lake"	41.67	-86.53	46	"AWI"	46	-22	1160	328	0	0.987654320987654	0.246913580246914	1.23456790123457	0	19.0123456790123	0.740740740740741	4.44444444444444	0	0	0	0	4.93827160493827	4.69135802469136	0	0.493827160493827	0	0.246913580246914	0	0	0	3.7037037037037	0	2.71604938271605	0	2.71604938271605	0	48.8888888888889	0	0.740740740740741	0	1.72839506172839	0.246913580246914	2.22222222222222
1100	1133	"Hudson Lake"	41.67	-86.53	64	"AWI"	64	87	1342	516	0	1.36054421768707	0.453514739229025	1.13378684807256	0	13.6054421768707	1.13378684807256	6.80272108843537	0	0	0	0.680272108843537	5.66893424036281	5.66893424036281	0	2.04081632653061	0	0.453514739229025	0	0	0	3.40136054421769	0.680272108843537	4.08163265306122	0.226757369614512	0.90702947845805	0	46.031746031746	0	0.680272108843537	0	1.8140589569161	0	3.17460317460317
1100	1133	"Hudson Lake"	41.67	-86.53	74	"AWI"	74	127	1426	622	0	1.68539325842697	1.12359550561798	0.280898876404494	0	3.93258426966292	1.12359550561798	3.93258426966292	0	0	0	0.561797752808989	9.26966292134832	3.37078651685393	0	3.65168539325843	0	0.561797752808989	0	0	0	4.21348314606742	0	5.0561797752809	0.842696629213483	0.842696629213483	0	51.685393258427	0	0.280898876404494	0	1.68539325842697	0.280898876404494	5.61797752808989
1100	1133	"Hudson Lake"	41.67	-86.53	85	"AWI"	85	161	1565	734	0	3.11614730878187	0.84985835694051	0	0	2.26628895184136	0.84985835694051	5.38243626062323	0	0	0	0	6.51558073654391	7.93201133144476	0	1.13314447592068	0	0	0	0	0.28328611898017	2.26628895184136	0	4.53257790368272	0.28328611898017	0.28328611898017	0	56.3739376770538	0	0.56657223796034	0	1.41643059490085	0.56657223796034	5.38243626062323
1100	1133	"Hudson Lake"	41.67	-86.53	95	"AWI"	95	190	1711	830	0	2.11640211640212	0.529100529100529	0.264550264550265	0	1.58730158730159	0.529100529100529	6.08465608465608	0	0	0	0.264550264550265	8.2010582010582	7.14285714285714	0	3.17460317460317	0	0	0	0	0	2.38095238095238	0	4.76190476190476	0.264550264550265	0	0	54.2328042328042	0	1.05820105820106	0	1.05820105820106	1.32275132275132	5.02645502645503
1100	1133	"Hudson Lake"	41.67	-86.53	110	"AWI"	110	330	1842	973	0	5.47445255474453	0.364963503649635	0.72992700729927	1.09489051094891	1.09489051094891	0.72992700729927	4.01459854014599	0	0	0	1.45985401459854	9.85401459854015	5.10948905109489	0.364963503649635	2.18978102189781	0	0	0	0	0	5.47445255474453	0	3.64963503649635	0.364963503649635	0.72992700729927	0	50.7299270072993	0	1.82481751824817	0.72992700729927	1.09489051094891	0.364963503649635	2.55474452554745
1100	1133	"Hudson Lake"	41.67	-86.53	120	"AWI"	120	408	1919	1077	0	5.84905660377358	0.566037735849057	0.188679245283019	0.377358490566038	2.45283018867925	1.13207547169811	3.20754716981132	0.943396226415094	0.377358490566038	0	1.13207547169811	11.6981132075472	4.15094339622642	1.50943396226415	3.58490566037736	0	0.566037735849057	0	0	0	3.58490566037736	0.188679245283019	3.39622641509434	3.39622641509434	2.07547169811321	0	43.5849056603774	0	0.377358490566038	0	0.754716981132076	0.377358490566038	4.52830188679245
1100	1133	"Hudson Lake"	41.67	-86.53	130	"AWI"	130	468	1993	1180	0	6.26959247648903	1.25391849529781	0	0	1.88087774294671	2.50783699059561	5.64263322884013	0	0.626959247648903	0.940438871473354	2.50783699059561	13.4796238244514	4.70219435736677	1.88087774294671	1.25391849529781	0	0.313479623824451	0	0	0	2.82131661442006	0	4.07523510971787	0.940438871473354	2.19435736677116	0.313479623824451	40.1253918495298	0.313479623824451	0.313479623824451	0	1.25391849529781	0.313479623824451	4.07523510971787
1100	1133	"Hudson Lake"	41.67	-86.53	140	"AWI"	140	524	2117	1283	0	5.34591194968553	0	0.314465408805031	0.157232704402516	1.25786163522013	0.471698113207547	6.76100628930818	0.471698113207547	0.314465408805031	0	2.0440251572327	15.7232704402516	3.14465408805031	0.943396226415094	1.88679245283019	0	0.157232704402516	0	0	0	3.45911949685535	0	4.08805031446541	2.67295597484277	2.67295597484277	0	37.8930817610063	0	0.786163522012579	0	1.41509433962264	0.157232704402516	7.86163522012579
1100	1133	"Hudson Lake"	41.67	-86.53	150	"AWI"	150	606	2221	1377	0	4.08163265306122	0.816326530612245	0.408163265306122	0	2.85714285714286	2.04081632653061	5.30612244897959	0.408163265306122	0.816326530612245	0	1.22448979591837	14.2857142857143	5.30612244897959	3.6734693877551	1.63265306122449	0	0	0	0	0	4.89795918367347	0.408163265306122	5.30612244897959	2.44897959183673	2.44897959183673	0	33.8775510204082	0	0.816326530612245	0	0.816326530612245	0	6.12244897959184
1100	1133	"Hudson Lake"	41.67	-86.53	160	"AWI"	160	759	2278	1469	0	6.59574468085106	1.06382978723404	0.425531914893617	0.425531914893617	1.70212765957447	1.48936170212766	4.68085106382979	0.212765957446809	0.638297872340425	0.425531914893617	1.70212765957447	17.8723404255319	4.68085106382979	0.851063829787234	1.70212765957447	0	0.212765957446809	0	0	0	2.12765957446809	0.212765957446809	3.61702127659574	1.06382978723404	2.12765957446809	0	40.4255319148936	0	0.212765957446809	0	0.851063829787234	0.425531914893617	4.25531914893617
1100	1133	"Hudson Lake"	41.67	-86.53	170	"AWI"	170	882	2345	1564	0	4.48548812664908	0.79155672823219	0.263852242744063	0.79155672823219	1.84696569920844	1.05540897097625	5.0131926121372	0	0.527704485488127	0	3.16622691292876	13.9841688654354	4.48548812664908	1.31926121372032	2.9023746701847	0	0	0	0	0	1.31926121372032	0	1.84696569920844	3.16622691292876	0.79155672823219	0	45.3825857519789	0	0.79155672823219	0	0.527704485488127	0.79155672823219	4.74934036939314
1100	1133	"Hudson Lake"	41.67	-86.53	180	"AWI"	180	970	2423	1665	0	7.01754385964912	0	0.25062656641604	0.25062656641604	0.50125313283208	0.25062656641604	7.01754385964912	0.25062656641604	0.25062656641604	0	0.75187969924812	10.7769423558897	4.51127819548872	0.75187969924812	2.25563909774436	0	0.25062656641604	0	0	0	2.25563909774436	0	4.26065162907268	2.25563909774436	2.25563909774436	0	43.609022556391	0	1.00250626566416	0	1.50375939849624	0	7.76942355889724
1100	1133	"Hudson Lake"	41.67	-86.53	190	"AWI"	190	1040	2521	1764	0	6.48854961832061	0.763358778625954	0	1.14503816793893	2.67175572519084	0	3.81679389312977	0.381679389312977	0	1.14503816793893	2.67175572519084	7.63358778625954	6.10687022900763	2.67175572519084	3.81679389312977	0	0	0	0	0	2.67175572519084	0	1.90839694656489	0.763358778625954	1.52671755725191	0	48.0916030534351	0	1.14503816793893	0	0.381679389312977	0	4.19847328244275
1100	1133	"Hudson Lake"	41.67	-86.53	210	"AWI"	210	1376	2672	1973	0	5.6	0.533333333333333	0	0	1.33333333333333	0.8	6.13333333333333	0	0	0.533333333333333	2.4	10.4	7.46666666666667	4.8	3.73333333333333	0	0	0	0	0	2.13333333333333	0	3.2	1.86666666666667	0.8	0	41.8666666666667	0	0.266666666666667	0	0.533333333333333	0.533333333333333	5.06666666666667
1100	1133	"Hudson Lake"	41.67	-86.53	220	"AWI"	220	1510	2742	2084	0	3.14465408805031	0.628930817610063	0.419287211740042	0.209643605870021	0.628930817610063	0.838574423480084	8.17610062893082	0	0.209643605870021	0.628930817610063	2.93501048218029	12.7882599580713	3.9832285115304	0.628930817610063	2.72536687631027	0	0.209643605870021	0	0	0	2.93501048218029	0	3.56394129979036	2.51572327044025	0.628930817610063	0	42.5576519916143	0	0.419287211740042	0	1.25786163522013	0.419287211740042	7.54716981132075
1100	1133	"Hudson Lake"	41.67	-86.53	225	"AWI"	225	1562	2783	2143	0	3.96039603960396	0.618811881188119	0.123762376237624	0.866336633663366	1.11386138613861	0.618811881188119	6.55940594059406	0.123762376237624	0.123762376237624	0.371287128712871	2.35148514851485	10.2722772277228	4.95049504950495	4.08415841584158	3.46534653465347	0	0	0.247524752475248	0	0	3.58910891089109	0	3.58910891089109	1.48514851485149	0.247524752475248	0.123762376237624	42.2029702970297	0.247524752475248	0.371287128712871	0.247524752475248	1.36138613861386	0.371287128712871	6.31188118811881
1100	1133	"Hudson Lake"	41.67	-86.53	230	"AWI"	230	1606	2848	2202	0	5.5	0	0	0.5	0	1	6.75	0	0.25	0.5	1.75	13	5.5	6	3.75	0	0	0	0	0	1.5	0	2.25	1.25	1	0	42.25	0	0	0.25	1.5	0.5	5
1100	1133	"Hudson Lake"	41.67	-86.53	240	"AWI"	240	1675	3015	2317	0	4.59016393442623	0	0	0.655737704918033	1.63934426229508	0.983606557377049	7.54098360655738	0.327868852459016	0	0.655737704918033	2.62295081967213	13.4426229508197	8.19672131147541	2.29508196721311	1.31147540983607	0	0	0	0	0	0.983606557377049	0	2.62295081967213	2.29508196721311	0.655737704918033	0	40.327868852459	0	0.655737704918033	0	1.31147540983607	0.983606557377049	5.9016393442623
