"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Castanea"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Larix"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tsuga"
948	978	"Gravel Ridge"	55.03333	-62.63333	710	"AWI"	710	-145	21	-66	0.803212851405622	0	0	0	0	0.803212851405622	0	18.4738955823293	0	0.401606425702811	0	13.2530120481928	0	0	0	0	0.401606425702811	0	0.803212851405622	0	0.401606425702811	59.0361445783133	4.41767068273092	0.803212851405622	0	0	0.401606425702811	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	715	"AWI"	715	-85	337	57	0	0	0	0	0	1.55642023346304	0	16.7315175097276	0	0	0	10.5058365758755	0	0	0	0	0.389105058365759	0.778210116731518	0	0	0	64.2023346303502	3.89105058365759	1.55642023346304	0	0	0	0	0	0.389105058365759	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	721	"AWI"	721	-31	742	204	0	0	0	0	0	0.793650793650794	0	21.031746031746	0.396825396825397	0.396825396825397	0	18.6507936507937	0	0	0	0	0	0.396825396825397	0.793650793650794	0	0	52.7777777777778	1.58730158730159	2.38095238095238	0	0	0	0	0	0.793650793650794	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	725	"AWI"	725	22	839	322	0	0	0	0	0	0.377358490566038	0	17.3584905660377	0	0	0	8.30188679245283	0	0	0	0	0	0	2.64150943396226	0	0	69.4339622641509	1.88679245283019	0	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	730	"AWI"	730	65	1034	454	0.374531835205993	0	0	0	0	0.374531835205993	0	15.7303370786517	0.374531835205993	0	0	6.74157303370786	0	0	0	0	0	0	1.49812734082397	0	0	71.9101123595506	1.87265917602996	0.374531835205993	0.374531835205993	0	0	0	0	0.374531835205993	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	740	"AWI"	740	238	1318	741	0.714285714285714	0	0	0.357142857142857	0	0	0	17.5	0	0	0	3.92857142857143	0	0	0	0	0	0	1.07142857142857	0	0	74.2857142857143	1.42857142857143	0.357142857142857	0.357142857142857	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	750	"AWI"	750	477	1560	1020	0.36231884057971	0	0	0	0	0.36231884057971	0	15.9420289855072	0	0	0	3.98550724637681	0	0	0	0	0	0	0.72463768115942	0	0	75	2.89855072463768	0.36231884057971	0	0	0	0	0	0.36231884057971	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	760	"AWI"	760	754	1754	1319	0.687285223367698	0	0	0	0	0	0	16.4948453608247	0	0	0	4.12371134020619	0	0	0	0	0	0	1.3745704467354	0	0	73.1958762886598	2.40549828178694	1.3745704467354	0	0	0	0	0	0.343642611683849	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	770	"AWI"	770	1177	1939	1591	1.01351351351351	0	0	0	0	0.337837837837838	0	15.2027027027027	0	0	0	4.05405405405405	0	0	0.337837837837838	0	0	0	1.68918918918919	0	0	70.6081081081081	4.72972972972973	1.35135135135135	0	0	0	0	0	0.337837837837838	0.337837837837838	0
948	978	"Gravel Ridge"	55.03333	-62.63333	780	"AWI"	780	1391	2124	1748	0.359712230215827	0	0	0	0	0	0	16.5467625899281	0	0	0	5.75539568345324	0	0	0	0	0	0	1.43884892086331	0	0.359712230215827	73.3812949640288	1.07913669064748	1.07913669064748	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	790	"AWI"	790	1511	2241	1856	0.34965034965035	0	0	0	0	0.34965034965035	0	13.6363636363636	0	0	0	3.4965034965035	0	0	0	0.34965034965035	0	0.699300699300699	1.04895104895105	0	0	76.5734265734266	1.3986013986014	1.3986013986014	0	0	0	0	0	0.699300699300699	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	800	"AWI"	800	1650	2416	1962	0.955414012738854	0	0	0	0	0	0	11.1464968152866	0	0	0	2.86624203821656	0	0	0	0	0	0	2.86624203821656	0	0	81.8471337579618	0	0.318471337579618	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	810	"AWI"	810	1822	2651	2098	0	0	0	0	0	0	0	19.6969696969697	0	0	0	3.78787878787879	0	0	0	0	0	0	1.51515151515152	0	0	71.5909090909091	1.13636363636364	1.51515151515152	0	0	0	0	0	0.378787878787879	0	0.378787878787879
948	978	"Gravel Ridge"	55.03333	-62.63333	820	"AWI"	820	2016	3149	2527	0.342465753424658	0	0	0	0	0.342465753424658	0	20.2054794520548	0	0	0	1.71232876712329	0	0	0	0	0	0.684931506849315	2.05479452054794	0	0	71.9178082191781	1.71232876712329	0.342465753424658	0.342465753424658	0	0.342465753424658	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	830	"AWI"	830	2321	3457	2945	0.346020761245675	0	0	0.346020761245675	0	0	0	13.840830449827	0	0	0	1.73010380622837	0	0	0	0	0.346020761245675	0.346020761245675	0.69204152249135	0	0.346020761245675	79.5847750865052	1.73010380622837	0.69204152249135	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	840	"AWI"	840	2869	3685	3371	0.384615384615385	0	0	0	0.384615384615385	0	0	15.7692307692308	0	0	0	5.38461538461539	0	0	0	0	0	0.384615384615385	0.769230769230769	0	0	75	1.53846153846154	0	0	0	0	0	0	0.384615384615385	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	850	"AWI"	850	3170	3952	3620	0	0	18.4818481848185	0	0	0	0	12.5412541254125	0	0	0	1.32013201320132	0	0	0	0	0	0	0.99009900990099	0	0	64.3564356435644	0.66006600660066	1.32013201320132	0	0	0	0	0	0.33003300330033	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	860	"AWI"	860	3367	4135	3787	0	0	16.7763157894737	0	0	0.328947368421053	0	13.4868421052632	0	0	0	0.657894736842105	0	0	0	0	0	0.328947368421053	0.657894736842105	0	0	64.1447368421053	2.63157894736842	0.328947368421053	0.328947368421053	0	0	0	0	0.328947368421053	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	870	"AWI"	870	3572	4287	3960	0.772200772200772	0	0	0.386100386100386	0	0.386100386100386	0	14.2857142857143	0	0	0	1.54440154440154	0	0	0	0	0.386100386100386	0.386100386100386	0.772200772200772	0	0	76.8339768339768	1.93050193050193	1.15830115830116	0.386100386100386	0	0	0	0	0.772200772200772	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	880	"AWI"	880	3804	4430	4137	0.416666666666667	0	0	0	0	0	0	21.6666666666667	0	0	0	1.25	0	0	0	0	0	0	0.833333333333333	0	0	73.75	1.25	0.416666666666667	0	0	0	0	0.416666666666667	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	885	"AWI"	885	3897	4477	4202	0.3584229390681	0	0	0	0	0.716845878136201	0	20.7885304659498	0	0	0	0.3584229390681	0	0	0	0	0	0	0.716845878136201	0	0	74.910394265233	0.716845878136201	1.4336917562724	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	890	"AWI"	890	3961	4555	4274	0.325732899022801	0	0	0	0	0.325732899022801	0	14.6579804560261	0	0	0	3.25732899022801	0	0	0	0	0	0	0.651465798045603	0	0	78.5016286644951	0.977198697068404	0.325732899022801	0	0	0.977198697068404	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	893	"AWI"	893	4001	4579	4308	0.81799591002045	0	0	0	0	0.408997955010225	0	16.7689161554192	0	0	0	0.408997955010225	0	0	0	0	0	0	1.43149284253579	0	0	77.9141104294479	2.04498977505112	0.204498977505113	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	900	"AWI"	900	4072	4664	4385	1.01351351351351	0	0	0	0	0	0	15.5405405405405	0	0	0	0.675675675675676	0	0	0	0	0	0	0.337837837837838	0	0	81.7567567567568	0.675675675675676	0	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	905	"AWI"	905	4151	4695	4446	1.08695652173913	0	0	0	0	0	0	15.9420289855072	0	0	0.36231884057971	0.72463768115942	0	0	0	0	0	0	0	0	0	80.4347826086957	0.72463768115942	0	0	0	0	0	0.36231884057971	0.36231884057971	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	910	"AWI"	910	4202	4748	4501	0	0	0	0	0	0.3690036900369	0	15.8671586715867	0	0	0	2.2140221402214	0	0	0	0	0	0	0.3690036900369	0	0	80.8118081180812	0.3690036900369	0	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	915	"AWI"	915	4294	4772	4559	0.429184549356223	0	0	0	0	0	0	20.6008583690987	0	0	0	0.858369098712446	0	0	0	0	0	0	0.858369098712446	0	0	75.5364806866953	0.858369098712446	0.429184549356223	0	0	0	0	0	0.429184549356223	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	920	"AWI"	920	4353	4809	4617	1.19047619047619	0	0	0	0	0.396825396825397	0	12.6984126984127	0	0	0	1.98412698412698	0	0	0	0	0	0	0.396825396825397	0	0	82.9365079365079	0.396825396825397	0	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	925	"AWI"	925	4465	4946	4723	1.27118644067797	0	0	0	0	0	0	16.9491525423729	0	0	0	1.27118644067797	0	0	0	0	0	0	1.69491525423729	0	0	76.271186440678	1.27118644067797	0.847457627118644	0	0	0	0	0	0.423728813559322	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	930	"AWI"	930	4509	5199	4816	2.24719101123596	0.374531835205993	0	0	0	0	0	14.9812734082397	0	0	0	1.87265917602996	0	0	0	0	0	0	0.374531835205993	0	0	77.5280898876404	1.87265917602996	0.374531835205993	0	0	0.374531835205993	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	935	"AWI"	935	4617	5342	4946	0.638977635782748	0	0	0	0	0	0	15.0159744408946	0	0	0	1.2779552715655	0	0	0	0	0	0	0.638977635782748	0.319488817891374	0	81.1501597444089	0.319488817891374	0.638977635782748	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	940	"AWI"	940	4667	5568	5071	1.19047619047619	0	0	0	0	0	0	21.031746031746	0	0	0	0.793650793650794	0	0	0	0	0	0	1.19047619047619	0	0	75	0.396825396825397	0	0	0	0	0	0	0.396825396825397	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	950	"AWI"	950	4865	5811	5357	0.301204819277108	0	0	0	0	0.301204819277108	0	21.0843373493976	0	0	0	0.301204819277108	0	0	0	0	0	0	0	0.301204819277108	0	76.8072289156626	0.301204819277108	0	0.602409638554217	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	960	"AWI"	960	5130	5994	5625	3.44827586206897	0	0	0	0	0	0	17.2413793103448	0	0	0	0.689655172413793	0	0	0	0	0	0	1.03448275862069	0	0	76.551724137931	1.03448275862069	0	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	970	"AWI"	970	5503	6147	5884	2.4822695035461	0	0	0	0	0.354609929078014	0	15.2482269503546	0	0	0	2.4822695035461	0	0	0	0	0	0	1.06382978723404	0	0	75.886524822695	0.709219858156028	0.709219858156028	0	0	0	0	0	0.354609929078014	0.354609929078014	0.354609929078014
948	978	"Gravel Ridge"	55.03333	-62.63333	980	"AWI"	980	5727	6311	6056	5.12820512820513	0	0	0.32051282051282	0	0	0	31.0897435897436	0	0	0	0.641025641025641	0	0	0	0	0	0	2.88461538461538	0	0	57.0512820512821	1.28205128205128	1.28205128205128	0.32051282051282	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	990	"AWI"	990	5873	6478	6179	2.42914979757085	0	0	0	0	0	0	31.5789473684211	0	0	0	0.809716599190283	0	0	0	0.404858299595142	0	0	3.64372469635628	0	0	59.1093117408907	2.02429149797571	0	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	1000	"AWI"	1000	6028	6610	6302	4.12371134020619	0	0	0	0	0.343642611683849	0	49.4845360824742	0	0	0	0.687285223367698	0	0	0	0	0	0	1.71821305841924	0	0	42.6116838487972	0.687285223367698	0.343642611683849	0	0	0	0	0	0	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	1010	"AWI"	1010	6239	6771	6451	0.490196078431373	0	0	0	0	0	0	57.3529411764706	0	0	0	1.47058823529412	0	0	0	0	0	0	0.980392156862745	0.490196078431373	0	34.3137254901961	0.980392156862745	1.47058823529412	0.490196078431373	0	0.980392156862745	0	0	0.980392156862745	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	1020	"AWI"	1020	6392	7162	6712	6.89655172413793	0	0	0	0	0	0	61.3793103448276	0	0	0	4.82758620689655	0	0	0	0	0	0	0	0	0	22.7586206896552	1.37931034482759	2.06896551724138	0	0	0	0	0	0.689655172413793	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	1030	"AWI"	1030	6601	7381	6997	0	0	0	0.740740740740741	0	1.48148148148148	0	51.8518518518518	0	0.740740740740741	0	23.7037037037037	0	0	0	0	0	0	0	0	0	7.40740740740741	4.44444444444444	4.44444444444444	0	0.740740740740741	0	0	0	4.44444444444444	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	1041	"AWI"	1041	6766	7538	7135	0	0	0	0.602409638554217	0.602409638554217	2.40963855421687	0	38.5542168674699	0	0	0	18.0722891566265	0	0.602409638554217	0	1.80722891566265	3.6144578313253	0	0	0	0	8.43373493975904	6.62650602409639	7.83132530120482	0	0.602409638554217	0	0	0	10.2409638554217	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	1051	"AWI"	1051	6881	7657	7244	0.680272108843537	0	0	0.680272108843537	0	3.40136054421769	0	49.6598639455782	0	0.680272108843537	0	11.5646258503401	0	0.680272108843537	0	0	1.36054421768707	0	0	0	0	10.2040816326531	7.48299319727891	2.04081632653061	2.04081632653061	0.680272108843537	0	0	0	8.84353741496599	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	1061	"AWI"	1061	7007	7792	7348	2.46913580246914	0	0	0	0	3.08641975308642	0	41.358024691358	0	1.85185185185185	0	14.8148148148148	0	1.23456790123457	0	0	0	0	0	0	0.617283950617284	6.79012345679012	0	13.5802469135802	0.617283950617284	1.85185185185185	0	0	0	11.7283950617284	0	0
948	978	"Gravel Ridge"	55.03333	-62.63333	1070	"AWI"	1070	7128	7901	7444	0.606060606060606	0	0	0	0	0.606060606060606	0	47.8787878787879	0	0	0	24.8484848484848	0	0	0	0	0.606060606060606	0	0	0	0	4.24242424242424	10.3030303030303	3.63636363636364	0	0.606060606060606	0	0	0	6.66666666666667	0	0
