"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Leitneria"	"Liquidambar"	"Magnolia"	"Morus"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Rosaceae"	"Salix"	"Sambucus"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"	"Vitaceae"
203	203	"Anderson Pond"	36.02963	-85.501848	25	"AWI"	25	-144	39	-39	0	0	0	22.9226361031519	0.573065902578797	0	0	0	1.14613180515759	5.44412607449857	0	0	1.71919770773639	7.44985673352436	0	0	0.286532951289398	2.00573065902579	0	0	0	0.286532951289398	2.57879656160458	0	6.87679083094556	0	0	0	0	2.29226361031519	0	0	1.43266475644699	0	1.14613180515759	0	7.73638968481375	0	2.29226361031519	0	0	0.286532951289398	0	27.2206303724928	0	0.573065902578797	0	2.29226361031519	0	0	0	3.43839541547278	0	0
203	203	"Anderson Pond"	36.02963	-85.501848	30	"AWI"	30	-125	105	-15	0	0	0	23.6559139784946	0.3584229390681	0.3584229390681	0	0	0.3584229390681	5.37634408602151	0	2.1505376344086	0.716845878136201	3.584229390681	0	0	0	0.716845878136201	0	0	0	0	0	0	11.8279569892473	0	0	0	0	1.4336917562724	0	0	1.0752688172043	0	0.716845878136201	0	0	0	1.0752688172043	0	0	0	0	37.2759856630824	0	2.5089605734767	0	2.8673835125448	0	0	0	3.584229390681	0.3584229390681	0
203	203	"Anderson Pond"	36.02963	-85.501848	35	"AWI"	35	-110	211	4	0	0	0	44.3356643356643	0.13986013986014	0	0.27972027972028	0	0.699300699300699	1.67832167832168	0	2.0979020979021	0	6.71328671328671	0	0.13986013986014	0	3.21678321678322	0	0	0	0.27972027972028	0	0	10.6293706293706	0	0.699300699300699	0	0.27972027972028	0.839160839160839	0	0	0.13986013986014	0	0.559440559440559	0	0	0	0.699300699300699	0	0.13986013986014	0	0	24.4755244755245	0	0.559440559440559	0	0.839160839160839	0	0	0	0.559440559440559	0	0
203	203	"Anderson Pond"	36.02963	-85.501848	40	"AWI"	40	-98	330	23	0	0	0	41.6873449131514	0.124069478908189	0.124069478908189	0.124069478908189	0	0.124069478908189	2.10918114143921	0	2.23325062034739	0	8.6848635235732	0	0.124069478908189	0	4.96277915632754	0	0	0	0.372208436724566	1.73697270471464	0.124069478908189	6.69975186104218	0	0	0	0	0.372208436724566	0	0	0.248138957816377	0	0	0	0	0.124069478908189	0.124069478908189	2.23325062034739	0.248138957816377	0	0	24.4416873449132	0	0.744416873449132	0	1.1166253101737	0	0	0.124069478908189	0.86848635235732	0.124069478908189	0
203	203	"Anderson Pond"	36.02963	-85.501848	45	"AWI"	45	-89	448	41	0	0	0	42.874251497006	0.239520958083832	0	0.119760479041916	0	0.359281437125749	1.79640718562874	0	2.15568862275449	0	8.62275449101796	0	0	0.119760479041916	5.98802395209581	0	0	0	0.239520958083832	2.03592814371257	0	8.26347305389222	0	0	0	0	0.479041916167665	0	0	0.359281437125749	0	0.598802395209581	0	0	0	0.119760479041916	0	0	0	0	22.9940119760479	0	1.19760479041916	0	0.958083832335329	0	0	0	0.479041916167665	0	0
203	203	"Anderson Pond"	36.02963	-85.501848	52	"AWI"	52	-80	613	66	0	0	0	41.6737109044801	0	0	0	0	3.12764158918005	0.929839391377853	0	2.45139475908707	0	9.80557903634827	0	0	0	2.62045646661031	0	0	0	0.253592561284869	1.0989010989011	0	20.625528317836	0	0	0	0	0.338123415046492	0	0	0.084530853761623	0	0.169061707523246	0	0	0	0.084530853761623	0	0.253592561284869	0.169061707523246	0	15.0464919695689	0	0	0	0.591715976331361	0	0	0	0.676246830092984	0	0
203	203	"Anderson Pond"	36.02963	-85.501848	56	"AWI"	56	-74	708	81	0	0	0	26.2916188289323	0	0	0	0	0.34443168771527	2.75545350172216	0	1.95177956371986	0	7.69230769230769	0	0	0	6.42939150401837	0	2.29621125143513	0	0.459242250287026	1.72215843857635	0	22.7324913892078	0	0	0	0	0.459242250287026	0	0	0.114810562571757	0	0.114810562571757	0	0	0.229621125143513	0	3.32950631458094	0.114810562571757	0.114810562571757	0	21.4695752009185	0	0	0	0.803673938002296	0	0	0	0.459242250287026	0.114810562571757	0
203	203	"Anderson Pond"	36.02963	-85.501848	60	"AWI"	60	92	978	278	0	0	0	30.7221542227662	0	0	0	0	1.22399020807834	3.54957160342717	0	1.71358629130967	0	9.79192166462668	0	0	0	6.60954712362301	0	0.979192166462668	0	0.244798041615667	1.8359853121175	0	16.891064871481	0	0	0	0	0.611995104039168	0	0	0.122399020807834	0	0.367197062423501	0	0	0.122399020807834	0.122399020807834	0	0	0.367197062423501	0	23.2558139534884	0	0	0	0.734394124847001	0	0	0	0.734394124847001	0	0
203	203	"Anderson Pond"	36.02963	-85.501848	64	"AWI"	64	206	1305	517	0	0	0	26.2420382165605	0	0	0	0	0.89171974522293	3.18471337579618	0	0.382165605095541	0	4.20382165605096	0	0	0	8.28025477707006	0	0.509554140127389	0	0.509554140127389	0	0	26.2420382165605	0	0.509554140127389	0	0	0.382165605095541	0	0	0.382165605095541	0	0.764331210191083	0	0	0	0.127388535031847	0	0	0.127388535031847	0	25.3503184713376	0	0	0	0.89171974522293	0	0.127388535031847	0	0.764331210191083	0.127388535031847	0
203	203	"Anderson Pond"	36.02963	-85.501848	68	"AWI"	68	282	1661	757	0	0	0	25.4593175853018	0	0	0	0	0.5249343832021	3.54330708661417	0	0.918635170603675	0.131233595800525	7.08661417322835	0	0	0	7.3490813648294	0	0.5249343832021	0.131233595800525	0.26246719160105	0	0	23.6220472440945	0	0.78740157480315	0	0	0.656167979002625	0.131233595800525	0	0	0.5249343832021	0.26246719160105	0	0	0	0	0	0.131233595800525	0.5249343832021	0	25.8530183727034	0	0	0	1.0498687664042	0	0	0.131233595800525	0.393700787401575	0	0
