"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Betula"	"Cyperaceae"	"Ericales"	"Myrica"	"Picea"	"Pinus"	"Poaceae"	"Salix"
783	803	"Ennadai Lake"	61.16667	-100.91667	0	"AWI"	0	-149	30	-63	10.3638368246968	0	0.110253583241455	5.1819184123484	0.110253583241455	30.0992282249173	14.5534729878721	23.8147739801544	15.5457552370452	0.110253583241455	0.110253583241455
783	803	"Ennadai Lake"	61.16667	-100.91667	5	"AWI"	5	-85	677	-15	8.18181818181818	0	0.151515151515152	7.12121212121212	0.151515151515152	18.4848484848485	19.5454545454545	28.7878787878788	17.4242424242424	0.151515151515152	0
783	803	"Ennadai Lake"	61.16667	-100.91667	10	"AWI"	10	3	949	566	6.33047210300429	1.07296137339056	0.107296137339056	2.14592274678112	0	31.6523605150215	9.54935622317597	43.3476394849785	5.79399141630901	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	15	"AWI"	15	224	1142	793	12.3093681917211	0	0.108932461873638	5.119825708061	0.108932461873638	12.3093681917211	7.18954248366013	51.5250544662309	11.3289760348584	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	20	"AWI"	20	705	1304	1039	9.61538461538462	0	1.06837606837607	2.13675213675214	0	9.61538461538462	6.41025641025641	65.8119658119658	5.34188034188034	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	25	"AWI"	25	863	1370	1131	7.67676767676768	0	0	1.01010101010101	0	8.68686868686869	9.5959595959596	45.1515151515152	27.8787878787879	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	30	"AWI"	30	1034	1441	1215	3.90781563126252	0	0	0	0	10.6212424849699	3.40681362725451	76.4529058116233	5.61122244488978	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	35	"AWI"	35	1158	1507	1273	1.5063731170336	0	0	3.47624565469293	0	18.7717265353418	9.84936268829664	41.5990730011588	24.7972190034762	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	40	"AWI"	40	1280	2224	1578	1.93877551020408	0	0	0	0	8.77551020408163	1.42857142857143	80	7.75510204081633	0.102040816326531	0
783	803	"Ennadai Lake"	61.16667	-100.91667	45	"AWI"	45	1454	2549	1956	13.2791327913279	0	0	8.94308943089431	0	6.77506775067751	2.1680216802168	35.5013550135501	33.3333333333333	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	50	"AWI"	50	1752	2766	2305	5	0	0	4.16666666666667	0	6.11111111111111	1.94444444444444	62.5	20.2777777777778	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	55	"AWI"	55	2314	2949	2658	12.6050420168067	0.945378151260504	0.105042016806723	2.94117647058824	0	3.88655462184874	1.89075630252101	52.4159663865546	23.3193277310924	0	1.89075630252101
783	803	"Ennadai Lake"	61.16667	-100.91667	60	"AWI"	60	2465	3197	2849	20.7792207792208	0	0	0.974025974025974	0	6.92640692640693	21.7532467532468	36.6883116883117	12.8787878787879	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	65	"AWI"	65	2650	3378	3033	12.8133704735376	0	0	7.52089136490251	0	1.94986072423398	1.94986072423398	63.5097493036212	12.2562674094708	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	70	"AWI"	70	2901	3551	3234	33.5917312661499	0	0	1.03359173126615	0	6.2015503875969	3.10077519379845	41.8604651162791	14.2118863049096	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	75	"AWI"	75	3129	3763	3441	8.99550224887556	1.94902548725637	1.04947526236882	1.04947526236882	0	1.94902548725637	5.99700149925037	65.9670164917541	13.0434782608696	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	80	"AWI"	80	3299	4048	3649	6.58682634730539	0	0	2.9940119760479	0	8.98203592814371	9.88023952095808	49.7005988023952	21.8562874251497	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	85	"AWI"	85	3510	4266	3872	10.59670781893	0	0.102880658436214	3.80658436213992	0	10.59670781893	11.522633744856	45.1646090534979	18.2098765432099	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	90	"AWI"	90	3796	4500	4102	7.01330108827086	0	0.120918984280532	0.967351874244256	0	4.47400241837969	4.95767835550181	72.5513905683192	9.91535671100363	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	95	"AWI"	95	4009	5045	4472	24.1988950276243	0	0	0.994475138121547	0	6.07734806629834	6.07734806629834	46.9613259668508	15.6906077348066	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	100	"AWI"	100	4278	5339	4826	10.6145251396648	0	0	0.782122905027933	0	2.90502793296089	14.413407821229	61.6759776536313	9.60893854748603	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	105	"AWI"	105	4622	5553	5201	21.4198286413709	0	0.122399020807834	3.05997552019584	0	3.54957160342717	9.17992656058751	49.9388004895961	12.7294981640147	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	110	"AWI"	110	5120	5790	5532	17.5983436853002	0	0.10351966873706	2.0703933747412	0	1.0351966873706	3.6231884057971	68.2194616977226	7.34989648033126	0	0
783	803	"Ennadai Lake"	61.16667	-100.91667	115	"AWI"	115	5324	6093	5728	16.887417218543	0	0.11037527593819	2.09713024282561	0	0.993377483443709	3.09050772626932	69.6467991169978	7.17439293598234	0	0
