"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Apiaceae"	"Aristotelia"	"Artemisia"	"Asteraceae"	"Austrocedrus"	"Azara"	"Berberidaceae"	"Boraginaceae"	"Brassicaceae"	"Buddleja"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Drimys"	"Ephedraceae"	"Ericales"	"Eucryphia"	"Fabaceae"	"Grossulariaceae"	"Gunneraceae"	"Hydrangea"	"Indeterminable"	"Isoëtes"	"Lamiaceae"	"Liliaceae"	"Lomatia"	"Loranthaceae"	"Maytenus"	"Misodendraceae"	"Myrtaceae"	"Nothofagus"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Santalaceae"	"Saxegothaea"	"Schinus"	"Solanaceae"	"Verbenaceae"	"Vivianiaceae"	"Weinmannia"
1538	1578	"Lago Moreno"	-41.05833	-71.51667	86	"AWI"	86	1157	2780	1909	0.869565217391304	0.869565217391304	0	0	0	42.8985507246377	0	0	0	0	1.15942028985507	0	0.289855072463768	5.21739130434783	0.289855072463768	0	0	0	0	0	0.289855072463768	1.15942028985507	0.869565217391304	28.1159420289855	0	0	1.44927536231884	0	0.289855072463768	1.44927536231884	2.89855072463768	0	0	4.63768115942029	0.289855072463768	0.289855072463768	4.92753623188406	0	0	0	0	1.15942028985507	0.579710144927536	0	0	0	0
1538	1578	"Lago Moreno"	-41.05833	-71.51667	109.5	"AWI"	109.5	1643.5	3338.5	2461	1.01351351351351	0	1.01351351351351	0	0	38.5135135135135	0	0	0	0	0	0	0	4.39189189189189	0	0	0	0	0	0	0	0	0.675675675675676	29.7297297297297	0.337837837837838	0	0.337837837837838	0.337837837837838	3.04054054054054	0.675675675675676	6.75675675675676	0	0	6.41891891891892	0.337837837837838	0	2.7027027027027	0	0	0.337837837837838	0	2.36486486486486	0.675675675675676	0	0	0	0.337837837837838
1538	1578	"Lago Moreno"	-41.05833	-71.51667	120	"AWI"	120	1869	3582	2705	0.396825396825397	0	0	0	0	40.8730158730159	0	0	0	0	1.19047619047619	0	0	2.77777777777778	0	0	0	0.793650793650794	0	0	0	0.793650793650794	0.396825396825397	28.5714285714286	0.396825396825397	0	1.58730158730159	0	6.74603174603175	0	2.77777777777778	0	0	4.76190476190476	0.396825396825397	0.396825396825397	4.36507936507936	0	0	0	0	0.396825396825397	0.793650793650794	0	0	0	1.58730158730159
1538	1578	"Lago Moreno"	-41.05833	-71.51667	145.5	"AWI"	145.5	2419	4133	3291.5	0	0	0	0	0	46.2555066079295	0	0	0	0	0.440528634361234	0	0	2.20264317180617	0.440528634361234	0	0	0.881057268722467	0	0.440528634361234	0.440528634361234	1.3215859030837	1.3215859030837	30.3964757709251	0	0	0.440528634361234	0	6.16740088105727	0	1.76211453744493	0	0	6.16740088105727	0	0	0.881057268722467	0	0	0	0	0.440528634361234	0	0	0	0	0
1538	1578	"Lago Moreno"	-41.05833	-71.51667	161	"AWI"	161	2790	4449	3653	0	0	0	0	0	66.1654135338346	0	0	0	1.12781954887218	1.12781954887218	0	0	1.8796992481203	0.37593984962406	0	0	1.50375939849624	0	0	0	0.37593984962406	1.12781954887218	8.27067669172932	0	0.37593984962406	0.37593984962406	0	3.38345864661654	0	1.50375939849624	0	0	3.7593984962406	0	0	1.12781954887218	0	0	0.75187969924812	0	4.51127819548872	0	0.37593984962406	0	0	1.8796992481203
1538	1578	"Lago Moreno"	-41.05833	-71.51667	180.5	"AWI"	180.5	3255.5	4850.5	4104	0	0	0	0	0	58.8235294117647	0.490196078431373	0	0	0	0.490196078431373	0	0	2.94117647058824	0	0	0	0.490196078431373	0	0	0.490196078431373	0	0.980392156862745	17.6470588235294	0	0	0	0	0.980392156862745	1.47058823529412	1.47058823529412	0	0	5.3921568627451	1.47058823529412	0.490196078431373	0	0	0	0.490196078431373	0	3.43137254901961	0	0	0	0	2.45098039215686
1538	1578	"Lago Moreno"	-41.05833	-71.51667	200	"AWI"	200	3776	5216	4564	0	0	0	0.303951367781155	0	39.5136778115502	0	0	0	0	0.303951367781155	0	0	2.73556231003039	0	0	0	0.303951367781155	0	0	0	0	1.51975683890578	12.1580547112462	0	0	0	0	0.911854103343465	0.303951367781155	0.911854103343465	31.6109422492401	0	4.86322188449848	0.303951367781155	0	1.21580547112462	0	0	0	0	0.60790273556231	0	0	0	0.303951367781155	2.12765957446809
1538	1578	"Lago Moreno"	-41.05833	-71.51667	219	"AWI"	219	4339	5581	5004	4.66666666666667	0	1.33333333333333	0	0	36.6666666666667	0	0	0	0.666666666666667	0	0	0	0.666666666666667	0	0	0	1.33333333333333	0	0	0.666666666666667	0	0.666666666666667	25.3333333333333	0.666666666666667	0	1.33333333333333	0	4	1.33333333333333	1.33333333333333	0	0	11.3333333333333	1.33333333333333	1.33333333333333	2.66666666666667	0	0	0	0	0.666666666666667	2	0	0	0	0
1538	1578	"Lago Moreno"	-41.05833	-71.51667	240	"AWI"	240	5026	5940	5471	0.813008130081301	0	0.2710027100271	0.2710027100271	0	21.1382113821138	0	0	0	0	0.5420054200542	0	0.2710027100271	1.8970189701897	0.2710027100271	0	0	0	0	0	0.2710027100271	0	0.2710027100271	18.970189701897	0.2710027100271	0	0.2710027100271	0	0.5420054200542	0.813008130081301	1.0840108401084	37.1273712737127	0	11.6531165311653	1.8970189701897	0	0.813008130081301	0	0	0.2710027100271	0.2710027100271	0	0	0	0	0	0
1538	1578	"Lago Moreno"	-41.05833	-71.51667	259	"AWI"	259	5439	6703	6010	1.13960113960114	0	0.56980056980057	0	0	23.9316239316239	0	0	0	0.284900284900285	0.56980056980057	0	0	1.70940170940171	0	0	0	0.284900284900285	0	0	0.56980056980057	0	0	22.7920227920228	0	0	0.284900284900285	0	1.99430199430199	1.42450142450142	1.70940170940171	28.7749287749288	0	10.2564102564103	1.42450142450142	0	0.56980056980057	0	0	0.284900284900285	0	0.284900284900285	0.284900284900285	0	0	0	0.854700854700855
1538	1578	"Lago Moreno"	-41.05833	-71.51667	267.5	"AWI"	267.5	5652	7021.5	6263.5	3.77358490566038	0	0	0	0	19.4968553459119	0	0	0	0	3.14465408805031	0	0	1.25786163522013	0	0	0	0	0	0	0	0	1.88679245283019	36.4779874213836	0.628930817610063	0	0	0	1.88679245283019	1.25786163522013	2.51572327044025	0	0	17.6100628930818	1.88679245283019	0	3.14465408805031	0	0	1.88679245283019	0.628930817610063	0	0.628930817610063	0	0	0	1.88679245283019
1538	1578	"Lago Moreno"	-41.05833	-71.51667	278	"AWI"	278	5903	7352	6577	1.81347150259067	0	0.259067357512953	0	0	0.77720207253886	0	0	0	0	0.77720207253886	0	0	1.55440414507772	0	0	0.259067357512953	0.518134715025907	0	0.259067357512953	0.77720207253886	0	0.259067357512953	25.6476683937824	0	0	1.55440414507772	0	3.62694300518135	0	1.29533678756477	46.8911917098446	0	7.51295336787565	3.10880829015544	0	1.03626943005181	0	0	0.518134715025907	0	0.259067357512953	0.259067357512953	0	0.259067357512953	0	0.77720207253886
