"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Vitaceae"
1104	1137	"Humber Pond 7"	43.65	-79.5	1	"AWI"	1	-92	74	-17	0	0	2.01005025125628	1.00502512562814	0	1.00502512562814	0	0	12.5628140703518	0	0.50251256281407	0	0	0	0	1.50753768844221	0	1.50753768844221	0	3.51758793969849	2.01005025125628	0	0	1.50753768844221	1.00502512562814	15.5778894472362	0	0	0	10.5527638190955	35.1758793969849	0	0	0	4.52261306532663	0	0	0	0.50251256281407	4.02010050251256	1.50753768844221
1104	1137	"Humber Pond 7"	43.65	-79.5	10	"AWI"	10	-50	166	40	0	0	0.440528634361234	1.76211453744493	0.440528634361234	0	0	0.440528634361234	9.2511013215859	0	0.440528634361234	0	0	0	0	1.76211453744493	0	0.440528634361234	0	3.9647577092511	2.20264317180617	0	0	1.3215859030837	0	11.8942731277533	0.440528634361234	0.440528634361234	9.69162995594714	5.72687224669604	39.647577092511	0	0	0	3.9647577092511	0	0	0.881057268722467	1.76211453744493	3.08370044052863	0
1104	1137	"Humber Pond 7"	43.65	-79.5	20	"AWI"	20	-5	254	105	0	0	0.983606557377049	2.62295081967213	0.327868852459016	0	29.8360655737705	0.327868852459016	8.19672131147541	0.327868852459016	0	0.327868852459016	0	0	0.327868852459016	0.655737704918033	0.327868852459016	0.327868852459016	0	5.9016393442623	1.63934426229508	0	0	2.62295081967213	1.63934426229508	4.59016393442623	0.655737704918033	0.983606557377049	0	2.29508196721311	27.2131147540984	0	0	0.327868852459016	1.63934426229508	0	0	0.327868852459016	1.31147540983607	4.26229508196721	0
1104	1137	"Humber Pond 7"	43.65	-79.5	30	"AWI"	30	48	335	172	0	0	1.94174757281553	0.970873786407767	0.323624595469256	0	33.0097087378641	0.323624595469256	9.06148867313916	0.323624595469256	0.647249190938511	0	0	0	1.94174757281553	0.970873786407767	0	0.323624595469256	0	1.29449838187702	0	0	0	0.970873786407767	1.61812297734628	8.7378640776699	0	0	0	2.26537216828479	21.0355987055016	0	0	0.647249190938511	0.647249190938511	0	0	0	3.55987055016181	9.06148867313916	0.323624595469256
1104	1137	"Humber Pond 7"	43.65	-79.5	40	"AWI"	40	102	419	239	0	0	0.458715596330275	5.04587155963303	0	0	0	0.458715596330275	19.2660550458716	0	1.8348623853211	0	0	0	0	0.458715596330275	0	1.37614678899083	0	6.88073394495413	0	0	0	0.917431192660551	0.458715596330275	10.0917431192661	0.458715596330275	0.458715596330275	0	1.8348623853211	33.0275229357798	0	0	1.37614678899083	0.458715596330275	0	0	0.458715596330275	1.37614678899083	12.8440366972477	0.458715596330275
1104	1137	"Humber Pond 7"	43.65	-79.5	50	"AWI"	50	154	492	305	0.0560852495793606	0	0.168255748738082	0.224340998317443	0	0	0	0	1.96298373527762	0.0560852495793606	0	0	0	0.112170499158721	0	0.168255748738082	0	0.336511497476164	0	0.392596747055524	0	0	0	0.168255748738082	0.168255748738082	1.68255748738082	0.112170499158721	0.0560852495793606	88.2781828379136	0.280426247896803	3.86988222097588	0	0	0.112170499158721	0.112170499158721	0	0	0.112170499158721	0.448681996634885	1.12170499158721	0
1104	1137	"Humber Pond 7"	43.65	-79.5	60	"AWI"	60	207	567	371	0.476190476190476	0	6.19047619047619	5.23809523809524	0	0	0	0	13.8095238095238	0	0.476190476190476	0	0	0	0	0.952380952380952	0	2.85714285714286	0	1.42857142857143	0	0	0	3.80952380952381	0	12.3809523809524	0.952380952380952	0.476190476190476	0	0.476190476190476	29.5238095238095	0	0.952380952380952	2.38095238095238	1.42857142857143	0.476190476190476	0	1.42857142857143	5.23809523809524	8.57142857142857	0.476190476190476
1104	1137	"Humber Pond 7"	43.65	-79.5	70	"AWI"	70	263	643	438	0.0525762355415352	0	0.420609884332282	0.630914826498423	0	0	0	0	0.998948475289169	0.210304942166141	0	0	0	0	0.157728706624606	0.368033648790747	0	0.262881177707676	0.473186119873817	0.262881177707676	0	0	0	0.368033648790747	0.157728706624606	2.99684542586751	0.0525762355415352	0.0525762355415352	87.8023133543638	0.10515247108307	1.36698212407992	0	0	0.262881177707676	0.368033648790747	0	0	0.10515247108307	1.20925341745531	1.20925341745531	0.10515247108307
1104	1137	"Humber Pond 7"	43.65	-79.5	80	"AWI"	80	322	718	505	0.420168067226891	0	2.10084033613445	1.68067226890756	0	1.26050420168067	0	0	8.40336134453782	0	0.840336134453782	0	0	0	0	12.6050420168067	0	3.78151260504202	0	2.52100840336134	0	0	0	1.26050420168067	0.420168067226891	32.7731092436975	0	0	0	0.420168067226891	15.9663865546218	0	0	2.10084033613445	0.840336134453782	0	0	2.10084033613445	7.14285714285714	3.36134453781513	0
1104	1137	"Humber Pond 7"	43.65	-79.5	85	"AWI"	85	349	753	537	0.421940928270042	0	1.26582278481013	2.9535864978903	0	0	0	0	6.75105485232067	0	0.843881856540084	0	0	0	0	10.126582278481	0	3.79746835443038	0	4.21940928270042	0	0	0	2.53164556962025	0.421940928270042	32.4894514767932	0	0	0	0.843881856540084	13.9240506329114	0	0	1.26582278481013	0	0	0	1.26582278481013	8.43881856540084	8.0168776371308	0.421940928270042
1104	1137	"Humber Pond 7"	43.65	-79.5	100	"AWI"	100	439	863	638	0.452488687782805	0	1.35746606334842	1.80995475113122	0	0.452488687782805	0	0	8.1447963800905	0.904977375565611	0	0	0	0	0.452488687782805	5.42986425339367	0	3.16742081447964	0	2.71493212669683	0	0	0	3.16742081447964	2.71493212669683	38.0090497737557	0	0	0	0.452488687782805	11.3122171945701	0	0	0.452488687782805	0.452488687782805	0	0	2.26244343891403	9.95475113122172	6.33484162895928	0
1104	1137	"Humber Pond 7"	43.65	-79.5	110	"AWI"	110	496	930	706	0	0	0.952380952380952	0.952380952380952	0	0	0	0	1.42857142857143	0	0.952380952380952	0	0	0	0.476190476190476	1.42857142857143	0	2.85714285714286	0	3.33333333333333	0	0	0	0	0.476190476190476	57.1428571428571	0	0	0	0	4.28571428571429	0	0	0	0	0	0	1.42857142857143	15.2380952380952	8.57142857142857	0.476190476190476
1104	1137	"Humber Pond 7"	43.65	-79.5	120	"AWI"	120	555	1005	772	0	0	0.476190476190476	0	0	0	0	0	3.80952380952381	0	1.42857142857143	0	0	0	0	5.23809523809524	0	0.476190476190476	0	1.42857142857143	0	0	0	0.476190476190476	0.476190476190476	73.8095238095238	0	0	0	0	3.80952380952381	0	0	0	0	0	0	0.476190476190476	6.66666666666667	1.42857142857143	0
1104	1137	"Humber Pond 7"	43.65	-79.5	130	"AWI"	130	617	1077	839	0.961538461538462	0	0	0	0	0	0	0	6.73076923076923	0	0.480769230769231	0	0	0	0	3.84615384615385	0	0.480769230769231	0	1.44230769230769	0	0	0	0	0	68.75	0	0	0	0	9.61538461538462	0	0	0	0	0	0	0.480769230769231	4.32692307692308	2.88461538461538	0
1104	1137	"Humber Pond 7"	43.65	-79.5	140	"AWI"	140	678	1146	906	0	0	1.4018691588785	0	0	0.467289719626168	0	0	6.54205607476635	0	0.467289719626168	0	0	0	0	3.27102803738318	0	1.4018691588785	0	3.27102803738318	0	0	0.467289719626168	0.934579439252336	0.467289719626168	53.2710280373832	0	0	0	0	16.8224299065421	0	0	0	0	0	0	0.934579439252336	9.34579439252336	0.934579439252336	0
