"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Moraceae"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Sarcobataceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tsuga"	"Ulmus"	"Vitaceae"
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	2	"AWI"	2	-65	557	124	4.21940928270042	0	6.0478199718706	0.140646976090014	0	0	7.59493670886076	0	0	0	0	0	0	0.421940928270042	0	0	0	0	0	0	0	0	0	0.562587904360056	9.56399437412096	0	1.26582278481013	0	0	0	0	0	65.4008438818565	4.36005625879044	0	0	0	0	0	0	0	0	0	0	0.281293952180028	0	0.140646976090014	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	6	"AWI"	6	77	1560	538	3.90804597701149	0	0	0	0	0	5.28735632183908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229885057471264	9.42528735632184	0	0.229885057471264	0	0.459770114942529	0	0	0	78.3908045977011	2.06896551724138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	10	"AWI"	10	247	2148	1055	4.53125	0	5.15625	0	0.15625	0	3.90625	0	0	0	0	0	0.3125	0	0	0	0	0	0	0	0	0	0	0.3125	9.6875	0	0	0	0	0	0	0	73.4375	2.34375	0	0.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	14	"AWI"	14	560	2496	1537	6.07142857142857	0	5.71428571428571	0	0	0	5.71428571428571	0	0	0	0	0	0	0.357142857142857	0	0.178571428571429	0	0	0	0	0	0	0	1.60714285714286	6.78571428571429	0	0.178571428571429	0	0	0	0	0.535714285714286	70.1785714285714	2.5	0	0	0	0	0	0	0.178571428571429	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	18	"AWI"	18	958	2803	2001	3.66876310272537	0.10482180293501	3.66876310272537	0	0	0	5.66037735849057	0	0	0	0	0	0	0.209643605870021	0	0.10482180293501	0	0	0	0	0	0	0	1.15303983228512	7.23270440251572	0	0.314465408805031	0	0.10482180293501	0	0	0.209643605870021	72.7463312368973	3.24947589098532	1.25786163522013	0	0	0	0	0	0.10482180293501	0	0	0.10482180293501	0	0	0	0	0	0	0.10482180293501	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	22	"AWI"	22	1495	3089	2438	7.63636363636364	0	0	0	0	0	6.72727272727273	0	0	0	0	0	0.181818181818182	0	0	0.181818181818182	0	0	0	0	0	0	0	0.545454545454546	4.18181818181818	0	0.181818181818182	0	0.181818181818182	0	0	0	75.8181818181818	4.18181818181818	0	0	0	0	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	26	"AWI"	26	2105	3324	2872	3.37972166998012	0	0	0	0.198807157057654	0	10.5367793240557	0	0	0	0	0	0	0.596421471172962	0	0	0	0	0.397614314115308	0	0	0	0	5.56660039761431	7.95228628230616	0	0	0	0	0	0	0	64.8111332007952	6.36182902584493	0	0	0	0	0	0	0	0	0	0	0.198807157057654	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	30	"AWI"	30	2979	3493	3280	5.17857142857143	0	0	0	0	0	11.0714285714286	0	0	0	0	0.178571428571429	0.178571428571429	0.357142857142857	0	0	0	0	0.178571428571429	0.178571428571429	0	0	0	0.535714285714286	2.5	0	0.714285714285714	0	0	0	0	0	75.1785714285714	3.21428571428571	0	0	0	0	0	0	0	0	0	0	0.357142857142857	0	0	0	0	0	0.178571428571429	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	34	"AWI"	34	3152	3981	3498	4.76973684210526	0	1.80921052631579	0	0	0	2.13815789473684	0	0	0	0	0	0	0.493421052631579	0	0.328947368421053	0	0	0	0	0	0	0	0.493421052631579	1.48026315789474	0	0.164473684210526	0	0.164473684210526	0	0	0	85.6907894736842	2.13815789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.328947368421053	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	38	"AWI"	38	3311	4343	3751	4.15486307837583	0	4.24929178470255	0	0	0	6.70443814919736	0	0	0	0	0	0	1.03871576959396	0	0	0	0	0	0	0	0	0	0.0944287063267233	4.53257790368272	0	0.472143531633617	0	0.188857412653447	0	0	0	76.6761095372993	1.79414542020774	0	0	0	0	0	0	0.0944287063267233	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	42	"AWI"	42	3487	4665	4015	5.32150776053215	0.221729490022173	4.54545454545455	0	0.110864745011086	0	6.20842572062084	0.110864745011086	0	0	0	0	0	0.221729490022173	0	0	0	0	0	0	0	0	0	0.443458980044346	3.54767184035477	0	0.554323725055432	0	0	0	0	0	77.3835920177384	1.10864745011086	0	0	0	0	0	0	0.110864745011086	0	0	0	0	0	0	0	0.110864745011086	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	46	"AWI"	46	3680	4924	4280	2.9806259314456	0	5.81222056631893	0	0	0	15.3502235469449	0	0.14903129657228	0	0	0	0	1.19225037257824	0	0.14903129657228	0	0	0.14903129657228	0	0	0	0	0.745156482861401	5.21609538002981	0	0.447093889716841	0	0.29806259314456	0	0	0	63.1892697466468	4.32190760059613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	50	"AWI"	50	3849	5181	4548	4.01459854014599	0	2.06812652068127	0	0.121654501216545	0	6.08272506082725	0	0	0	0	0	0	0.608272506082725	0	0.121654501216545	0	0	0.121654501216545	0	0	0	0	0.121654501216545	3.16301703163017	0	0	0	0	0	0	0	78.5888077858881	3.64963503649635	1.338199513382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	54	"AWI"	54	4134	5331	4813	4.85564304461942	0.131233595800525	0	0	0.131233595800525	0	6.56167979002625	0	0	0	0	0	0	0.5249343832021	0	0	0	0	0	0	0	0	0	0.78740157480315	3.41207349081365	0	0.26246719160105	0	0.26246719160105	0	0	0	77.8215223097113	2.6246719160105	2.0997375328084	0	0	0	0	0	0.5249343832021	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	58	"AWI"	58	4459	5488	5073	2.97029702970297	0	2.43716679360244	0	0.0761614623000762	0	7.08301599390708	0	0	0	0	0	0	1.06626047220107	0	0	0	0	0	0	0	0	0	0.609291698400609	3.5034272658035	0	0.228484386900228	0	0.0761614623000762	0	0	0	77.6085300837776	4.03655750190404	0	0	0	0	0	0	0.228484386900228	0	0	0.0761614623000762	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	62	"AWI"	62	4874	5642	5322	6.46186440677966	0	0	0	0.211864406779661	0	8.6864406779661	0	0	0	0	0	0.105932203389831	0.953389830508475	0	0	0	0	0	0	0	0	0	0.105932203389831	3.38983050847458	0	0.317796610169492	0	0	0	0	0	75.5296610169492	2.75423728813559	1.48305084745763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	66	"AWI"	66	5206	5823	5560	3.85109114249037	0	0	0	0.128369704749679	0	12.3234916559692	0	0	0	0	0	0	1.28369704749679	0	0	0	0.128369704749679	0	0	0	0	0	0.898587933247754	2.95250320924262	0	0.385109114249037	0	0	0	0	0	73.9409499358152	3.59435173299101	0	0	0	0	0	0.256739409499358	0	0	0	0	0.128369704749679	0	0	0	0	0.128369704749679	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	70	"AWI"	70	5358	6202	5722	3.87016229712859	0.124843945068664	2.12234706616729	0	0	0	11.7353308364544	0	0	0	0	0	0.124843945068664	0.249687890137328	0	0	0	0	0	0.124843945068664	0	0	0	0.249687890137328	2.99625468164794	0	0.124843945068664	0	0	0	0	0	76.4044943820225	1.7478152309613	0	0	0	0	0	0	0	0	0	0	0.124843945068664	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	74	"AWI"	74	5495	6447	5922	7.06455542021924	0	0	0	0.121802679658952	0	11.9366626065773	0	0	0	0	0	0	0.852618757612667	0	0	0	0	0.121802679658952	0.121802679658952	0	0	0	0.48721071863581	1.46163215590743	0	0	0	0	0	0	0	73.0816077953715	2.80146163215591	1.58343483556638	0	0	0	0	0	0.121802679658952	0	0	0	0	0	0	0	0.121802679658952	0	0	0.121802679658952	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	78	"AWI"	78	5648	6679	6114	7.77453838678329	0	2.42954324586978	0	0	0	12.6336248785228	0	0	0	0	0	0	0.971817298347911	0	0	0	0	0	0.194363459669582	0	0	0	0.777453838678328	0.583090379008746	0	0.194363459669582	0	0	0	0	0	73.6637512147716	0.583090379008746	0	0	0	0	0	0	0.0971817298347911	0	0	0	0	0	0	0	0	0	0.0971817298347911	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	82	"AWI"	82	5797	6897	6306	10.5769230769231	0	2.67094017094017	0	0.106837606837607	0	10.8974358974359	0	0	0	0	0	0.106837606837607	0.747863247863248	0	0.106837606837607	0	0	0	0	0	0	0	0.106837606837607	1.4957264957265	0	0.106837606837607	0	0	0	0	0	70.5128205128205	2.24358974358974	0	0	0	0	0	0	0.213675213675214	0	0	0	0	0	0	0	0	0	0.106837606837607	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	86	"AWI"	86	5948	7109	6502	10.1152368758003	0	0	0.128040973111396	0	0	14.3405889884763	0	0	0	0	0	0.128040973111396	0.256081946222791	0	0	0	0	0.128040973111396	0	0	0	0	1.28040973111396	1.40845070422535	0	0	0	0	0	0	0	67.3495518565941	4.86555697823303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1599	1650	"Lake Hope Simpson"	52.45	-56.43333	90	"AWI"	90	6092	7283	6690	20.211161387632	0	2.8657616892911	0	0	0	6.33484162895928	0	0	0	0	0	0	0.301659125188537	0	0	0	0	0	0	0	0	0	1.05580693815988	0.754147812971342	0	0	0	0.150829562594268	0	0	0	61.9909502262443	6.33484162895928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
