"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Moraceae"	"Myricaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
823	849	"Hayes Lake"	49.58333	-93.75	10	"AWI"	10	-72	655	131	0.75187969924812	0	21.8045112781955	0.75187969924812	5.26315789473684	0	24.0601503759398	0	0	0.75187969924812	2.25563909774436	3.00751879699248	0	0	0	0	4.51127819548872	4.51127819548872	0	0.75187969924812	0	0	0	0.75187969924812	25.5639097744361	0	0	0	1.50375939849624	1.50375939849624	0	0	0	2.25563909774436	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	20	"AWI"	20	28	1057	373	2.11267605633803	0	14.4366197183099	0	4.92957746478873	0	20.0704225352113	0	0	0	1.40845070422535	1.76056338028169	0	0	0	0	2.11267605633803	5.28169014084507	0	2.46478873239437	0	0	0	0.704225352112676	37.3239436619718	0	0	2.46478873239437	0.352112676056338	3.52112676056338	0	0	0.704225352112676	0	0.352112676056338	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	30	"AWI"	30	157	1378	613	1.88679245283019	0	14.1509433962264	1.88679245283019	4.71698113207547	0	24.5283018867925	0	0	0	1.88679245283019	2.83018867924528	0	0	0	0	2.83018867924528	2.83018867924528	0	1.88679245283019	0	0	0	0.943396226415094	35.8490566037736	0	0	0.943396226415094	0	1.88679245283019	0	0	0.943396226415094	0	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	40	"AWI"	40	303	1668	855	3.05676855895197	0	14.410480349345	0.436681222707424	4.36681222707424	0	14.410480349345	0	0	0.436681222707424	0.436681222707424	1.31004366812227	0	0.436681222707424	0	0	0	5.67685589519651	0	6.11353711790393	0	0.436681222707424	0	0	37.9912663755458	0	0	3.05676855895197	1.31004366812227	4.36681222707424	0	0	0.873362445414847	0	0	0	0.436681222707424	0	0.436681222707424
823	849	"Hayes Lake"	49.58333	-93.75	60	"AWI"	60	633	2234	1343	0.840336134453782	0	20.1680672268908	1.68067226890756	2.52100840336134	0	21.0084033613445	0	0	1.68067226890756	3.36134453781513	4.20168067226891	0	0	0	0	3.36134453781513	3.36134453781513	0	1.68067226890756	0	0	0	0	25.2100840336134	0	0	5.04201680672269	0	3.36134453781513	0	0	2.52100840336134	0	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	70	"AWI"	70	829	2493	1585	3.42465753424658	0	28.7671232876712	1.36986301369863	3.42465753424658	0	28.0821917808219	0	0	0.684931506849315	3.42465753424658	0.684931506849315	0	0	0	0	1.36986301369863	3.42465753424658	0	3.42465753424658	0	0	0	2.05479452054794	15.7534246575342	0	0	1.36986301369863	0.684931506849315	2.05479452054794	0	0	0	0	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	80	"AWI"	80	1016	2746	1832	3.3112582781457	0	14.5695364238411	0	4.63576158940397	0	23.1788079470199	0	0	0	2.64900662251656	1.32450331125828	0	0	0	1.32450331125828	1.32450331125828	4.63576158940397	0	3.97350993377483	0	0	0.662251655629139	3.3112582781457	24.5033112582781	0	0	4.63576158940397	2.64900662251656	2.64900662251656	0	0	0	0	0	0.662251655629139	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	90	"AWI"	90	1221	3011	2078	2.22222222222222	0	20.7407407407407	1.48148148148148	4.44444444444444	0	15.5555555555556	0	0	0.740740740740741	7.40740740740741	2.22222222222222	0	0	0	0	2.22222222222222	5.18518518518519	0	5.18518518518519	0	0.740740740740741	0	0	21.4814814814815	0	0	4.44444444444444	1.48148148148148	2.22222222222222	0	0	0.740740740740741	0	0	0	1.48148148148148	0	0
823	849	"Hayes Lake"	49.58333	-93.75	100	"AWI"	100	1426	3246	2318	3.37837837837838	0	21.2837837837838	0.675675675675676	2.7027027027027	0	22.2972972972973	0	0	1.35135135135135	1.68918918918919	1.35135135135135	0	0	0	0	3.04054054054054	5.40540540540541	0	3.71621621621622	0	1.35135135135135	0	0.675675675675676	22.2972972972973	0	0	1.68918918918919	2.7027027027027	2.7027027027027	0	0	0.337837837837838	0.337837837837838	0.675675675675676	0	0.337837837837838	0	0
823	849	"Hayes Lake"	49.58333	-93.75	120	"AWI"	120	1877	3739	2815	1.70454545454545	0	19.8863636363636	0	2.84090909090909	0	31.25	0	0	0.568181818181818	1.70454545454545	0.568181818181818	0	0	0	0	2.84090909090909	3.40909090909091	0	1.13636363636364	0	1.70454545454545	0	1.13636363636364	17.6136363636364	0	0.568181818181818	4.54545454545455	3.40909090909091	3.40909090909091	0	0	1.13636363636364	0	0	0	0.568181818181818	0	0
