"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Castanea"	"Cornus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Tsuga"	"Ulmus"
1551	1592	"Lake EC2"	56.02333	-74.945	1	"AWI"	1	-57	223	51	0	0	29.4227188081937	0	0	0.558659217877095	0.558659217877095	18.8081936685289	0	0	0	2.04841713221601	1.67597765363128	0.931098696461825	0	0	0	0	0	0	0.37243947858473	0	0	39.1061452513966	3.1657355679702	0	1.67597765363128	0	0.74487895716946	0.37243947858473	0	0	0	0.558659217877095	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	2	"AWI"	2	-36	431	129	0	0	29.2026897214217	0.384245917387128	0	0.576368876080692	1.34486071085495	21.133525456292	0	0	0	3.65033621517771	2.1133525456292	1.72910662824208	0	0	0.192122958693564	0	0	0	0.192122958693564	0.192122958693564	0	37.2718539865514	1.82516810758886	0	0.192122958693564	0	0	0	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	3.5	"AWI"	3.5	-14	754.5	247	0	0	31.4475873544093	0	0	0.665557404326123	0.831946755407654	23.7936772046589	0	0	0	3.99334442595674	0.665557404326123	1.99667221297837	0	0.166389351081531	0.166389351081531	0	0	0	0.166389351081531	0	0	31.198003327787	3.41098169717138	0	0.332778702163062	0	0.499168053244592	0.332778702163062	0.166389351081531	0	0	0.166389351081531	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	5	"AWI"	5	5	1092	364	0	0.27027027027027	0	0	0	1.89189189189189	1.62162162162162	28.6486486486486	0	0	0	1.35135135135135	2.16216216216216	1.62162162162162	0	0	0.27027027027027	0	0	0	0.27027027027027	0	0	57.027027027027	3.24324324324324	0	1.08108108108108	0	0.27027027027027	0	0	0	0	0.27027027027027	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	8.5	"AWI"	8.5	36	1875.5	636.5	0	0	27.4253731343284	0.186567164179104	0	0.186567164179104	0	13.6194029850746	0	0	0	2.05223880597015	1.86567164179104	1.49253731343284	0	0.186567164179104	0.186567164179104	0	0	0	0	0.186567164179104	0	50.1865671641791	0	0.186567164179104	0.932835820895522	0	0.186567164179104	0.373134328358209	0.186567164179104	0	0	0.559701492537313	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	11	"AWI"	11	149	2271	865	0	0	28.4332688588008	0	0	0.967117988394584	0.386847195357834	16.247582205029	0	0	0	0.580270793036751	2.12765957446809	0.386847195357834	0	0	0	0	0	0	0	0	0	46.3249516441006	2.22437137330754	0	1.35396518375242	0	0.193423597678917	0.386847195357834	0	0	0	0.386847195357834	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	12.5	"AWI"	12.5	238	2368.5	1034	0	0	32.8014184397163	0.177304964539007	0	0.177304964539007	0	17.0212765957447	0	0	0	1.06382978723404	1.77304964539007	0.709219858156028	0.177304964539007	0	0	0	0	0.354609929078014	0	0	0	40.6914893617021	2.03900709219858	0	1.77304964539007	0.177304964539007	0.354609929078014	0.177304964539007	0	0	0.177304964539007	0.354609929078014	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	15	"AWI"	15	348	2568	1330	0	0	33.6248785228377	0	0	1.36054421768707	0.583090379008746	12.4392614188533	0	0	0	0.777453838678328	2.33236151603499	0.388726919339164	0	0	0	0	0	0	0.194363459669582	0	0.194363459669582	43.9261418853256	3.59572400388727	0	0.388726919339164	0	0	0	0	0	0	0	0	0	0.194363459669582
1551	1592	"Lake EC2"	56.02333	-74.945	16	"AWI"	16	387	2654	1442	0.306983883346124	0	28.5495011511896	0.306983883346124	0	0.460475825019186	0.460475825019186	14.5817344589409	0	0	0	1.07444359171144	1.53491941673062	0.460475825019186	0	0	0	0	0	0.153491941673062	0	0	0	47.2755180353032	3.60706062931696	0	0.920951650038373	0	0.153491941673062	0.153491941673062	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	20	"AWI"	20	499	3140	1846	0	0.27027027027027	0	0	0	0.810810810810811	0	25.1351351351351	0	0	0	1.08108108108108	1.89189189189189	2.43243243243243	0	0.27027027027027	0.27027027027027	0	0	0	0	0	0	61.0810810810811	4.32432432432432	0	1.35135135135135	0	0.27027027027027	0.540540540540541	0	0	0	0.27027027027027	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	23	"AWI"	23	995	3231	2121	0.167644593461861	0.167644593461861	31.349538977368	0.167644593461861	0	0.335289186923722	0.502933780385583	14.2497904442582	0	0	0	0.670578373847443	1.34115674769489	0.838222967309304	0	0.167644593461861	0	0	0	0	0	0	0	46.940486169321	1.9279128248114	0	0.670578373847443	0	0	0.335289186923722	0	0	0	0.167644593461861	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	25	"AWI"	25	1183	3305	2325	0	0.189933523266857	33.2383665716999	0	0	0.56980056980057	0	11.7758784425451	0	0	0	1.13960113960114	0.949667616334283	0.759734093067426	0	0	0	0	0	0	0	0	0.189933523266857	47.673314339981	2.75403608736942	0	0	0	0	0.189933523266857	0	0	0	0.56980056980057	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	27	"AWI"	27	1317	3392	2556	0	0	32.7447833065811	0	0	0.481540930979133	0.321027287319422	15.4093097913323	0	0	0	1.28410914927769	0.963081861958266	1.12359550561798	0	0.160513643659711	0.160513643659711	0	0	0	0.160513643659711	0	0	41.7335473515249	4.01284109149278	0	0.963081861958266	0	0	0.160513643659711	0.160513643659711	0	0	0.160513643659711	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	29.5	"AWI"	29.5	1457.5	3591	2842.5	0	0	0	0	0	0	0	20.4255319148936	0	0	0	1.13475177304965	1.41843971631206	1.41843971631206	0	0.283687943262411	0	0	0	0	0.283687943262411	0	0	71.063829787234	2.26950354609929	0	1.13475177304965	0	0	0.283687943262411	0	0	0	0.283687943262411	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	35	"AWI"	35	2556	3732	3274	0	0	40.6311637080868	0	0	0.788954635108481	0	10.0591715976331	0	0	0	0.788954635108481	0.394477317554241	0.19723865877712	0	0	0	0	0	0	0	0	0.19723865877712	44.7731755424063	1.9723865877712	0	0	0	0	0.19723865877712	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	40	"AWI"	40	3361	3930	3689	0	0	0	0	0	0.686106346483705	1.37221269296741	21.6123499142367	0	0	0	0	0.343053173241852	0.686106346483705	0	0	0	0	0	0.343053173241852	0.343053173241852	0	0	68.6106346483705	3.9451114922813	0	1.37221269296741	0	0	0	0.343053173241852	0	0	0.343053173241852	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	45	"AWI"	45	3490	4032	3789	0	0	34.392523364486	0	0	1.49532710280374	0	17.5700934579439	0	0	0	0	0.747663551401869	0.560747663551402	0	0	0	0	0	0.186915887850467	0.373831775700935	0	0.373831775700935	42.7102803738318	1.21495327102804	0	0	0	0	0	0	0	0	0.373831775700935	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	50	"AWI"	50	3550	4222	3886	0	0	34.393063583815	0	0	0.867052023121387	0	12.7167630057803	0	0	0	0.578034682080925	0.144508670520231	0.289017341040462	0	0	0	0	0	0	0	0	0	48.2658959537572	1.58959537572254	0	0.722543352601156	0	0.144508670520231	0.144508670520231	0	0	0.144508670520231	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	55	"AWI"	55	3681	4290	3980	0	0	26.1992619926199	0	0	0.738007380073801	0	13.6531365313653	0	0	0	0.3690036900369	0.738007380073801	0.18450184501845	0	0	0	0	0	0	0.18450184501845	0	0	55.0738007380074	2.30627306273063	0	0.18450184501845	0	0.18450184501845	0.18450184501845	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	60	"AWI"	60	3751	4422	4078	0	0	0	0	0	0.244200244200244	0.488400488400488	29.7924297924298	0	0	0	1.46520146520147	0.732600732600733	0.976800976800977	0	0.244200244200244	0	0	0	0	0	0	0	62.6373626373626	2.68620268620269	0	0.244200244200244	0	0.244200244200244	0.244200244200244	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	65	"AWI"	65	3888	4491	4165	0	0	38.752052545156	0.328407224958949	0	0.164203612479475	0	24.6305418719212	0	0	0	0.164203612479475	0.821018062397373	0.164203612479475	0	0	0.164203612479475	0	0	0	0	0	0	32.1018062397373	1.88834154351396	0	0.328407224958949	0	0.164203612479475	0	0	0	0	0.328407224958949	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	70	"AWI"	70	3971	4614	4256	0	0	0	0	0	0.644468313641246	0	37.593984962406	0	0	0.429645542427497	0.644468313641246	1.50375939849624	0.214822771213749	0	0	0	0	0	0.214822771213749	0	0	0.214822771213749	55.7465091299678	1.93340494092374	0	0.214822771213749	0	0.214822771213749	0.429645542427497	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	75	"AWI"	75	4124	4701	4373	0	0	49.0891658676894	0	0	0.575263662511985	0	20.7094918504314	0	0	0	0.767018216682646	0.575263662511985	0.383509108341323	0	0.191754554170662	0	0	0	0.383509108341323	0	0.191754554170662	0	25.1198465963567	1.05465004793864	0	0	0	0	0.191754554170662	0	0	0	0.575263662511985	0	0	0.191754554170662
1551	1592	"Lake EC2"	56.02333	-74.945	80	"AWI"	80	4189	4867	4482	0	0	0	0.290697674418605	0	0.290697674418605	0	34.3023255813954	0	0	0	0.290697674418605	0.581395348837209	0.581395348837209	0	0	0	0	0	0	0	0	0	60.7558139534884	1.74418604651163	0	0.872093023255814	0	0	0.290697674418605	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	85	"AWI"	85	4301	4989	4618	0	0	0	0	0	0.393700787401575	0	35.4330708661417	0	0	0	0	2.75590551181102	0.393700787401575	0	0	0	0	0	1.96850393700787	0	0	0.393700787401575	55.7086614173228	2.16535433070866	0	0.393700787401575	0	0.393700787401575	0	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	90	"AWI"	90	4364	5233	4744	0	0.321543408360129	0	0	0	0.643086816720257	0	32.1543408360129	0	0	0	0.321543408360129	0.321543408360129	0	0	0	0	0	0	0	0	0	0	62.379421221865	3.21543408360129	0	0	0	0.321543408360129	0	0	0	0	0.321543408360129	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	95	"AWI"	95	4490	5319	4878	0	0	51.7102615694165	0	0	0.201207243460765	0	14.4869215291751	0	0.201207243460765	0	0.402414486921529	0.603621730382294	0.201207243460765	0	0	0	0	0	0	0	0	0	30.9859154929577	0	0	0.603621730382294	0	0.402414486921529	0	0	0	0	0.201207243460765	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	100	"AWI"	100	4554	5479	5010	0	0	0	0.606980273141123	0	0.910470409711684	0.606980273141123	27.9210925644917	0	0	0	1.51745068285281	0.910470409711684	0.606980273141123	0.303490136570561	0	0	0	0	0.303490136570561	0	0	0	63.1259484066768	2.27617602427921	0	0.303490136570561	0	0	0	0	0	0	0.606980273141123	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	105	"AWI"	105	4723	5547	5148	0	0	0	0	0	0.3003003003003	0	33.9339339339339	0	0	0	0.600600600600601	0.900900900900901	0.3003003003003	0	0.3003003003003	0	0	0.3003003003003	0.3003003003003	0	0	0.3003003003003	58.1081081081081	3.45345345345345	0	0.900900900900901	0	0	0.3003003003003	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	110	"AWI"	110	4827	5679	5287	0	0	0	0	0	0.663716814159292	0	32.0796460176991	0	0	0	0	1.32743362831858	0.442477876106195	0	0.221238938053097	0	0	0	0.442477876106195	0	0	0	60.5088495575221	2.98672566371681	0	1.32743362831858	0	0	0	0	0	0	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	120	"AWI"	120	5158	5836	5534	0	0	45.9479553903346	0	0	0.297397769516729	0	17.8438661710037	0.148698884758364	0	0	0.148698884758364	0.446096654275093	0.297397769516729	0	0.148698884758364	0	0	0	0	0.148698884758364	0	0	33.2342007434944	0.743494423791822	0	0.297397769516729	0	0	0.148698884758364	0	0	0	0	0	0	0.148698884758364
1551	1592	"Lake EC2"	56.02333	-74.945	125	"AWI"	125	5358	5901	5652	0	0	0	0.272851296043656	0	1.36425648021828	0	34.3792633015007	0	0	0.272851296043656	0.818553888130969	1.09140518417462	0	0	0	0	0	0	0	0	0	0	58.1173260572988	2.04638472032742	0	1.09140518417462	0.272851296043656	0	0	0	0	0	0	0	0	0.272851296043656
1551	1592	"Lake EC2"	56.02333	-74.945	130	"AWI"	130	5453	6104	5776	0.327868852459016	0	0	0	0	1.31147540983607	0	45.5737704918033	0	0	0	0	1.31147540983607	0.983606557377049	0	0	0.327868852459016	0	0	0.655737704918033	0	0	0	46.7213114754098	1.47540983606557	0	0.655737704918033	0	0.327868852459016	0	0	0	0.327868852459016	0	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	135	"AWI"	135	5575	6191	5892	0	0	0	0	0	0.748129675810474	0	44.139650872818	0	0	0	0.498753117206983	0.498753117206983	0.249376558603491	0	0	0	0	0	0.498753117206983	0	0	0	52.6184538653367	0	0	0.249376558603491	0	0.249376558603491	0	0	0	0	0.249376558603491	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	140	"AWI"	140	5646	6346	6003	0.202429149797571	0	58.9068825910931	0	0	0.202429149797571	0	10.3238866396761	0	0	0	0	0.202429149797571	0	0	0.202429149797571	0	0	0	0.607287449392713	0	0	0.202429149797571	28.7449392712551	0	0	0	0	0	0.202429149797571	0	0	0	0.202429149797571	0	0	0
1551	1592	"Lake EC2"	56.02333	-74.945	145	"AWI"	145	5783	6417	6115	0	0	0	0.261096605744125	0	0.261096605744125	0	16.9712793733681	0	0	0	1.82767624020888	1.56657963446475	0.783289817232376	0	0	0	0	0	0.783289817232376	0	0	0.261096605744125	75.1958224543081	0	0	0.783289817232376	0	0	0	0	0	0.261096605744125	0.783289817232376	0	0	0.261096605744125
