"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Portulacaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
1401	1438	"Kansjön"	57.64055	14.53458	5	"AWI"	5	-83	204	30	0	8.31234256926952	0.125944584382872	0.125944584382872	1.13350125944584	0	0	0	0	0	0.881612090680101	1.88916876574307	0	0	0.377833753148615	0	0	0.251889168765743	0.251889168765743	4.03022670025189	0	6.54911838790932	0	0	0	0.125944584382872	0	20.2770780856423	49.4962216624685	0	0	0	0.251889168765743	0	2.14105793450882	0	0	0	1.13350125944584	0.755667506297229	0.125944584382872	1.00755667506297	0.377833753148615	0.377833753148615	0
1401	1438	"Kansjön"	57.64055	14.53458	20	"AWI"	20	32	608	306	0	9.34210526315789	0.131578947368421	0	0.921052631578947	0	0	0	0	0	2.10526315789474	2.76315789473684	0	0	1.44736842105263	0	0	0.526315789473684	0.263157894736842	3.28947368421053	0	23.9473684210526	0	0	0	0.263157894736842	0	8.02631578947368	40	0.394736842105263	0	0	0.263157894736842	0	1.57894736842105	0	0	0	3.55263157894737	0.657894736842105	0	0.263157894736842	0.263157894736842	0	0
1401	1438	"Kansjön"	57.64055	14.53458	35	"AWI"	35	433	800	581	0	7.13489409141583	0	0.222965440356745	0.668896321070234	0	0	0.222965440356745	0	0	2.0066889632107	2.0066889632107	0	0	1.33779264214047	0	0	0.557413600891862	0.111482720178372	3.34448160535117	0	33.4448160535117	0	0.111482720178372	0	0.111482720178372	0	9.14158305462653	34.8940914158305	0	0	0	0.222965440356745	0	2.56410256410256	0	0	0.111482720178372	1.2263099219621	0.334448160535117	0	0.111482720178372	0.111482720178372	0	0
1401	1438	"Kansjön"	57.64055	14.53458	50	"AWI"	50	647	1455	939	0	7.68136557610242	0.284495021337127	0	1.28022759601707	0	0	0.711237553342816	0	0	2.84495021337127	2.56045519203414	0	0	1.13798008534851	0	0	0.711237553342816	0.142247510668563	6.11664295874822	0	12.8022759601707	0	0	0	0.42674253200569	0	18.4921763869132	39.402560455192	0	0	0	0.711237553342816	0	2.7027027027027	0	0	0	0.568990042674253	0.995732574679943	0	0.142247510668563	0.142247510668563	0.142247510668563	0
1401	1438	"Kansjön"	57.64055	14.53458	65	"AWI"	65	986	1914	1415	0	12.484993997599	0.360144057623049	0.120048019207683	1.08043217286915	0	0	1.20048019207683	0	0	8.64345738295318	2.40096038415366	0	0	0.720288115246098	0	0	0.600240096038415	0.240096038415366	8.04321728691477	0	5.04201680672269	0	0	0	0.960384153661465	0	19.327731092437	25.8103241296519	0	0	0	0.960384153661465	0	9.60384153661465	0	0	0	0.600240096038415	0.720288115246098	0	0.600240096038415	0.480192076830732	0	0
1401	1438	"Kansjön"	57.64055	14.53458	80	"AWI"	80	1405	2253	1918	0.289435600578871	23.2995658465991	0	0	0.144717800289436	0	0	0.144717800289436	0	0	13.0246020260492	0.868306801736614	0	0	0.434153400868307	0	0	0	0.289435600578871	12.8798842257598	0	1.30246020260492	0	0.723589001447178	0	0.289435600578871	0	2.46020260492041	20.4052098408104	0	0	0	2.46020260492041	0	17.0767004341534	0	0	0	0.723589001447178	1.15774240231548	0	0.723589001447178	1.15774240231548	0	0.144717800289436
1401	1438	"Kansjön"	57.64055	14.53458	95	"AWI"	95	2066	2488	2290	0.137741046831956	23.6914600550964	0	0.275482093663912	1.10192837465565	0	0	0	0	0	23.8292011019284	1.51515151515152	0	0	1.10192837465565	0	0	0.137741046831956	0.413223140495868	9.64187327823691	0	0.550964187327824	0	0	0	0	0	0.964187327823691	19.5592286501377	0	0	0	0.826446280991736	0	10.6060606060606	0	0	0	1.65289256198347	0.826446280991736	0	2.06611570247934	1.10192837465565	0	0
1401	1438	"Kansjön"	57.64055	14.53458	110	"AWI"	110	2291	2880	2594	0	13.3433283358321	0	0.149925037481259	0.599700149925038	0	0	0	0	0	12.143928035982	0.599700149925038	0	0	0.299850074962519	0	0	0	1.19940029985008	12.4437781109445	0.299850074962519	0.599700149925038	0.149925037481259	0.149925037481259	0	0.149925037481259	0	0.449775112443778	27.8860569715142	0	0	0	0.599700149925038	0	22.6386806596702	0	0	0	0.449775112443778	0.599700149925038	0	1.64917541229385	3.59820089955022	0	0
1401	1438	"Kansjön"	57.64055	14.53458	125	"AWI"	125	2647	3227	2912	0.302571860816944	20.7261724659607	0.151285930408472	0	0.75642965204236	0	0	0	0	0	15.7337367624811	1.36157337367625	0	0	1.0590015128593	0	0	0.302571860816944	0.75642965204236	9.68229954614221	0	0.302571860816944	0	0	0	0.302571860816944	0	0	22.6928895612708	0	0	0	1.81543116490166	0.151285930408472	19.3645990922844	0	0	0	0.151285930408472	1.21028744326778	0	0.907715582450832	2.26928895612708	0	0
1401	1438	"Kansjön"	57.64055	14.53458	135	"AWI"	135	2843	3694	3194	0	10.3752759381898	0	0	0.441501103752759	0	0	0	0	0	25.4966887417219	0.662251655629139	0	0	0.662251655629139	0	0	0	0.662251655629139	10.3752759381898	0	0.22075055187638	0	0	0	0	0	0.11037527593819	25.60706401766	0	0	0	0.772626931567329	0	20.9713024282561	0	0	0	0	0.11037527593819	0	1.54525386313466	1.98675496688742	0	0
