"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Apiaceae"	"Asteraceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Drimys"	"Embothrium"	"Ephedraceae"	"Ericales"	"Gentianaceae"	"Gunneraceae"	"Lomatia"	"Maytenus"	"Misodendraceae"	"Nothofagus"	"Poaceae"	"Podocarpus"	"Rosaceae"	"Schinus"
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	225	"AWI"	225	2961	4418	3704	11.7290192113246	0	11.7290192113246	0	1.01112234580384	53.9939332659252	0	0	0	0	0	0	0	0	0	17.6946410515672	1.9211324570273	1.9211324570273	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	245	"AWI"	245	3344	4724	4084	3.40909090909091	2.27272727272727	3.40909090909091	0	0	86.3636363636364	0	0	0	0	0	0	0	0	0	0	3.40909090909091	1.13636363636364	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	255	"AWI"	255	3557	4889	4272	3.42465753424658	0	3.42465753424658	0	0	56.986301369863	0	0	0	0	0	0	0	0	0	22.3287671232877	11.2328767123288	0.821917808219178	1.78082191780822	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	275	"AWI"	275	3999	5187	4639	1.55195681511471	1.01214574898785	8.70445344129555	0	1.01214574898785	84.6153846153846	0	0	0	0	0	0	0	0.539811066126856	0	0	2.02429149797571	0.539811066126856	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	285	"AWI"	285	4208	5316	4824	0	0	10.3515625	1.3671875	0	81.8359375	0	0	0	0	0	1.26953125	0	1.26953125	0	0	3.90625	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	295	"AWI"	295	4438	5462	5006	0.99009900990099	0.99009900990099	7.92079207920792	0	0	83.1683168316832	0	0	0	0	0	0	0	0	0.99009900990099	0	5.94059405940594	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	305	"AWI"	305	4714	5605	5193	7.89473684210526	0	44.7368421052632	0	0	42.1052631578947	0	0	2.63157894736842	0	0	0	0	0	0	0	2.63157894736842	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	315	"AWI"	315	4943	5777	5387	0	0	8.72395833333333	0	0	82.6822916666667	0	0	0	0	0	0	0	4.296875	0	0	4.296875	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	325	"AWI"	325	5115	6034	5581	2.04081632653061	0	32.6530612244898	0	0	63.265306122449	0	0	0	0	0	0	0	0	0	0	2.04081632653061	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	335	"AWI"	335	5261	6346	5770	0.598802395209581	0	29.940119760479	0	0	56.2874251497006	0	0	0	0	0	0	0	1.19760479041916	0	0	11.377245508982	0	0	0.598802395209581
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	345	"AWI"	345	5417	6629	5973	9.45454545454546	0	9.45454545454546	0	0	74.9090909090909	0	0	0	0	0	0	0	0	0	0	6.18181818181818	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	355	"AWI"	355	5576	6919	6176	4	0	48	0	0	40	0	0	0	0	0	0	0	0	0	0	6	2	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	365	"AWI"	365	5744	7167	6387	2.17391304347826	0	47.8260869565217	0	0	36.9565217391304	4.34782608695652	0	0	2.17391304347826	0	0	0	0	0	0	4.34782608695652	2.17391304347826	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	375	"AWI"	375	5911	7410	6596	0	0	16.3197335553705	0	0	67.3605328892589	0	0	0	4.07993338884263	0	0	0	0	0	0	12.2398001665279	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	385	"AWI"	385	6085	7666	6805	0	1.85185185185185	29.6296296296296	0	1.85185185185185	53.7037037037037	0	1.85185185185185	0	0	0	0	0	0	0	0	11.1111111111111	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	395	"AWI"	395	6269	7901	7014	0	0	9.375	0	0	68.75	0	0	0	0	0	0	0	3.125	3.125	0	15.625	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	405	"AWI"	405	6456	8123	7224	0	0	18.5567010309278	3.09278350515464	0	62.8865979381443	0	0	0	0	0	0	0	1.03092783505155	0	0	11.340206185567	3.09278350515464	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	415	"AWI"	415	6637	8343	7438	0	0	43.2478632478633	0	0	40	0	0	0	0	0	0	0	6.66666666666667	0	0	10.0854700854701	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	420	"AWI"	420	6712	8463	7543	1.5625	0	43.75	0	0	45.3125	0	0	0	0	0	0	0	1.5625	0	0	7.8125	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	425	"AWI"	425	6823	8552	7654	4.34782608695652	0	82.6086956521739	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0434782608696	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	435	"AWI"	435	7012	8779	7870	0	0	38.0952380952381	0	0	55.5555555555556	0	0	0	0	0	0	0	1.58730158730159	0	0	1.58730158730159	3.17460317460317	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	445	"AWI"	445	7214	8985	8079	4.23728813559322	0	34.7457627118644	0.847457627118644	0	51.6949152542373	0	0.847457627118644	0.847457627118644	0	0	0	0	0.847457627118644	0	0	5.93220338983051	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	455	"AWI"	455	7415	9185	8290	0	0	14.1732283464567	0	0	71.3910761154856	0	0	0	0	0	0	0	3.6745406824147	0	0	10.761154855643	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	465	"AWI"	465	7621	9378	8503	0	0	25	0	0	57.5	0	0	0	0	0	0	0	0	0	0	15	2.5	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	470	"AWI"	470	7714	9496	8607	0	0	11.5789473684211	0	0	58.9473684210526	0	0	0	0	0	0	0	0	0	0	29.4736842105263	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	475	"AWI"	475	7821	9576	8714	2.85714285714286	0	22.8571428571429	0	0	51.4285714285714	0	0	0	0	0	0	0	0	0	0	20	2.85714285714286	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	485	"AWI"	485	8046	9771	8931	1.21951219512195	1.21951219512195	24.390243902439	0	0	46.3414634146341	0	0	0	0	0	0	0	0	0	0	25.609756097561	1.21951219512195	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	495	"AWI"	495	8272	9946	9142	2.89855072463768	0	8.69565217391304	5.07246376811594	0	76.0869565217391	0	0	0	0.72463768115942	0	0	0	0	0	0	5.79710144927536	0.72463768115942	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	505	"AWI"	505	8489	10111	9347	0	0	14.5833333333333	10.4166666666667	0	50	0	0	0	0	2.08333333333333	2.08333333333333	0	0	0	0	18.75	0	2.08333333333333	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	515	"AWI"	515	8710	10303	9548	0	0	46.1538461538462	7.69230769230769	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	38.4615384615385	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	520	"AWI"	520	8815	10408	9650	0	0	37.1134020618557	6.93533270852859	1.68697282099344	34.4892221180881	0	0	0	0.84348641049672	0	0.84348641049672	0	0	0	0	14.6204311152765	3.46766635426429	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	525	"AWI"	525	8906	10513	9751	0	0	29.0155440414508	0	2.59067357512953	42.2279792746114	0	0	0	5.18134715025907	0	0	0	0	2.59067357512953	0	15.8031088082902	2.59067357512953	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	530	"AWI"	530	8978	10695	9843	0	1.72413793103448	13.7931034482759	0	0	46.551724137931	0	0	0	1.72413793103448	1.72413793103448	13.7931034482759	0	0	0	0	10.3448275862069	8.62068965517241	0	1.72413793103448
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	535	"AWI"	535	9074	10825	9948	2	0	38	0	0	36	0	0	0	0	0	0	0	0	0	0	18	6	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	540	"AWI"	540	9154	10988	10044	0	0	31.1944718657453	0	0	57.847976307996	0	0	0.888450148075025	2.76406712734452	0	0.888450148075025	0	0	0	0	6.41658440276407	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	543	"AWI"	543	9209	11052	10106	1.07084019769358	0	10.7907742998353	0	0	81.8231740801757	0	0	0.192202086765513	0.631521142229544	0.631521142229544	0	0.219659527732015	0	0.85118066996156	0	3.37726523887974	0.411861614497529	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	545	"AWI"	545	9240	11093	10149	1.78571428571429	0	23.2142857142857	0	0	35.7142857142857	0	0	1.78571428571429	8.92857142857143	1.78571428571429	0	0	0	1.78571428571429	0	25	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	555	"AWI"	555	9405	11373	10344	0	0	1.78571428571429	5.35714285714286	1.78571428571429	85.7142857142857	0	0	0	0	1.78571428571429	0	0	0	0	0	3.57142857142857	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	565	"AWI"	565	9570	11648	10541	1.96078431372549	0	21.5686274509804	0	0	9.80392156862745	0	0	0	49.0196078431373	0	0	0	0	0	0	7.84313725490196	9.80392156862745	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	575	"AWI"	575	9732	11916	10744	1.1986301369863	0	11.2157534246575	0	0	53.7671232876712	0	0	0	22.5171232876712	0	0	0	0	0	0	10.0171232876712	1.28424657534247	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	585	"AWI"	585	9891	12159	10945	0	0	11.1111111111111	0	0	16.6666666666667	0	0	0	30.5555555555556	0	0	0	0	2.77777777777778	0	38.8888888888889	0	0	0
1655	1711	"Lago Mascardi-Gutierrez"	-41.25	-71.46667	595	"AWI"	595	10058	12408	11144	0	0	4.08163265306122	0	0	83.6734693877551	0	0	0	10.2040816326531	0	0	0	0	0	0	0	2.04081632653061	0	0
