"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Castanea"	"Cornus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Isoëtes"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tsuga"	"Ulmus"	"Viburnum"
1547	1587	"Lake BN7"	55.00917	-73.51667	0	"AWI"	0	-111	60	-33	0	0	12.2161315583399	0.156617071260767	0.62646828504307	0	17.6977290524667	0	0	0	0.469851213782302	0.469851213782302	0.469851213782302	0	0.156617071260767	0	0.469851213782302	0.469851213782302	0	0.156617071260767	65.5442443226312	0	0.939702427564605	0	0	0	0	0	0.156617071260767	0	0	0	0
1547	1587	"Lake BN7"	55.00917	-73.51667	2	"AWI"	2	7	786	357	0	0	8.99653979238754	0.173010380622837	0.519031141868512	0	8.13148788927336	0	0	0	0.69204152249135	0.346020761245675	0.346020761245675	0	0	0	0.346020761245675	0	0.173010380622837	0	68.598615916955	11.159169550173	0.173010380622837	0	0.173010380622837	0	0	0	0.173010380622837	0	0	0	0
1547	1587	"Lake BN7"	55.00917	-73.51667	4	"AWI"	4	58	1594	749	0	0.17825311942959	12.1212121212121	0.71301247771836	0.89126559714795	2.13903743315508	13.7254901960784	0	0	0	0.71301247771836	1.06951871657754	0.89126559714795	0	0	0.17825311942959	1.42602495543672	0.17825311942959	0	0	55.7932263814617	9.09090909090909	0.17825311942959	0.17825311942959	0.35650623885918	0	0	0	0.17825311942959	0	0	0	0
1547	1587	"Lake BN7"	55.00917	-73.51667	6	"AWI"	6	406	2062	1145	0.159235668789809	0	10.9872611464968	0.318471337579618	0.318471337579618	1.7515923566879	12.7388535031847	0	0	0	0.318471337579618	0.796178343949045	0.796178343949045	0.159235668789809	0	0	0.159235668789809	0	0	0	61.7038216560509	8.8375796178344	0.796178343949045	0	0.159235668789809	0	0	0	0	0	0	0	0
1547	1587	"Lake BN7"	55.00917	-73.51667	8	"AWI"	8	866	2220	1573	0	0	9.80187695516163	0	0.625651720542232	0	16.6840458811262	0	0	0	1.25130344108446	0.834202294056309	1.25130344108446	0	0	0.208550573514077	1.45985401459854	0.208550573514077	0	0	57.5599582898853	8.44629822732012	0.208550573514077	0.625651720542232	0.417101147028154	0	0	0	0.208550573514077	0	0.208550573514077	0	0
1547	1587	"Lake BN7"	55.00917	-73.51667	10	"AWI"	10	1182	2522	2016	0	0	8.68055555555556	0	0.347222222222222	0	10.0694444444444	0	0	0	0.520833333333333	0.868055555555556	0.520833333333333	0	0.173611111111111	0.173611111111111	0.347222222222222	0	0	0	68.5763888888889	8.33333333333333	0.520833333333333	0	0.347222222222222	0	0	0.173611111111111	0.173611111111111	0	0	0.173611111111111	0
1547	1587	"Lake BN7"	55.00917	-73.51667	12	"AWI"	12	1757	2621	2257	0	0	0	0.203252032520325	0.203252032520325	0	13.4146341463415	0	0	0	0.40650406504065	1.01626016260163	0.40650406504065	0	0	0	0.40650406504065	0	0.203252032520325	0	76.0162601626016	7.11382113821138	0	0	0.203252032520325	0	0	0	0.40650406504065	0	0	0	0
1547	1587	"Lake BN7"	55.00917	-73.51667	14	"AWI"	14	2050	2906	2514	0	0	21.3130352045671	0.190294957183635	0.380589914367269	0	11.988582302569	0	0	0	0.380589914367269	1.71265461465271	0.380589914367269	0	0	0	0.380589914367269	0	0	0	61.9410085632731	0	0.761179828734539	0.190294957183635	0.380589914367269	0	0	0	0	0	0	0	0
1547	1587	"Lake BN7"	55.00917	-73.51667	16	"AWI"	16	2200	3258	2713	0	0	18.3992640294388	0	0.367985280588776	0	13.0634774609016	0	0	0	0.367985280588776	0.919963201471941	0.183992640294388	0	0.183992640294388	0.551977920883165	0.367985280588776	0.183992640294388	0	0	60.4415823367065	4.23183072677093	0.367985280588776	0.183992640294388	0	0	0	0	0.183992640294388	0	0	0	0
1547	1587	"Lake BN7"	55.00917	-73.51667	20	"AWI"	20	2398	3774	3030	0	0	22.2027972027972	0	0.524475524475524	0	14.6853146853147	0	0	0	0.524475524475524	0.699300699300699	1.3986013986014	0	0.174825174825175	0.174825174825175	1.04895104895105	0.174825174825175	0	0	57.6923076923077	0	0.174825174825175	0	0.174825174825175	0	0	0	0.174825174825175	0	0	0.174825174825175	0
1547	1587	"Lake BN7"	55.00917	-73.51667	24	"AWI"	24	2641	4054	3358	0	0	24.1573033707865	0.374531835205993	0.187265917602996	0	18.3520599250936	0	0	0	0	0.749063670411985	1.12359550561798	0	0.374531835205993	0	0.936329588014981	0	0	0	47.3782771535581	5.2434456928839	0.187265917602996	0.374531835205993	0.187265917602996	0	0	0	0.374531835205993	0	0	0	0
1547	1587	"Lake BN7"	55.00917	-73.51667	28	"AWI"	28	2943	4331	3681	0	0.186741363211951	24.0896358543417	0	0.933706816059757	0	14.0056022408964	0	0.186741363211951	0	0.373482726423903	0.373482726423903	0	0	0	0	0	0	0	0.186741363211951	53.3146591970121	5.04201680672269	0	0.186741363211951	0.186741363211951	0	0	0.186741363211951	0.746965452847806	0	0	0	0
