"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acanthaceae"	"Alchornea"	"Amaranthaceae"	"Anthodiscus"	"Apeiba"	"Apiaceae"	"Apocynaceae"	"Araceae"	"Araliaceae"	"Arecaceae"	"Asteraceae"	"Bauhinia"	"Begoniaceae"	"Berberidaceae"	"Bignoniaceae"	"Boraginaceae"	"Bromeliaceae"	"Burseraceae"	"Byrsonima"	"Calophyllaceae"	"Caryocar"	"Caryophyllaceae"	"Cassia"	"Catostemma"	"Cecropia"	"Cedrela"	"Celtis"	"Chrysophyllum"	"Clusia"	"Combretaceae"	"Combretum"	"Commelinaceae"	"Copaifera"	"Cordia"	"Cryosophila"	"Cyperaceae"	"Didymopanax"	"Dilleniaceae"	"Diospyros"	"Ericales"	"Erythroxylum"	"Euphorbiaceae"	"Fabaceae"	"Genipa"	"Gordonia"	"Guarea"	"Hedyosmum"	"Hieronyma"	"Humiriaceae"	"Ilex"	"Iriartea"	"Isoëtes"	"Lacmellea"	"Lamanonia"	"Lamiaceae"	"Loranthaceae"	"Luehea"	"Lythraceae"	"Mabea"	"Macrolobium"	"Malpighiaceae"	"Malvaceae"	"Maripa"	"Mauritia"	"Meliaceae"	"Meliosma"	"Menispermaceae"	"Myrsine"	"Myrtaceae"	"Onagraceae"	"Ouratea"	"Passiflora"	"Paullinia"	"Peraceae"	"Phyllanthaceae"	"Piperaceae"	"Poaceae"	"Podocarpus"	"Polygalaceae"	"Pouteria"	"Protium"	"Psychotria"	"Ranunculaceae"	"Roupala"	"Rubiaceae"	"Rutaceae"	"Sapindaceae"	"Sapium"	"Sapotaceae"	"Schizolobium"	"Solanaceae"	"Spondias"	"Symmeria"	"Symphonia"	"Symplocos"	"Tabebuia"	"Tachigali"	"Tapirira"	"Trichilia"	"Urticaceae"	"Verbenaceae"	"Virola"	"Vitaceae"	"Vochysiaceae"	"Weinmannia"
532	547	"Lagoa das Patas"	0.26667	-66.68333	50	"AWI"	50	5074	6584	5843	0	18	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	56	1	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	55	"AWI"	55	6662	8636	7588	0	50	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	134	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	50	0	0	1	0	0	0	0	15	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	55.5	"AWI"	55.5	6684.5	9027	7783.5	8	59	0	0	4	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	4	0	0	48	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	2	1	0	10	0	0	3	0	0	0	0	0	0	1	0	0	1	14	0	0	7	1	33	0	0	0	0	0	0	9	5	7	1	8	3	0	0	1	0	1	0	3	0	0	2	1	0	0	0	0	0	2	3	90	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	57.5	"AWI"	57.5	7700.5	10856.5	9179	0	98	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	1	0	0	0	28	1	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	16	1	0	0	1	24	0	0	0	0	0	0	0	0	7	0	1	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	12	2	39	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	59.5	"AWI"	59.5	11474	13424	12395	0	71	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	33	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	2	0	0	0	15	5	0	0	0	24	0	0	0	0	0	0	0	7	10	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12	0	35	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	60	"AWI"	60	12415	14060	13200	0	37	0	0	2	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	92	0	0	23	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	6	23	0	0	0	0	0	0	0	13	31	1	0	1	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	7	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	61.5	"AWI"	61.5	15223.5	16030.5	15603.5	0	81	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	39	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	16	1	0	0	0	21	0	0	0	0	0	0	0	3	9	0	2	3	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	6	0	38	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	62.5	"AWI"	62.5	16956.5	17484.5	17224	0	33	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	0	0	48	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	0	0	0	0	0	0	1	0	0	1	2	4	0	0	15	36	0	0	0	0	0	0	6	1	7	0	17	1	1	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	7	2	45	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	63.5	"AWI"	63.5	18042.5	18584	18336	0	86	0	0	4	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	47	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	25	0	0	0	0	0	0	0	2	9	0	0	3	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	48	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	67.5	"AWI"	67.5	18723	19152	18862	0	20	0	0	3	0	0	0	0	12	0	0	0	0	0	0	2	0	0	0	0	0	9	0	29	1	0	0	0	107	5	0	0	0	0	2	3	0	0	3	0	0	0	0	1	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	57	0	0	0	0	0	0	15	3	10	0	13	4	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	9	82	2	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	69.5	"AWI"	69.5	18921	19491	19108	0	49	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	2	0	58	1	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	24	0	0	0	1	0	0	0	8	9	0	2	2	2	0	1	0	6	12	0	0	0	0	13	0	0	0	0	0	0	0	27	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	70	"AWI"	70	19053	19639	19248	0	54	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	53	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	20	0	0	3	0	0	0	2	1	0	1	0	0	0	1	4	0	0	0	10	0	0	0	2	0	0	1	1	28	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	1	87	0	0	0	0	6
532	547	"Lagoa das Patas"	0.26667	-66.68333	71.5	"AWI"	71.5	20054.5	20613.5	20314.5	0	56	0	0	1	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	1	0	3	0	1	2	0	0	0	27	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	16	0	0	0	0	3	0	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	37	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	73.5	"AWI"	73.5	21255.5	22101	21697.5	0	16	1	0	2	0	0	0	0	13	0	0	0	1	0	0	1	0	0	0	1	0	1	0	14	5	0	0	0	77	9	0	0	3	0	1	1	3	7	1	0	0	0	0	0	0	2	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	2	1	0	2	7	34	0	0	0	1	0	0	17	4	17	0	13	6	5	0	0	0	1	0	0	0	0	2	8	0	1	0	0	0	1	1	67	2	0	0	1	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	77	"AWI"	77	24523	25800	25174	0	48	0	0	2	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	5	0	5	3	0	0	0	44	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	22	0	0	0	1	1	0	0	0	11	0	1	6	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	10	0	51	0	0	0	0	10
532	547	"Lagoa das Patas"	0.26667	-66.68333	79.5	"AWI"	79.5	28827.5	30176.5	29586	0	13	0	0	0	0	0	0	0	6	0	1	0	0	0	0	1	0	0	0	1	0	3	0	8	0	2	0	0	92	1	2	0	1	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	37	0	0	0	0	0	0	14	10	11	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	35	0	0	1	1	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	84.5	"AWI"	84.5	34302.5	35663	34988.5	0	13	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	4	1	28	0	6	0	0	63	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	26	0	0	0	0	0	0	13	6	9	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	53	0	0	0	1	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	90	"AWI"	90	35028	37647	35993	0	36	0	0	7	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	2	0	5	0	9	0	1	0	0	49	6	0	0	0	0	0	1	4	3	0	1	0	0	0	1	0	1	1	0	8	0	0	6	1	2	0	0	0	0	0	0	0	0	3	5	0	0	9	23	1	0	0	0	0	0	15	4	8	0	6	4	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	6	0	81	0	1	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	92.5	"AWI"	92.5	35261	38004.5	36344	0	15	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	17	0	0	0	0	79	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	33	0	1	0	1	0	0	1	2	6	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	77	0	0	0	0	3
532	547	"Lagoa das Patas"	0.26667	-66.68333	95.5	"AWI"	95.5	35591.5	38695.5	36778	0	36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	2	0	1	0	0	97	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	5	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	30	0	0	0	0	0	0	0	2	10	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	5	0	39	0	0	0	1	3
532	547	"Lagoa das Patas"	0.26667	-66.68333	97.5	"AWI"	97.5	36012.5	38900.5	37221	0	23	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	13	0	5	0	2	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	37	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	90	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	105	"AWI"	105	37254	40106	38870	0	18	0	0	10	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	0	19	0	0	0	0	139	0	0	2	1	0	2	1	0	0	2	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	35	0	0	0	0	0	0	0	5	6	0	2	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	1	66	0	0	0	0	2
532	547	"Lagoa das Patas"	0.26667	-66.68333	110	"AWI"	110	38688	41263	40199	0	27	0	1	6	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	4	0	4	2	1	0	0	89	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	1	0	0	0	0	7	10	0	3	3	4	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	4	1	86	0	0	0	0	13
532	547	"Lagoa das Patas"	0.26667	-66.68333	115	"AWI"	115	39732	42897	41823	0	18	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	3	0	18	0	0	0	0	97	0	0	4	1	0	0	0	0	0	6	0	0	0	0	2	0	2	0	0	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	21	0	0	0	0	0	0	0	4	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	3	1	47	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	120	"AWI"	120	40407	44052	42607	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	4	2	0	0	0	84	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	23	0	0	0	3	0	0	0	4	7	0	0	1	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	5	101	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	125	"AWI"	125	40977	45182	43160	0	24	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	4	0	20	0	0	1	0	89	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	3	6	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	69	0	0	0	0	3
532	547	"Lagoa das Patas"	0.26667	-66.68333	130	"AWI"	130	41480	46348	43721	0	18	0	0	1	0	0	0	0	1	0	8	4	0	0	0	0	0	0	0	0	0	12	0	8	3	1	0	1	68	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	73	0	0	0	0	0	0	1	2	8	0	8	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	102	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	135	"AWI"	135	41987	47610	44291	0	36	0	0	3	0	0	0	0	4	0	1	1	0	2	0	0	0	0	0	0	0	7	0	9	0	0	0	0	117	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	2	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	48	0	0	0	0	3
532	547	"Lagoa das Patas"	0.26667	-66.68333	140	"AWI"	140	42459	48798	44875	0	17	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	8	0	5	0	2	0	0	110	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	38	0	0	0	0	0	0	1	5	6	0	3	0	0	1	0	0	2	0	0	1	0	0	0	2	0	0	0	0	23	0	42	0	0	0	0	25
532	547	"Lagoa das Patas"	0.26667	-66.68333	145	"AWI"	145	43037	49801	45448	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	8	0	14	0	0	0	0	136	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	4	30	0	0	0	0	0	0	0	3	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	1
532	547	"Lagoa das Patas"	0.26667	-66.68333	150	"AWI"	150	43634	50828	46029	0	25	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	122	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	47	0	0	0	0	0	0	1	4	10	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	61	0	0	0	1	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	155	"AWI"	155	44251	51838	46666	0	20	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	24	0	0	0	0	74	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	19	0	0	0	0	0	0	0	2	2	0	4	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	91	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	160	"AWI"	160	44866	53024	47427	0	22	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	1	0	0	0	16	0	3	0	0	0	0	76	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	2	2	0	0	1	55	0	0	0	2	0	0	0	8	4	0	0	1	0	0	0	0	1	0	0	2	0	0	0	4	0	3	1	0	4	5	60	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	165	"AWI"	165	45376	54748	48414	0	40	0	0	0	0	0	0	0	3	0	1	3	0	3	0	0	0	0	0	1	0	5	0	7	2	0	0	0	110	0	0	7	0	0	2	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	2	35	0	0	0	2	0	0	0	4	2	0	5	5	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	170	"AWI"	170	45994	56160	49415	0	29	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	3	0	0	0	6	0	7	1	0	0	0	69	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	58	0	0	0	1	0	2	4	1	9	0	0	1	0	0	0	0	2	0	0	6	0	4	0	2	0	3	0	0	6	0	101	0	0	0	0	0
532	547	"Lagoa das Patas"	0.26667	-66.68333	175	"AWI"	175	46734	57361	50390	0	32	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	3	0	24	0	0	0	0	46	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	1	23	0	0	0	0	0	2	0	16	3	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	47	0	0	0	0	0
