"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Betulaceae"	"Brassicaceae"	"Caryophyllaceae"	"Cyperaceae"	"Droseraceae"	"Ephedraceae"	"Ericales"	"Larix"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"
784	804	"Entarnoye Peat Exposure"	59	78.33333	20	"AWI"	20	633	1106	914	0	3.63924050632911	1.58227848101266	0	3.95569620253165	0	0	3.63924050632911	2.53164556962025	0	3.16455696202532	0	0	7.91139240506329	0	0	3.63924050632911	58.0696202531646	3.16455696202532	0	2.37341772151899	0	0	3.16455696202532	0	3.16455696202532	0	0
784	804	"Entarnoye Peat Exposure"	59	78.33333	40	"AWI"	40	1071	1622	1304	9.31174089068826	9.7165991902834	1.61943319838057	0	17.0040485829959	0	0	6.88259109311741	5.26315789473684	0	6.88259109311741	0	0	8.50202429149797	0	0	17.0040485829959	0	8.09716599190283	0	0	0	0	2.42914979757085	0	0	2.42914979757085	4.8582995951417
784	804	"Entarnoye Peat Exposure"	59	78.33333	60	"AWI"	60	1293	1972	1647	3.10734463276836	4.80225988700565	3.10734463276836	0.564971751412429	9.32203389830508	0.564971751412429	0	4.80225988700565	7.90960451977401	0	5.93220338983051	0	0	6.77966101694915	0	0	3.38983050847458	31.0734463276836	6.21468926553672	0	0.847457627118644	0	0	2.82485875706215	0	0.564971751412429	1.69491525423729	6.49717514124294
784	804	"Entarnoye Peat Exposure"	59	78.33333	80	"AWI"	80	1628	2206	1976	4.29906542056075	2.24299065420561	0.747663551401869	0.560747663551402	0	0.373831775700935	0	2.05607476635514	4.67289719626168	0	0	0	1.86915887850467	0.560747663551402	0	0	4.48598130841121	72.1495327102804	0.373831775700935	0	0.373831775700935	0	0.373831775700935	1.86915887850467	0	0.747663551401869	0	2.24299065420561
784	804	"Entarnoye Peat Exposure"	59	78.33333	100	"AWI"	100	1998	2408	2233	2.11946050096339	2.11946050096339	0.192678227360308	0.770712909441233	0.770712909441233	0.578034682080925	0	1.92678227360308	0.578034682080925	0	0.963391136801541	0	0	0.963391136801541	0	0	4.23892100192678	77.6493256262042	0.578034682080925	0	0	0	0.578034682080925	0.963391136801541	0	0.770712909441233	0	4.23892100192678
784	804	"Entarnoye Peat Exposure"	59	78.33333	120	"AWI"	120	2128	2581	2359	2	0	0	0	3.5	0	0	0	0	0	9.66666666666667	3.66666666666667	0	3.66666666666667	0	0.333333333333333	3	70.3333333333333	0	0	0	1.66666666666667	0	2	0.166666666666667	0	0	0
784	804	"Entarnoye Peat Exposure"	59	78.33333	140	"AWI"	140	2276	2723	2493	0	2.41187384044527	0.371057513914657	0.742115027829314	0.742115027829314	0	0	0	1.48423005565863	0	0.371057513914657	0	0	0.927643784786642	0	0	2.22634508348794	82.1892393320965	0.185528756957328	0	0	0	0.371057513914657	2.22634508348794	0.556586270871985	0.556586270871985	0	4.63821892393321
784	804	"Entarnoye Peat Exposure"	59	78.33333	160	"AWI"	160	2433	2858	2625	2.47747747747748	0	0.45045045045045	0	0.675675675675676	0	0	0	0	0.675675675675676	0	0.900900900900901	0	0	0	0	2.25225225225225	85.8108108108108	0.225225225225225	0	0	0	0	2.47747747747748	0	0.45045045045045	1.35135135135135	2.25225225225225
784	804	"Entarnoye Peat Exposure"	59	78.33333	180	"AWI"	180	2720	3820	3034	2.95454545454545	5.68181818181818	0	0	0	0	0	2.95454545454545	0	0	0	0	0	0	0	0	2.27272727272727	77.9545454545455	0	0	0	0	0	1.36363636363636	0	0	1.13636363636364	5.68181818181818
784	804	"Entarnoye Peat Exposure"	59	78.33333	200	"AWI"	200	3108	4889	3820	1.40449438202247	6.74157303370786	0.842696629213483	0	5.61797752808989	0.561797752808989	0	6.74157303370786	1.40449438202247	1.12359550561798	4.21348314606742	1.40449438202247	0.280898876404494	1.40449438202247	0	0	1.68539325842697	50.2808988764045	2.80898876404494	0	0.561797752808989	0.280898876404494	0	3.37078651685393	0	0.842696629213483	2.80898876404494	5.61797752808989
784	804	"Entarnoye Peat Exposure"	59	78.33333	220	"AWI"	220	3710	5719	4650	1.34529147982063	0	2.24215246636771	0	6.72645739910314	0	0	0	0	0	1.12107623318386	0	0	0	0	0	1.5695067264574	80.4932735426009	4.48430493273543	0	0	0	0	0	0	0	0.672645739910314	1.34529147982063
784	804	"Entarnoye Peat Exposure"	59	78.33333	240	"AWI"	240	4389	6496	5479	1.26849894291755	2.11416490486258	2.11416490486258	0.634249471458774	6.34249471458774	1.05708245243129	0	0	1.26849894291755	0.845665961945032	0	0.634249471458774	0	0	0	0	1.47991543340381	75.6871035940803	2.11416490486258	0	1.05708245243129	0	0.422832980972516	0	1.47991543340381	0	0.422832980972516	1.05708245243129
