"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Corylus"	"Cyperaceae"	"Fabaceae"	"Juglans"	"Phellodendron"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Tilia"	"Ulmus"
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	440	"AWI"	440	4632	5364	5040	26.878612716763	1.44508670520231	0	0	7.80346820809249	2.02312138728324	0	10.9826589595376	0	1.15606936416185	0	20.8092485549133	20.5202312138728	1.44508670520231	0	6.35838150289017	0	0.289017341040462	0.289017341040462
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	430	"AWI"	430	4477	5283	4924	29.9145299145299	0.284900284900285	0	0	8.83190883190883	1.42450142450142	0.284900284900285	3.13390313390313	0	3.7037037037037	0	17.0940170940171	19.3732193732194	1.99430199430199	0	11.965811965812	0.284900284900285	0	1.70940170940171
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	90	"AWI"	90	545	1493	969	20.3592814371257	1.19760479041916	0	1.19760479041916	1.79640718562874	5.68862275449102	0	1.79640718562874	1.49700598802395	19.1616766467066	0.598802395209581	7.78443113772455	13.4730538922156	5.38922155688623	1.79640718562874	16.7664670658683	0	0	1.49700598802395
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	455	"AWI"	455	4862	5489	5213	25.3125	2.8125	0.3125	0.625	0	3.125	0	6.875	0	8.125	0	17.5	21.25	6.25	0	6.5625	0	0	1.25
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	470	"AWI"	470	5108	5652	5406	29.6774193548387	1.61290322580645	0.645161290322581	0.645161290322581	0.32258064516129	8.38709677419355	0	0	0	16.1290322580645	0	15.1612903225806	13.5483870967742	0.645161290322581	0	10.3225806451613	0	0	2.90322580645161
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	480	"AWI"	480	5221	5854	5544	36.1963190184049	1.84049079754601	0	0	3.68098159509202	4.9079754601227	0	0	0	4.9079754601227	0	20.8588957055215	13.8036809815951	0.613496932515337	1.84049079754601	9.50920245398773	0	0	1.84049079754601
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	490	"AWI"	490	5347	6014	5686	23.0240549828179	10.6529209621993	1.3745704467354	2.74914089347079	0.687285223367698	9.27835051546392	0	2.06185567010309	0	12.0274914089347	0	18.213058419244	6.18556701030928	1.3745704467354	0.687285223367698	9.96563573883162	0	0	1.71821305841924
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	525	"AWI"	525	5879	6469	6211	11.6279069767442	8.91472868217054	1.16279069767442	3.87596899224806	0	14.7286821705426	0	0.775193798449612	0	18.6046511627907	0	10.077519379845	11.6279069767442	0.387596899224806	0	15.5038759689922	0	0	2.71317829457364
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	550	"AWI"	550	6321	6714	6508	26.1437908496732	1.63398692810458	0.65359477124183	0.980392156862745	0	4.90196078431373	0	0	0	12.0915032679739	0	12.4183006535948	10.7843137254902	13.0718954248366	0	11.7647058823529	0	0	5.55555555555556
1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.94106	570	"AWI"	570	6480	6923	6659	23.314606741573	3.93258426966292	0	1.96629213483146	1.68539325842697	7.30337078651685	0	0.561797752808989	0.280898876404494	11.5168539325843	0	12.3595505617978	6.74157303370786	10.3932584269663	0.280898876404494	16.8539325842697	0	0	2.80898876404494
