"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Aquifoliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
1533	1571	"Lac Louis"	47.2875	-79.11667	3	"AWI"	3	-25	228	73	0	0.45045045045045	7.65765765765766	0.45045045045045	0	0.45045045045045	0	22.0720720720721	0	0	0	0	0	0	0	0	0.45045045045045	0	0.45045045045045	0	0	0	6.30630630630631	54.954954954955	0.45045045045045	2.25225225225225	2.7027027027027	0	0.45045045045045	0	0	0	0	0.900900900900901
1533	1571	"Lac Louis"	47.2875	-79.11667	10	"AWI"	10	38	492	200	0	0.943396226415094	1.88679245283019	0.471698113207547	0	0	0	36.7924528301887	0	0	0	0.943396226415094	0	0	0	0	2.35849056603774	0	0	0	0	0	12.7358490566038	37.2641509433962	0.471698113207547	3.77358490566038	1.88679245283019	0	0	0	0	0	0	0.471698113207547
1533	1571	"Lac Louis"	47.2875	-79.11667	20	"AWI"	20	157	761	396	0	0.469483568075117	5.16431924882629	0	0	0	0	30.9859154929577	0	0	0.469483568075117	1.40845070422535	0	0	0	0.469483568075117	0.938967136150235	1.40845070422535	0	0	0	0	7.51173708920188	45.0704225352113	0.938967136150235	0	4.22535211267606	0	0	0	0	0	0.469483568075117	0.469483568075117
1533	1571	"Lac Louis"	47.2875	-79.11667	30	"AWI"	30	289	1028	594	0.8	0.4	5.6	0	0.4	1.2	0.8	43.2	0	0.8	0	0.8	0	0	0	0.8	0.8	0	0	1.6	0	0.8	4	34.4	0.4	0	2.4	0	0.4	0	0	0	0	0.4
1533	1571	"Lac Louis"	47.2875	-79.11667	40	"AWI"	40	433	1271	792	2.06185567010309	1.03092783505155	3.78006872852234	0.343642611683849	0	0.343642611683849	0	24.3986254295533	0	0	0	0.343642611683849	0	0	0	0	2.40549828178694	1.3745704467354	0	0.687285223367698	0	0	6.87285223367698	53.6082474226804	0	0	1.03092783505155	0	0	0	0	0	1.03092783505155	0.687285223367698
1533	1571	"Lac Louis"	47.2875	-79.11667	50	"AWI"	50	584	1507	990	0.938967136150235	1.40845070422535	3.75586854460094	0.938967136150235	0	0.469483568075117	0	32.8638497652582	0	0.938967136150235	0	1.40845070422535	0	0	0	0.938967136150235	0.938967136150235	0	0	0.469483568075117	0.469483568075117	0	6.57276995305164	45.0704225352113	0	0	1.40845070422535	0	0	0	0	0	0.938967136150235	0.469483568075117
1533	1571	"Lac Louis"	47.2875	-79.11667	60	"AWI"	60	741	1739	1191	2.02312138728324	1.15606936416185	5.20231213872832	0.578034682080925	0	0.289017341040462	0.578034682080925	31.5028901734104	0	0.578034682080925	0	0.578034682080925	0	0	0	0.578034682080925	0	0.289017341040462	0	0.578034682080925	0	0	8.09248554913295	42.7745664739884	0	1.15606936416185	2.60115606936416	0	0	0	0	0	0	1.44508670520231
1533	1571	"Lac Louis"	47.2875	-79.11667	70	"AWI"	70	902	1965	1391	0.277777777777778	0.555555555555556	3.33333333333333	0.277777777777778	0	0.833333333333333	0	43.8888888888889	0	0.555555555555556	0	0.277777777777778	0	0	0.555555555555556	0.277777777777778	0.833333333333333	0	0.277777777777778	1.38888888888889	0	0	6.94444444444444	36.1111111111111	0	0	1.38888888888889	0	0.277777777777778	0.277777777777778	0.555555555555556	0	0.555555555555556	0.555555555555556
1533	1571	"Lac Louis"	47.2875	-79.11667	80	"AWI"	80	1077	2191	1588	1.36986301369863	0.547945205479452	2.46575342465753	0	0.273972602739726	0.273972602739726	0	33.4246575342466	0	1.36986301369863	0	0	0	0	0	0.273972602739726	0	0.273972602739726	0	0	0.273972602739726	0.273972602739726	5.20547945205479	50.4109589041096	0.273972602739726	0.547945205479452	1.36986301369863	0	0	0	0	0	0.273972602739726	1.0958904109589
1533	1571	"Lac Louis"	47.2875	-79.11667	90	"AWI"	90	1248	2388	1792	0.754716981132076	0.377358490566038	4.52830188679245	0.377358490566038	0	0	0	34.7169811320755	0	0.377358490566038	0	1.50943396226415	0	0	0	1.13207547169811	0.754716981132076	0.377358490566038	0	1.13207547169811	0	0.377358490566038	9.43396226415094	40.377358490566	0.377358490566038	1.13207547169811	1.13207547169811	0	0	0	0	0	0	1.13207547169811
1533	1571	"Lac Louis"	47.2875	-79.11667	100	"AWI"	100	1417	2597	1989	0.436681222707424	0.873362445414847	3.93013100436681	0	0	1.31004366812227	0	30.5676855895196	0	1.31004366812227	0	0.436681222707424	0	0	0	0.436681222707424	0.873362445414847	0	0	0.436681222707424	0.873362445414847	0	5.67685589519651	45.4148471615721	0.436681222707424	0.436681222707424	2.18340611353712	0	0.436681222707424	0	0	0	1.74672489082969	2.18340611353712
1533	1571	"Lac Louis"	47.2875	-79.11667	110	"AWI"	110	1613	2820	2188	1.04529616724739	0.348432055749129	3.83275261324042	0	0	0.348432055749129	0	33.7979094076655	0	0.348432055749129	0.348432055749129	0.696864111498258	0	0	0.348432055749129	0	0.696864111498258	0.348432055749129	0	0.348432055749129	0.348432055749129	0.348432055749129	9.05923344947735	44.2508710801394	0	0.348432055749129	1.39372822299652	0	0	0	0	0	0.348432055749129	1.39372822299652
1533	1571	"Lac Louis"	47.2875	-79.11667	120	"AWI"	120	1784	3032	2388	0.99009900990099	0.495049504950495	3.96039603960396	0.247524752475248	0	0.495049504950495	0	30.9405940594059	0	0.495049504950495	0.247524752475248	1.73267326732673	0	0	0	0.495049504950495	0.247524752475248	0	0	0	0	0	7.17821782178218	48.019801980198	0.247524752475248	0.99009900990099	1.73267326732673	0	0	0	0	0	0.247524752475248	1.23762376237624
1533	1571	"Lac Louis"	47.2875	-79.11667	130	"AWI"	130	1982	3237	2585	0.65359477124183	0.980392156862745	4.57516339869281	0	0	0.326797385620915	0	34.9673202614379	0	2.61437908496732	0.65359477124183	1.30718954248366	0	0	0	0.65359477124183	1.96078431372549	0	0	0	0	0	3.59477124183007	44.7712418300654	0.326797385620915	0.65359477124183	0.980392156862745	0	0	0	0	0	0	0.980392156862745
1533	1571	"Lac Louis"	47.2875	-79.11667	140	"AWI"	140	2166	3436	2786	0.384615384615385	2.69230769230769	3.84615384615385	0	0.384615384615385	0	0	30.7692307692308	0	1.15384615384615	0	0.384615384615385	0	0	0	0.384615384615385	0.384615384615385	0	0	0	0	0	9.23076923076923	47.6923076923077	0	0.384615384615385	0.769230769230769	0	0.384615384615385	0	0	0	0.384615384615385	0.769230769230769
1533	1571	"Lac Louis"	47.2875	-79.11667	150	"AWI"	150	2354	3643	2979	0.754716981132076	0.377358490566038	5.28301886792453	0	0	1.13207547169811	0	36.6037735849057	0	0	0.377358490566038	0.377358490566038	0	0	0.377358490566038	0.754716981132076	2.26415094339623	0	0	0.754716981132076	0	0	4.90566037735849	43.7735849056604	0.377358490566038	0	0.754716981132076	0	0	0	0	0	0.377358490566038	0.754716981132076
1533	1571	"Lac Louis"	47.2875	-79.11667	160	"AWI"	160	2544	3826	3180	0.740740740740741	0.740740740740741	5.55555555555556	0	0.37037037037037	0.740740740740741	0.740740740740741	29.2592592592593	0	0	0	0	0	0	0.37037037037037	0	1.85185185185185	0	0	0.740740740740741	0	0	5.55555555555556	51.4814814814815	0.37037037037037	0.37037037037037	0.740740740740741	0	0	0	0	0	0.37037037037037	0
1533	1571	"Lac Louis"	47.2875	-79.11667	170	"AWI"	170	2745	4020	3383	0.387596899224806	1.16279069767442	8.13953488372093	0	0	0.387596899224806	0	37.5968992248062	0	0	0.387596899224806	0.387596899224806	0	0	0	0.387596899224806	1.55038759689922	0	0	0.775193798449612	0	0	5.03875968992248	39.922480620155	0	0.387596899224806	1.93798449612403	0	0	0	0	0	0.775193798449612	0.775193798449612
