"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Isoëtes"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tsuga"	"Ulmus"
1556	1598	"Lake LB1"	57.91667	-75.61667	60	"AWI"	60	2630	3726	3107	0	0	18.733153638814	0.269541778975741	1.61725067385445	0.808625336927224	35.8490566037736	0	0	0	0	0.404312668463612	6.46900269541779	4.71698113207547	0	0	0	0.539083557951483	0	0.134770889487871	0	0	27.6280323450135	0	0	0	1.88679245283019	0	0	0	0	0	0	0.943396226415094	0	0	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	64	"AWI"	64	2919	3867	3275	0	0	20.4982206405694	0.142348754448399	1.42348754448399	0.854092526690391	40.9964412811388	0	0	0	0	0.569395017793594	4.27046263345196	3.84341637010676	0	0	0	0	0	0.142348754448399	0	0	23.9857651245552	0	0	0	2.13523131672598	0	0	0	0.284697508896797	0	0	0.854092526690391	0	0	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	70	"AWI"	70	3089	4320	3527	0.207900207900208	0	22.4532224532225	0	1.24740124740125	1.24740124740125	32.4324324324324	0	0	0	0	0.623700623700624	6.44490644490645	6.23700623700624	0	0	0	0	0.207900207900208	0	0	0	26.8191268191268	0	0	0	1.24740124740125	0	0	0	0	0	0	0.831600831600832	0	0	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	76	"AWI"	76	3468	4920	4186	0.121212121212121	0	31.3939393939394	0.242424242424242	1.09090909090909	1.09090909090909	32.8484848484849	0	0	0	0	0.121212121212121	5.6969696969697	3.27272727272727	0	0	0	0	0	0.121212121212121	0.121212121212121	0	21.9393939393939	0	0	0	0.848484848484849	0	0	0.121212121212121	0	0	0	0.848484848484849	0	0	0	0.121212121212121
1556	1598	"Lake LB1"	57.91667	-75.61667	80	"AWI"	80	3583	5596	4593	0.138312586445367	0	28.4923928077455	0.276625172890733	1.2448132780083	1.6597510373444	39.4190871369295	0	0.138312586445367	0	0	0	4.01106500691563	3.3195020746888	0	0	0	0	0.138312586445367	0	0	0	17.911479944675	1.45228215767635	0.138312586445367	0	0.553250345781466	0	0	0.138312586445367	0	0	0	0.968188105117566	0	0	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	84	"AWI"	84	4259	5693	4973	0	0	28.1062553556127	0.171379605826907	1.54241645244216	1.54241645244216	36.1610968294773	0	0	0	0	0.171379605826907	7.02656383890317	3.77035132819195	0	0	0	0	0	0.171379605826907	0.171379605826907	0	17.5664095972579	0	0	0	1.71379605826907	0	0	0	0	0	0	1.71379605826907	0	0	0	0.171379605826907
1556	1598	"Lake LB1"	57.91667	-75.61667	90	"AWI"	90	4830	6034	5590	0	0	34.6646571213263	0.452147701582517	0.753579502637528	0	37.9804069329314	0	0	0	0	0.150715900527506	3.01431801055011	5.2750565184627	0	0	0	0	0	0.150715900527506	0	0	13.413715146948	0.979653353428787	0.150715900527506	0	1.05501130369254	0	0	0	0	0	0	1.50715900527506	0.301431801055011	0	0	0.150715900527506
1556	1598	"Lake LB1"	57.91667	-75.61667	94	"AWI"	94	5133	6136	5754	0	0	32.1561338289963	0	0.929368029739777	0.743494423791822	38.4758364312268	0	0	0	0	0.185873605947955	3.3457249070632	5.0185873605948	0	0	0	0	0	0.185873605947955	0	0	15.7992565055762	0	0	0	1.6728624535316	0	0	0	0	0	0	1.48698884758364	0	0	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	100	"AWI"	100	5422	6515	6015	0	0	36.8686868686869	0.505050505050505	2.02020202020202	1.01010101010101	27.1464646464646	0	0	0	0	0.252525252525253	5.80808080808081	4.92424242424242	0	0	0	0	0.126262626262626	0	0	0	15.6565656565657	2.14646464646465	0	0	2.27272727272727	0	0	0.126262626262626	0	0	0	1.13636363636364	0	0	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	104	"AWI"	104	5563	6599	6122	0	0	31.8118948824343	0.276625172890733	0.968188105117566	0.968188105117566	43.4301521438451	0	0	0	0	0.276625172890733	4.01106500691563	3.45781466113416	0	0	0	0	0	0.138312586445367	0	0	11.2033195020747	0	0.276625172890733	0	1.79806362378976	0	0	0	0	0	0	1.2448132780083	0	0.138312586445367	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	110	"AWI"	110	5715	6801	6281	0	0	29.5664534470505	0	1.42146410803127	1.13717128642502	39.9431414356787	0	0	0	0	0.142146410803127	5.97014925373134	5.40156361051883	0	0	0	0	0	0	0.142146410803127	0	13.7171286425018	0	0.284292821606254	0	1.13717128642502	0	0	0	0	0	0	1.13717128642502	0	0	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	114	"AWI"	114	5845	6868	6382	0	0	31.9597989949749	0.201005025125628	1.4070351758794	1.00502512562814	36.3819095477387	0	0	0	0	0.201005025125628	7.43718592964824	3.41708542713568	0	0	0.201005025125628	0	0	0	0.201005025125628	0	13.1658291457286	0	0	0	2.21105527638191	0	0	0	0	0	0	2.01005025125628	0	0	0	0.201005025125628
1556	1598	"Lake LB1"	57.91667	-75.61667	120	"AWI"	120	5982	7037	6538	0	0	31.5642458100559	0	1.39664804469274	0.698324022346369	44.4134078212291	0.139664804469274	0	0	0	0	4.46927374301676	2.6536312849162	0	0	0.279329608938547	0.279329608938547	0.139664804469274	0.139664804469274	0	0	9.2877094972067	1.3268156424581	0	0	1.53631284916201	0	0	0	0	0	0	1.53631284916201	0	0	0	0.139664804469274
1556	1598	"Lake LB1"	57.91667	-75.61667	124	"AWI"	124	6139	7092	6641	0	0	29.2015209125475	0.456273764258555	0.91254752851711	1.06463878326996	40.1520912547529	0	0	0	0	0	9.58174904942966	3.19391634980989	0	0	0	0	0	0.304182509505703	0	0	11.1787072243346	0	0	0	1.52091254752852	0	0	0	0	0	0	2.43346007604563	0	0	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	130	"AWI"	130	6295	7242	6802	0	0	26.0869565217391	0.386473429951691	2.70531400966184	0.579710144927536	36.1352657004831	0	0	0	0	0.579710144927536	12.9468599033816	2.70531400966184	0	0	0.386473429951691	0	0	0	0	0	11.4975845410628	0	0	0	2.1256038647343	0	0	0	0	0	0	3.86473429951691	0	0	0	0
1556	1598	"Lake LB1"	57.91667	-75.61667	136	"AWI"	136	6574	7355	6965	0	0	23.8514173998045	0.586510263929619	4.10557184750733	0.782013685239492	17.2043010752688	0	0	0	0	0.391006842619746	20.5278592375367	1.95503421309873	0	0.195503421309873	0	0	0	0.195503421309873	0	0	22.9716520039101	0	0.195503421309873	0	1.95503421309873	0	0	0.195503421309873	0	0	0	4.69208211143695	0	0	0	0.195503421309873
1556	1598	"Lake LB1"	57.91667	-75.61667	140	"AWI"	140	6661	7496	7077	0	0	19.9211045364891	0.788954635108481	5.91715976331361	1.77514792899408	17.7514792899408	0	0.19723865877712	0	0	0.19723865877712	18.1459566074951	1.38067061143984	0	0.19723865877712	0	0	0	0	0	0	24.2603550295858	0	0.394477317554241	0	2.56410256410256	0	0	0.19723865877712	0	0	0	5.91715976331361	0	0	0	0.394477317554241
1556	1598	"Lake LB1"	57.91667	-75.61667	144	"AWI"	144	6785	7749	7222	0	0	21.6457960644007	1.96779964221825	4.65116279069767	3.39892665474061	15.742397137746	0.178890876565295	0	0	0	0.715563506261181	15.3846153846154	0.715563506261181	0	0	0.178890876565295	0	0	0	0	0	22.0035778175313	2.68336314847943	0.178890876565295	0.178890876565295	3.7567084078712	0	0	0.178890876565295	0	0	0.178890876565295	5.54561717352415	0	0	0	0.715563506261181
