"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
1115	1149	"Inglesby Lake"	44.48333	-77.05	1	"AWI"	1	-120	83	-28	0.495049504950495	4.45544554455445	0.99009900990099	0	0	0	6.43564356435644	0.99009900990099	0	0	0	0	0	0	3.46534653465347	0	0.495049504950495	0	0	0	2.47524752475248	2.47524752475248	57.4257425742574	0.99009900990099	0	8.41584158415842	0	0	0.495049504950495	6.93069306930693	3.46534653465347
1115	1149	"Inglesby Lake"	44.48333	-77.05	20	"AWI"	20	110	1578	639	0	2.01005025125628	0.50251256281407	0	0	0	3.51758793969849	0.50251256281407	0	0	0	0.50251256281407	0	0	2.01005025125628	0	0.50251256281407	0	0.50251256281407	0	1.50753768844221	1.00502512562814	61.8090452261307	1.50753768844221	0	5.52763819095477	0.50251256281407	0	0.50251256281407	14.070351758794	3.51758793969849
1115	1149	"Inglesby Lake"	44.48333	-77.05	40	"AWI"	40	577	2467	1428	0.515463917525773	2.57731958762887	1.03092783505155	0.515463917525773	0.515463917525773	0	5.67010309278351	1.03092783505155	0	0	0	2.57731958762887	0	0	1.03092783505155	0	2.06185567010309	0	0.515463917525773	0	1.03092783505155	2.57731958762887	51.5463917525773	3.60824742268041	0	5.67010309278351	0	0	0	11.8556701030928	5.67010309278351
1115	1149	"Inglesby Lake"	44.48333	-77.05	60	"AWI"	60	1215	3165	2173	0.505050505050505	3.53535353535354	0	0.505050505050505	0.505050505050505	0	5.05050505050505	0.505050505050505	0	0	0.505050505050505	3.03030303030303	0	0	1.51515151515152	0	1.51515151515152	0	0.505050505050505	0	3.03030303030303	0.505050505050505	56.0606060606061	1.51515151515152	0	6.06060606060606	0.505050505050505	0	1.01010101010101	10.6060606060606	3.03030303030303
1115	1149	"Inglesby Lake"	44.48333	-77.05	80	"AWI"	80	1926	3878	2964	0.50761421319797	2.03045685279188	1.01522842639594	1.01522842639594	0	0	4.06091370558376	0.50761421319797	0	0	0.50761421319797	3.04568527918782	0	0	0.50761421319797	0	2.53807106598985	0	0	0	1.01522842639594	0.50761421319797	61.4213197969543	1.01522842639594	0	2.03045685279188	0	0	0.50761421319797	15.2284263959391	2.53807106598985
1115	1149	"Inglesby Lake"	44.48333	-77.05	100	"AWI"	100	2782	4382	3709	0.5	1	1.5	0	0	0	5	1	0	0	0	2	0	0	0.5	0	3	0	0	0	1.5	2	53.5	0.5	0	6.5	0.5	0	0.5	20	0.5
1115	1149	"Inglesby Lake"	44.48333	-77.05	120	"AWI"	120	3561	4888	4284	0.5	4	1	0	0	0	4.5	0	0	0	0	1	0	0	2	0	1	0	0	0	3	0.5	59.5	0	0	6.5	0	0	1.5	6.5	8.5
1115	1149	"Inglesby Lake"	44.48333	-77.05	140	"AWI"	140	3980	5324	4701	0	5.36585365853659	0.975609756097561	0	0	0	4.39024390243902	0.48780487804878	0	0	0.48780487804878	0	0	0	3.90243902439024	0	2.4390243902439	0	0	0	1.95121951219512	0.48780487804878	64.390243902439	0	0	7.31707317073171	0	0	0.48780487804878	2.4390243902439	4.8780487804878
1115	1149	"Inglesby Lake"	44.48333	-77.05	160	"AWI"	160	4442	5720	5120	0	3.51758793969849	0.50251256281407	0	0	0	4.52261306532663	1.00502512562814	0	0.50251256281407	0	0.50251256281407	0	0	3.01507537688442	0	0	0	0.50251256281407	0	2.51256281407035	0.50251256281407	60.8040201005025	0	0	11.0552763819095	0	0.50251256281407	1.00502512562814	3.51758793969849	6.03015075376884
1115	1149	"Inglesby Lake"	44.48333	-77.05	180	"AWI"	180	4975	6075	5556	0	7.57575757575758	2.52525252525253	0	0	0	5.55555555555556	0.505050505050505	0	0	0	0	0	0	4.04040404040404	0	1.01010101010101	0	0	0	6.06060606060606	1.51515151515152	38.8888888888889	0.505050505050505	0	14.1414141414141	0	0	2.02020202020202	8.08080808080808	7.57575757575758
