"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acacia"	"Amaranthaceae"	"Apiaceae"	"Asparagaceae"	"Asphodelaceae"	"Asteliaceae"	"Asteraceae"	"Banksia"	"Brassicaceae"	"Callitris"	"Caryophyllaceae"	"Casuarina (<23 µm)"	"Casuarina (>23 µm)"	"Cyperaceae"	"Dodonaea"	"Drimys"	"Ericales"	"Eucalyptus"	"Exocarpos"	"Fabaceae"	"Geraniaceae"	"Goodeniaceae"	"Grevillea"	"Hakea"	"Haloragaceae"	"Hibbertia"	"Lamiaceae"	"Liliaceae"	"Lomatia"	"Malvaceae"	"Montiaceae"	"Myrtaceae"	"Nothofagus"	"Phyllocladus"	"Picrodendraceae"	"Pinus"	"Pittosporaceae"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polygalaceae"	"Proteaceae"	"Ranunculaceae"	"Restionaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Stylidiaceae"
1583	1630	"Lake George"	-35.111608	149.418218	70	"AWI"	70	7410	8745	8197	0	13.0434782608696	0	0	0	0	17.3913043478261	0	0	0	0	4.34782608695652	0	8.69565217391304	0	0	0	0	0	0	0	8.69565217391304	0	0	0	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	4.34782608695652	34.7826086956522	0	0	0	4.34782608695652	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	80	"AWI"	80	7975	8862	8379	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0	0	78.5714285714286	7.14285714285714	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	90	"AWI"	90	8473	9530	8863	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1818181818182	0	0	0	0	0	0	0	0	0	18.1818181818182	45.4545454545455	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	95	"AWI"	95	8597	10610	9251	0	3.57142857142857	0	0	0	14.2857142857143	0	0	0	3.57142857142857	0	3.57142857142857	0	3.57142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57142857142857	3.57142857142857	0	0	0	0	0	0	0	0	3.57142857142857	57.1428571428571	3.57142857142857	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	105	"AWI"	105	8740	13095	10001	0	0	0	0	0	52.1739130434783	0	0	0	0	0	0	0	13.0434782608696	0	0	0	0	0	0	0	0	0	0	0	0	0	34.7826086956522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	110	"AWI"	110	8805	14349	10371	0	0	0	0	0	70	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	120	"AWI"	120	9628	16279	11422	0	0	0	0	0	68.5714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71428571428571	0	0	0	0	0	0	0	0	0	14.2857142857143	11.4285714285714	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	125	"AWI"	125	10153	17192	11976	0	9.09090909090909	0	0	0	27.2727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3636363636364	9.09090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	9.09090909090909	0
1583	1630	"Lake George"	-35.111608	149.418218	130	"AWI"	130	10625	18206	12435	0	0	0	0	0	81.1594202898551	0	0	0	0	0	0	0	2.89855072463768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89855072463768	7.2463768115942	0	0	0	0	0	0	0	0	5.79710144927536
1583	1630	"Lake George"	-35.111608	149.418218	135	"AWI"	135	11048	19483	12907	0	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.7142857142857	0	0	0	0	0	0	0	0	0	0	42.8571428571429	0	0	7.14285714285714	0	7.14285714285714	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	145	"AWI"	145	12844	22336	14761	0	0	0	0	0	24.2424242424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.6060606060606	0	0	0	0	0	0	0	0	0	0	6.06060606060606	0	0	0	0	6.06060606060606	0	3.03030303030303	0	0
1583	1630	"Lake George"	-35.111608	149.418218	150	"AWI"	150	15692	23579	17369	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	76.1904761904762	0	0	0	0	0	4.76190476190476	0	0	0	0	4.76190476190476	0	0	0	0	9.52380952380952	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	155	"AWI"	155	18374	24887	19984	0	0	0	0	0	10.7142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5714285714286	0	0	0	0	0	14.2857142857143	0	0	0	0	0	0	0	0	0	21.4285714285714	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	160	"AWI"	160	20914	26295	22715	0	2.77777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.2222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	165	"AWI"	165	23324	27809	25411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.8888888888889	0	0	0	0	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	175	"AWI"	175	26822	30381	28874	0	0	0	0	0	16.6666666666667	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.6666666666667	0	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	185	"AWI"	185	28488	30788	29717	5.26315789473684	5.26315789473684	0	0	0	21.0526315789474	0	0	0	0	0	31.5789473684211	0	5.26315789473684	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5263157894737	0	0	0	0	15.7894736842105	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	190	"AWI"	190	28940	31268	30151	0	11.6279069767442	0	0	0	41.8604651162791	0	0	0	0	0	16.2790697674419	0	4.65116279069767	0	0	0	0	0	0	0	0	0	0	4.65116279069767	0	0	0	0	0	0	0	4.65116279069767	0	0	0	0	4.65116279069767	11.6279069767442	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	195	"AWI"	195	29218	32246	30546	0	27.0833333333333	0	0	0	0	0	0	0	0	0	16.6666666666667	0	2.08333333333333	0	0	0	0	0	0	2.08333333333333	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	2.08333333333333	0	0	0	4.16666666666667	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	200	"AWI"	200	29397	33386	30930	0	23.7668161434978	0	0	0	2.24215246636771	0	0	0	0	0.448430493273543	18.8340807174888	0.448430493273543	5.38116591928251	0	0.448430493273543	0	0	0	0	0.448430493273543	0	0.448430493273543	0	6.72645739910314	0	0	3.58744394618834	0	0	0	0	0	0.448430493273543	0	0	0	0.896860986547085	31.8385650224215	0	0	0	0	2.24215246636771	0	0.896860986547085	0	0.896860986547085
1583	1630	"Lake George"	-35.111608	149.418218	205	"AWI"	205	29747	33550	31132	0	20.2380952380952	0	0	0	3.57142857142857	16.6666666666667	0	0	0	0	10.7142857142857	1.19047619047619	4.76190476190476	0	0	0	0	0	0	0	0	1.19047619047619	0	2.38095238095238	0	0	1.19047619047619	0	0	0	0	0	0	0	0	0	2.38095238095238	34.5238095238095	0	0	0	0	0	0	1.19047619047619	0	0
1583	1630	"Lake George"	-35.111608	149.418218	210	"AWI"	210	30059	33715	31349	0	7.40740740740741	0	0	0	0.617283950617284	0	0	0.617283950617284	0	0	27.1604938271605	0.617283950617284	12.3456790123457	0	0.617283950617284	0	0	0	0	0.617283950617284	0	0	0	11.1111111111111	0	0	1.23456790123457	0	0	0	0	0	0.617283950617284	0	0	0	4.93827160493827	24.6913580246914	3.7037037037037	0	0	0	3.08641975308642	0	0	0	0.617283950617284
1583	1630	"Lake George"	-35.111608	149.418218	216	"AWI"	216	30372	33881	31636	0	0.662251655629139	0	0	0	0	0	0	0.662251655629139	0	1.32450331125828	25.8278145695364	0	7.28476821192053	0	0	0	0	0	0	0.662251655629139	0	0.662251655629139	0	13.2450331125828	0.662251655629139	0	7.94701986754967	0	0	0	0	0	0	0	0	0	9.93377483443709	30.4635761589404	0.662251655629139	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	220	"AWI"	220	30583	34031	31856	0.574712643678161	18.3908045977011	0	0	0	0	17.2413793103448	0	0	0	0.574712643678161	14.367816091954	0	8.62068965517241	0	1.14942528735632	2.29885057471264	0	0.574712643678161	0	0	0	0.574712643678161	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	0	0	4.02298850574713	21.264367816092	1.14942528735632	0	0	0	5.17241379310345	0	0.574712643678161	0	0
1583	1630	"Lake George"	-35.111608	149.418218	225	"AWI"	225	30823	34211	32151	0.427350427350427	2.13675213675214	0	0	0	1.70940170940171	32.9059829059829	0	0.427350427350427	0.427350427350427	0.427350427350427	11.5384615384615	0	1.70940170940171	0	0	0	0	0	0	0	0	0	0	5.12820512820513	0	0	1.28205128205128	0	0	0	0	0	0	0	0	0	8.97435897435897	29.4871794871795	0.854700854700855	0	0	1.28205128205128	0.854700854700855	0	0	0	0.427350427350427
1583	1630	"Lake George"	-35.111608	149.418218	230	"AWI"	230	31030	34396	32390	0	3.690036900369	0	0	0	0	29.8892988929889	0	0	0.3690036900369	0	12.1771217712177	0	2.9520295202952	0	0.3690036900369	0	0	0	0	0	0	0	0	0	0	0	0.738007380073801	0	0	0	0	0	0	0	0	0	8.11808118081181	39.1143911439114	0	0	0	0.3690036900369	1.4760147601476	0	0	0.738007380073801	0
1583	1630	"Lake George"	-35.111608	149.418218	235	"AWI"	235	31159	34535	32527	0	1.58102766798419	0	0	0	0.790513833992095	23.3201581027668	0	0	0	0	13.8339920948617	0	3.95256916996047	0.395256916996047	0	0	0	0	0	0	0	0.395256916996047	0	10.6719367588933	0	0	1.18577075098814	0	0	0	0	0	0	0	0	0	11.4624505928854	30.8300395256917	0	0	0	0	0	0	0	0	1.58102766798419
1583	1630	"Lake George"	-35.111608	149.418218	240	"AWI"	240	31242	34686	32644	0.5	5	0	0	0	0	22.5	0.5	0	0	0.5	15.5	0	4.5	0	0	0.5	0	0	0	0	0	0	0	7	0	0	1.5	0	0	0	0	0	0	0	0	0.5	12	27.5	0	0	0	0.5	1.5	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	245	"AWI"	245	31319	34851	32758	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	5.26315789473684	42.1052631578947	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	42.1052631578947	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	250	"AWI"	250	31392	35005	32905	0	21.8934911242604	0	0	0	1.18343195266272	26.0355029585799	0	0	0	0	9.46745562130178	0	3.55029585798817	0	0.591715976331361	0	0	0.591715976331361	0	0	1.18343195266272	1.18343195266272	0	2.9585798816568	0	0	0.591715976331361	0	0	0	0	0	0.591715976331361	0	0	0	1.77514792899408	27.810650887574	0	0	0	0	0.591715976331361	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	255	"AWI"	255	31465	35202	33035	0	16.4948453608247	0	0	0	0	49.4845360824742	0	0	1.03092783505155	1.03092783505155	4.12371134020619	0	2.06185567010309	0	0	0	0	0	0	0	0	0	0	7.21649484536082	0	0	0	0	0	0	0	0	0	0	0	0	1.03092783505155	14.4329896907216	1.03092783505155	0	0	1.03092783505155	1.03092783505155	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	260	"AWI"	260	31629	35333	33197	0	21.0884353741497	0	0	0	0	13.6054421768707	0	0	0	0	19.047619047619	0	8.16326530612245	0	0	0	0	0	0	0	0	1.36054421768707	0	6.80272108843537	0	0	0.680272108843537	0	0	0	0	2.04081632653061	0	0	0	0	5.4421768707483	16.3265306122449	2.04081632653061	0	0	0	2.72108843537415	0	0	0.680272108843537	0
1583	1630	"Lake George"	-35.111608	149.418218	270	"AWI"	270	31957	35642	33568	0	1.07142857142857	0.357142857142857	0	0	0	0	0	0	0	0.357142857142857	22.8571428571429	0	8.21428571428571	0	0	0.357142857142857	0	0	0	0	0	0	0	25	0	0	5	0	0	0.357142857142857	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	1.42857142857143
1583	1630	"Lake George"	-35.111608	149.418218	275	"AWI"	275	32074	35763	33752	0.75187969924812	1.50375939849624	0	0	0	1.50375939849624	9.77443609022556	0	0	3.00751879699248	2.25563909774436	18.0451127819549	0	0.75187969924812	0	0	0	0	0	0	0.75187969924812	0	0	0	8.27067669172932	0	0	6.76691729323308	0	0	0	0	0	0	0	0	0	10.5263157894737	34.5864661654135	0.75187969924812	0.75187969924812	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	280	"AWI"	280	32163	36006	33937	0	0.975609756097561	0	0	0	0	19.5121951219512	0	0	0	0.48780487804878	5.36585365853659	0.975609756097561	9.75609756097561	0	0	0	0	0	0	0.48780487804878	0	0.48780487804878	0	3.90243902439024	0	0	0.975609756097561	0	0	0	0	0	0	0	0	0	10.7317073170732	43.9024390243902	0	0	0	0	0	0	0.975609756097561	0	1.46341463414634
1583	1630	"Lake George"	-35.111608	149.418218	285	"AWI"	285	32251	36251	34115	0	14.6666666666667	0	0	0	2.66666666666667	0	0	0	1.33333333333333	0	10.6666666666667	0	9.33333333333333	0	0	0	0	0	0	0	0	0	0	9.33333333333333	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	12	36	1.33333333333333	0	0	0	0	0	1.33333333333333	0	0
1583	1630	"Lake George"	-35.111608	149.418218	290	"AWI"	290	32509	36390	34288	0	18.8811188811189	0	0	0	0.699300699300699	0	0	0	0	0.699300699300699	4.1958041958042	0	21.6783216783217	0	0	0	0	0	0	0.699300699300699	0	0	0	1.3986013986014	0	0	0.699300699300699	0	0	0	0	0	0	0	0	0	9.09090909090909	41.2587412587413	0	0	0	0	0.699300699300699	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	300	"AWI"	300	32904	36726	34651	0.555555555555556	11.6666666666667	0	0	0	0	24.4444444444444	0	0	0	1.11111111111111	0.555555555555556	0	17.2222222222222	0	0	0	0	0	0	0.555555555555556	0	0	0	2.22222222222222	0	0	0.555555555555556	0	0	0	0	0.555555555555556	0	0	0	0	4.44444444444444	34.4444444444444	0	0	0	0	0.555555555555556	0	0.555555555555556	0	0.555555555555556
1583	1630	"Lake George"	-35.111608	149.418218	310	"AWI"	310	33157	37153	35069	0.574712643678161	14.367816091954	0	0	0	0.574712643678161	23.5632183908046	0	0	0	0	3.44827586206897	0	20.6896551724138	0	0	0	0	0	0	0	0	0	0	2.8735632183908	0	0	0	0	0	0	0	0	0	0.574712643678161	0	0	6.32183908045977	24.7126436781609	0	0	0	1.14942528735632	0	0	0	0	1.14942528735632
1583	1630	"Lake George"	-35.111608	149.418218	315	"AWI"	315	33247	37459	35265	0.584795321637427	47.3684210526316	0	0	0	0	12.8654970760234	0	0	0	0	1.75438596491228	0	12.280701754386	0	0	0	0	0	0	0	0	0	0	1.16959064327485	0	0	0	0	0	0	0	0	0	0	0	0	4.67836257309941	18.1286549707602	0	0	0	0	0.584795321637427	0	0	0	0.584795321637427
1583	1630	"Lake George"	-35.111608	149.418218	320	"AWI"	320	33430	37582	35449	0	44.4444444444444	0	0	0	0	0	0	0	7.40740740740741	0	0	0	7.40740740740741	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0	3.7037037037037	33.3333333333333	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	325	"AWI"	325	33536	37804	35641	0	0	0	0	0	17.6470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.5882352941177	0	0	0	0	11.7647058823529	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	330	"AWI"	330	33640	38050	35810	0	1.96078431372549	0	0	0	3.92156862745098	0	0	0	0	0	0	0	3.92156862745098	0	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	11.7647058823529	0	0	0	0	0	0	0	0	0	1.96078431372549	47.0588235294118	1.96078431372549	0	0	13.7254901960784	11.7647058823529	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	335	"AWI"	335	33756	38360	35984	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	340	"AWI"	340	33847	38672	36152	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	13.2075471698113	0	0	0	0	0	0	0	0	0	0	5.66037735849057	0	0	0	0	0	0	0	0	0	0	0	0	5.66037735849057	69.811320754717	0	0	0	0	1.88679245283019	0	0	0	1.88679245283019
1583	1630	"Lake George"	-35.111608	149.418218	345	"AWI"	345	34039	38969	36354	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	66.6666666666667	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	350	"AWI"	350	34358	39151	36646	0	3.7037037037037	0	0	0	0	37.037037037037	0	0	0	0	3.7037037037037	0	3.7037037037037	0	0	0	0	0	0	0	0	0	1.85185185185185	1.85185185185185	0	0	1.85185185185185	0	0	0	0	18.5185185185185	0	0	0	0	0	27.7777777777778	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	355	"AWI"	355	34634	39362	36932	0	58.1395348837209	0	0	0	0	0	0	0	0	0	4.65116279069767	0	6.97674418604651	0	0	0	0	0	0	0	0	0	0	2.32558139534884	0	0	4.65116279069767	0	0	0	0	0	0	0	0	0	2.32558139534884	16.2790697674419	0	0	0	0	0	0	4.65116279069767	0	0
1583	1630	"Lake George"	-35.111608	149.418218	360	"AWI"	360	34838	39615	37211	0	70.7865168539326	0	0	0	0	0	0	0	0	0.561797752808989	2.80898876404494	0	5.0561797752809	0	0	0	0	0	0	0	0	0	0	2.80898876404494	0	0	1.68539325842697	0	0	0	0	0	0	0	0	0	1.68539325842697	14.0449438202247	0	0	0	0	0	0	0.561797752808989	0	0
1583	1630	"Lake George"	-35.111608	149.418218	365	"AWI"	365	35025	39909	37460	0	3.63636363636364	0	0	0	1.81818181818182	0	0	0	0	0	0	0	3.63636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63636363636364	0	0	0	0	0	0	0	0	0	3.63636363636364	81.8181818181818	1.81818181818182	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	370	"AWI"	370	35214	40347	37708	0	19.4444444444444	0	0	0	1.38888888888889	0	0	0	4.16666666666667	0	12.5	0	8.33333333333333	0	0	0	0	2.77777777777778	0	0	0	1.38888888888889	0	1.38888888888889	0	0	9.72222222222222	0	0	0	0	0	0	0	0	0	5.55555555555556	31.9444444444444	0	0	0	0	1.38888888888889	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	375	"AWI"	375	35509	40557	38026	0	1.25	0	0	0	0	7.5	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	1.25	80	0	0	0	0	1.25	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	380	"AWI"	380	35877	40695	38371	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	12.5	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	385	"AWI"	385	36096	40828	38748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	5.55555555555556	88.8888888888889	0	0	0	0	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	390	"AWI"	390	36407	41022	39109	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	9.375	78.125	0	0	0	3.125	0	0	0	0	0
1583	1630	"Lake George"	-35.111608	149.418218	400	"AWI"	400	36804	41683	39811	0	12.8571428571429	0	0	0	0	0	0	0	0	0	1.42857142857143	0	2.85714285714286	0	0	0	0	0	0	0	0	0	0	2.85714285714286	0	0	0	0	0	0	0	0	0	0	0	0	11.4285714285714	67.1428571428571	0	0	0	0	0	0	0	0	1.42857142857143
