"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Chrysolepis"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fraxinus"	"Indeterminable"	"Liliaceae"	"Picea"	"Pinaceae"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Sarcobataceae"	"Saxifragaceae"	"Thalictrum"	"Tsuga"
534	550	"Davis Lake"	46.59167	-122.25	1	"AWI"	1	-57	146	32	0.186567164179104	0	42.1641791044776	0.186567164179104	0.746268656716418	0.932835820895522	0.559701492537313	0	1.11940298507463	0	0	0	3.17164179104478	0.746268656716418	0	1.86567164179104	0	0.932835820895522	0.186567164179104	0	0.559701492537313	41.4179104477612	0	0.186567164179104	3.35820895522388	0	0.186567164179104	0.186567164179104	1.11940298507463	0	0.186567164179104	0	0
534	550	"Davis Lake"	46.59167	-122.25	15	"AWI"	15	130	322	219	0.481540930979133	0	49.2776886035313	0.321027287319422	0.321027287319422	3.04975922953451	0.321027287319422	0	0.802568218298555	0	0	0	1.60513643659711	1.28410914927769	0	0.321027287319422	0.160513643659711	0.160513643659711	0.321027287319422	0	2.72873194221509	33.7078651685393	0.160513643659711	0	2.24719101123596	0	0	0.963081861958266	1.76565008025682	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	25	"AWI"	25	262	441	352	1.27478753541076	0.141643059490085	43.9093484419263	0.424929178470255	0.84985835694051	2.97450424929179	0.28328611898017	0	0.424929178470255	0.141643059490085	0	0	2.54957507082153	0.84985835694051	0	0.424929178470255	0.141643059490085	0.28328611898017	0.28328611898017	0	1.98300283286119	28.4702549575071	0	0	6.79886685552408	0	0	0.708215297450425	1.8413597733711	0	0	0	5.24079320113314
534	550	"Davis Lake"	46.59167	-122.25	45	"AWI"	45	521	689	618	0.768245838668374	0.128040973111396	52.112676056338	0	1.02432778489117	2.56081946222791	0.128040973111396	0	0.256081946222791	0.128040973111396	0	0	5.8898847631242	1.53649167733675	0	0	0.512163892445583	0.256081946222791	0.512163892445583	0	1.79257362355954	15.2368758002561	0.128040973111396	0	9.60307298335467	0	0	0.128040973111396	2.43277848911652	0	0	0.128040973111396	4.73751600512164
534	550	"Davis Lake"	46.59167	-122.25	60	"AWI"	60	703	881	818	0.88339222614841	0.176678445229682	41.1660777385159	0	0.176678445229682	0.353356890459364	0	0	0	0.176678445229682	0	1.76678445229682	24.5583038869258	6.36042402826855	0	1.76678445229682	0.88339222614841	0	0.706713780918728	0.176678445229682	1.9434628975265	1.06007067137809	0	0	16.0777385159011	0	0	0.706713780918728	1.06007067137809	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	65	"AWI"	65	762	945	884	2	0	44.9230769230769	0	0.153846153846154	3.23076923076923	0	0	0.307692307692308	0	0	0	10.7692307692308	1.53846153846154	0	0.153846153846154	0	0.153846153846154	0.153846153846154	0	2.46153846153846	3.84615384615385	0	0	12.1538461538462	0	0	0.307692307692308	0.307692307692308	0	0	0	17.5384615384615
534	550	"Davis Lake"	46.59167	-122.25	85	"AWI"	85	1000	1203	1149	1.73410404624277	0.578034682080925	32.6589595375723	0	0	2.3121387283237	0	0	1.44508670520231	0	0	0	33.2369942196532	1.44508670520231	0	1.15606936416185	0	0	0	0	2.3121387283237	2.02312138728324	0	0	20.5202312138728	0	0	0.289017341040462	0.289017341040462	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	100	"AWI"	100	1174	1398	1348	0.76530612244898	0	5.61224489795918	0	0.255102040816327	0	0	0	0	0	0	0.76530612244898	43.8775510204082	14.030612244898	1.02040816326531	0.255102040816327	0.76530612244898	0	0.255102040816327	0.76530612244898	0.76530612244898	2.29591836734694	0	0.255102040816327	25.5102040816327	0	0	0	2.80612244897959	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	140	"AWI"	140	1638	1920	1879	2.84810126582278	0.316455696202532	13.2911392405063	0	0	0.316455696202532	0.316455696202532	0	0.316455696202532	0	0	0	51.5822784810127	2.53164556962025	0.316455696202532	0.949367088607595	0.316455696202532	0	0	0.949367088607595	2.21518987341772	0.632911392405063	0	0	20.5696202531646	0	0	0.316455696202532	2.21518987341772	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	180	"AWI"	180	2100	2454	2408	1.34328358208955	0	11.6417910447761	0	0.149253731343284	0.149253731343284	0.149253731343284	0	0	0	0	0	29.5522388059701	44.7761194029851	0	0	0.895522388059702	0	0	0.149253731343284	0.597014925373134	0.298507462686567	0	0	10.1492537313433	0	0	0.149253731343284	0	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	220	"AWI"	220	2384	2741	2694	2.3454157782516	0.213219616204691	9.16844349680171	0	0	0.426439232409382	0.213219616204691	0	0	0	0	0	33.2622601279318	34.7547974413646	0	0	0.639658848614073	0	0.213219616204691	0	0.639658848614073	0.213219616204691	0	0	17.27078891258	0	0	0.639658848614073	0	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	260	"AWI"	260	2471	2743	2707	5.47945205479452	2.19178082191781	25.7534246575342	0	0	0.547945205479452	0.273972602739726	0	0.273972602739726	0	0	0	17.8082191780822	13.972602739726	0.273972602739726	2.46575342465753	0	0	0	0	5.75342465753425	1.91780821917808	0	0.273972602739726	19.7260273972603	0	0	2.46575342465753	0.821917808219178	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	280	"AWI"	280	2509	2745	2714	2.25988700564972	0	18.9265536723164	0	0.564971751412429	0.282485875706215	0	0	0.847457627118644	0	0	0	43.2203389830509	5.64971751412429	0	0.282485875706215	0.282485875706215	0	0	0	3.38983050847458	0.282485875706215	0	0	21.7514124293785	0	0	0.847457627118644	1.41242937853107	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	320	"AWI"	320	2582	2750	2728	0	0	32.6876513317191	0.726392251815981	0	0.726392251815981	0	0	0	0	0	0	48.6682808716707	2.17917675544794	0	1.21065375302663	1.21065375302663	0	0	0.968523002421308	3.87409200968523	0.484261501210654	0	0	5.56900726392252	0	0	0.242130750605327	1.21065375302663	0.242130750605327	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	360	"AWI"	360	2693	2770	2743	2.02312138728324	0	14.1618497109827	0	0	0	0	0	0	0	0	0.289017341040462	62.7167630057804	0.289017341040462	0	0.578034682080925	0.289017341040462	0	1.44508670520231	0.289017341040462	1.15606936416185	0.289017341040462	0	0	16.4739884393064	0	0	0	0	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	400	"AWI"	400	2725	2835	2757	1.17647058823529	0	16.1764705882353	0	0	0.882352941176471	0.294117647058824	0	0.882352941176471	0	0	0	61.1764705882353	0.882352941176471	0	0	0.294117647058824	0	0	0.882352941176471	3.23529411764706	0	0	0	13.2352941176471	0	0	0	0.882352941176471	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	440	"AWI"	440	3154	3327	3237	2.03488372093023	0.290697674418605	11.9186046511628	0	0.581395348837209	0	0	0	0.290697674418605	0	0	0	73.2558139534884	0.290697674418605	0	0.290697674418605	0.581395348837209	0	0.581395348837209	0	1.45348837209302	0.581395348837209	0	0	6.3953488372093	0.290697674418605	0	0	1.16279069767442	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	460	"AWI"	460	3384	3605	3490	3.25732899022801	0.325732899022801	13.6807817589577	0	0	0	0.325732899022801	0	0.651465798045603	0	0	0	66.4495114006515	0.325732899022801	0	0.977198697068404	0	0	0.325732899022801	0	1.62866449511401	0.325732899022801	0	0	11.7263843648208	0	0	0	0	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	500	"AWI"	500	3822	4178	3998	2.22222222222222	0.246913580246914	22.7160493827161	0.246913580246914	0.246913580246914	0	0	0	0.246913580246914	0	0	0.246913580246914	55.8024691358025	0	0	0.493827160493827	0.246913580246914	0	0	0.493827160493827	2.71604938271605	0.987654320987654	0	0	12.5925925925926	0.246913580246914	0.246913580246914	0	0	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	540	"AWI"	540	4260	4759	4507	3.89294403892944	0.24330900243309	21.8978102189781	0.24330900243309	0	0	0.48661800486618	0	0.48661800486618	0	0	0.24330900243309	45.0121654501217	0	0	0.24330900243309	0	0	0.97323600973236	0.24330900243309	2.91970802919708	1.70316301703163	0	0	20.4379562043796	0.24330900243309	0.24330900243309	0	0.48661800486618	0	0	0	0
534	550	"Davis Lake"	46.59167	-122.25	580	"AWI"	580	4680	5344	5015	4.6189376443418	1.84757505773672	19.1685912240185	0	0	0	0	0	3.23325635103926	0	0	0	34.4110854503464	0.23094688221709	0	0.46189376443418	0.46189376443418	0	0	0.23094688221709	3.69515011547344	0.69284064665127	0	0	16.6281755196305	0.46189376443418	0	0.23094688221709	1.15473441108545	0	0	0	12.4711316397229
534	550	"Davis Lake"	46.59167	-122.25	620	"AWI"	620	5310	5970	5642	6.18556701030928	2.57731958762887	15.979381443299	0.257731958762887	0	0	0	0	0.257731958762887	0	0	0	43.5567010309278	0	0	0	0.77319587628866	0	1.03092783505155	0	3.35051546391753	1.54639175257732	0	0	11.340206185567	2.57731958762887	0.257731958762887	0	0.257731958762887	0	0	0	10.0515463917526
