"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Ilex"	"Juglans"	"Liliaceae"	"Oleaceae"	"Ostrya.Carpinus"	"Phellodendron"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Salix"	"Syringa"	"Tilia"	"Ulmus"
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	10	"AWI"	10	85	1179	498	0	1.04166666666667	0	0	1.04166666666667	1.04166666666667	0	0	0	58.3333333333333	0	0	9.375	0	0	0	0	0	0	3.125	0	0	0	26.0416666666667	0	0	0	0	0
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	15	"AWI"	15	266	1448	806	2.90135396518375	0	0	0.193423597678917	2.90135396518375	1.35396518375242	0	0	0	19.3423597678917	0	0	2.321083172147	0	1.93423597678917	0.193423597678917	0	0	0	0	52.6112185686654	0.193423597678917	0	14.5067698259188	0	1.1605415860735	0	0	0.386847195357834
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	20	"AWI"	20	514	1655	1099	0.840336134453782	0	0	0	0	0	0	0	0	41.1764705882353	0	0	1.68067226890756	0	0.840336134453782	0	0	0	0.840336134453782	0	0	2.52100840336134	0	50.4201680672269	0	0	0	0	1.68067226890756
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	25	"AWI"	25	800	1833	1390	1.53846153846154	0	0	1.53846153846154	3.07692307692308	0	0	0	0	55.3846153846154	0	0	3.07692307692308	0	4.61538461538462	0	0	0	0	0	0	1.53846153846154	0	27.6923076923077	0	0	0	1.53846153846154	0
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	30	"AWI"	30	1266	1995	1668	0.775193798449612	0	0	0	2.71317829457364	0	0	0	0	12.4031007751938	0	0	1.55038759689922	0	1.16279069767442	0	0	0	0	13.1782945736434	50.7751937984496	0.387596899224806	0	16.2790697674419	0	0	0	0.775193798449612	0
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	35	"AWI"	35	1658	2271	1931	0	0	20	0	0	0	0	0	0	20	2.85714285714286	0	8.57142857142857	0	2.85714285714286	0	0	0	0	5.71428571428571	0	2.85714285714286	0	34.2857142857143	0	0	0	0	2.85714285714286
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	40	"AWI"	40	1848	2657	2197	0	0	0	0	16.6666666666667	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	45	"AWI"	45	2032	2942	2462	0	0	0	0	3.06513409961686	0.766283524904214	0	0	0.766283524904214	14.9425287356322	0	0	0	0	1.14942528735632	0.383141762452107	0	0	0	8.81226053639847	46.360153256705	0.383141762452107	0	22.6053639846743	0	0	0	0.766283524904214	0
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	50	"AWI"	50	2262	3173	2730	0	0	5.74018126888217	0	4.83383685800604	0.302114803625378	0	0	0	12.0845921450151	0	0	0	0.302114803625378	0.604229607250755	0	0	0	0	4.83383685800604	49.5468277945619	0	0	20.2416918429003	0	0	0	0.302114803625378	1.20845921450151
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	55	"AWI"	55	2483	3398	2963	0.716845878136201	0.3584229390681	0	0	3.2258064516129	1.7921146953405	0	0	0	11.4695340501792	0	0	0	0	1.4336917562724	0	0.716845878136201	0	0	0	55.1971326164875	0.3584229390681	0	23.2974910394265	0	0	0	0.716845878136201	0.716845878136201
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	60	"AWI"	60	2670	3594	3143	0	0	19.4444444444444	0	2.77777777777778	0	0	0	0	16.6666666666667	1.38888888888889	0	0	0	2.77777777777778	0	0	0	0	0	0	0	0	56.9444444444444	0	0	0	0	0
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	65	"AWI"	65	2882	3789	3317	0	0	0	0	3.4965034965035	1.3986013986014	0	0	0.699300699300699	16.0839160839161	0	0	1.3986013986014	0	3.4965034965035	0	0	0	0.699300699300699	10.4895104895105	0	0	0	60.8391608391608	0	0	0	0	1.3986013986014
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	70	"AWI"	70	3095	3977	3485	1.12994350282486	0	0	0	2.25988700564972	0.564971751412429	0	0	0.564971751412429	6.77966101694915	0.564971751412429	0	1.12994350282486	0	2.25988700564972	0	0	0	0	2.82485875706215	43.5028248587571	1.12994350282486	0	33.8983050847458	0	0	0	0.564971751412429	2.82485875706215
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	75	"AWI"	75	3367	4230	3713	0.416666666666667	0	0	0	1.25	0	0	0	0	11.25	0	0	0.416666666666667	0	2.91666666666667	0	0	0	0	3.75	40	1.25	0	36.6666666666667	0	0	0	0.416666666666667	1.66666666666667
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	80	"AWI"	80	3597	4667	4054	0	0	0	0	2.64900662251656	0	0	0	0	13.9072847682119	0	0	1.32450331125828	0	3.3112582781457	0	0	0	0	3.3112582781457	0	1.98675496688742	0	66.887417218543	0	0	0	1.98675496688742	4.63576158940397
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	85	"AWI"	85	3876	5035	4473	0	0	19.3846153846154	0	5.53846153846154	0.615384615384615	0	0	0	31.6923076923077	0	0	0	0	2.46153846153846	0	0.307692307692308	0	0	0	0	1.84615384615385	0	35.6923076923077	0	0	0	0.307692307692308	2.15384615384615
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	90	"AWI"	90	4325	5283	4862	0	0	0	0	2.10526315789474	0	0	0	0	27.3684210526316	0	0	1.05263157894737	0	8.42105263157895	0	0	0	0	0	0	4.21052631578947	0	54.7368421052632	0	0	0	0	2.10526315789474
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	100	"AWI"	100	5010	6370	5557	0	0	0	0	3.44827586206897	0.862068965517241	0	0.862068965517241	0	6.89655172413793	0	0	0	0	2.58620689655172	0	0	0	3.44827586206897	0	0	0.862068965517241	0	76.7241379310345	0	0	0	0.862068965517241	3.44827586206897
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	105	"AWI"	105	5229	6944	5898	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	4.16666666666667	0	83.3333333333333	0	0	0	0	4.16666666666667
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	110	"AWI"	110	5435	7449	6240	0	0	0	0	4.45859872611465	0.318471337579618	0	0.636942675159236	0	33.4394904458599	0	0	0.318471337579618	0.318471337579618	1.91082802547771	0	0	1.59235668789809	0	1.59235668789809	0	0.955414012738854	0	52.5477707006369	0	0	0	0.318471337579618	1.59235668789809
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	115	"AWI"	115	5673	7907	6576	0.711743772241993	0.355871886120996	0	0.355871886120996	5.33807829181495	0	0	0.711743772241993	0.355871886120996	25.2669039145907	0.355871886120996	0	0.355871886120996	0	3.55871886120996	0	0	0.355871886120996	0.355871886120996	2.13523131672598	0	2.49110320284698	0.355871886120996	54.0925266903915	0	0	0	0	2.84697508896797
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	120	"AWI"	120	5914	8361	6912	0.465116279069767	0	0	0	2.7906976744186	0.930232558139535	0	0	0.930232558139535	1.86046511627907	0	0	0	0	3.25581395348837	0	0	0.465116279069767	0	2.7906976744186	0	2.32558139534884	0.465116279069767	80	0	0	0	0.465116279069767	3.25581395348837
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	125	"AWI"	125	6153	8776	7258	0	0	0	0	2.28136882129278	1.14068441064639	0	1.14068441064639	0.380228136882129	37.2623574144487	0	0	0.760456273764259	0	0.760456273764259	0	0	0	0	0	0	6.84410646387833	0	48.2889733840304	0	0	0	0	1.14068441064639
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	130	"AWI"	130	6402	9214	7605	0	0	0	0	10.5263157894737	0.219298245614035	14.9122807017544	0.219298245614035	2.41228070175439	14.2543859649123	0	0	1.97368421052632	0	3.07017543859649	0	0	0.87719298245614	0	0	0	5.48245614035088	0.657894736842105	43.2017543859649	0	0	0	0	2.19298245614035
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	135	"AWI"	135	6640	9643	7963	0	0	5.24861878453039	0	1.10497237569061	0	0	0.276243093922652	0	30.3867403314917	0	0.276243093922652	0	0	3.59116022099448	0	0	0	0	0	14.3646408839779	0.552486187845304	0	40.0552486187845	0	0	0	0.552486187845304	3.59116022099448
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	140	"AWI"	140	6924	10062	8297	0	0	10.1744186046512	0	3.77906976744186	0.290697674418605	33.7209302325581	0	0	4.65116279069767	0.290697674418605	0.290697674418605	0.290697674418605	0	2.61627906976744	0	0	0	0.290697674418605	0	20.0581395348837	0	0.290697674418605	19.7674418604651	0.581395348837209	0	0.290697674418605	0.581395348837209	2.03488372093023
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	145	"AWI"	145	7204	10447	8645	0	0	0	0.328947368421053	8.22368421052632	0.328947368421053	0	0	0.657894736842105	22.0394736842105	0	0	0.328947368421053	0	1.97368421052632	0	0	0	0	0	0	1.64473684210526	0	62.5	0	0	0	0	1.97368421052632
356	364	"Chernyii Yar Exposure 955"	43.18333	134.43333	150	"AWI"	150	7503	10853	8989	0	0	0	0	7.63358778625954	0	0	0	0.763358778625954	9.16030534351145	0	0	0.381679389312977	0	1.90839694656489	0	0	0	0	0	0	2.29007633587786	0	76.3358778625954	0	0	0	0	1.52671755725191
