"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Isoëtes"	"Liliaceae"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Tsuga"
1071	1104	"Hidden Lake"	60.480304	-150.275286	1	"AWI"	1	-118	94	-22	13.8157894736842	0	0	0	0	13.8157894736842	0	0	0	1.31578947368421	0	0	0.328947368421053	0	0	0	69.0789473684211	0	0.657894736842105	0	0	0	0	0	0	0.657894736842105	0	0.328947368421053
1071	1104	"Hidden Lake"	60.480304	-150.275286	10	"AWI"	10	12	820	285	18.7702265372168	0	0	0	0	15.210355987055	0	0	0	1.29449838187702	0	0.323624595469256	1.61812297734628	0	0	0	57.6051779935275	0	1.61812297734628	0	0	0	0	0	0	1.29449838187702	0	2.26537216828479
1071	1104	"Hidden Lake"	60.480304	-150.275286	20	"AWI"	20	240	1280	679	22.7272727272727	0	0	0	0	13.961038961039	0	0	0	0.974025974025974	0	0.324675324675325	0.324675324675325	0.324675324675325	0	0	53.5714285714286	0	1.62337662337662	0	0	0	0	0	0	1.62337662337662	0	4.54545454545455
1071	1104	"Hidden Lake"	60.480304	-150.275286	30	"AWI"	30	520	1684	1061	16.3398692810458	0	0	0.65359477124183	0	15.0326797385621	0	0	0	0.326797385620915	0.326797385620915	0.326797385620915	0	0	0	0	62.4183006535948	0	1.30718954248366	0	0	0	0	0	0	0.980392156862745	0	2.28758169934641
1071	1104	"Hidden Lake"	60.480304	-150.275286	40	"AWI"	40	850	2031	1451	13.8709677419355	0	0	0.32258064516129	0	13.2258064516129	0	0.32258064516129	0	0.967741935483871	0.32258064516129	0	0	0	0	0	63.5483870967742	0	0.32258064516129	0	0	0	0	0	0	1.61290322580645	0	5.48387096774194
1071	1104	"Hidden Lake"	60.480304	-150.275286	50	"AWI"	50	1241	2350	1841	20.3821656050955	0	0	0.318471337579618	0	15.6050955414013	0	0.318471337579618	0	2.22929936305732	0	0	0	0	0	0.318471337579618	56.0509554140127	0	1.59235668789809	0	0	0	0	0	0	0.318471337579618	0	2.86624203821656
1071	1104	"Hidden Lake"	60.480304	-150.275286	60	"AWI"	60	1671	2641	2227	25.1633986928105	0	0	0	0	12.7450980392157	0	0	0	0.65359477124183	0	0	0.326797385620915	0	0	0	56.2091503267974	0.65359477124183	1.63398692810458	0	0	0	0	0	0	0.980392156862745	0	1.63398692810458
1071	1104	"Hidden Lake"	60.480304	-150.275286	70	"AWI"	70	2176	2880	2603	21.5434083601286	0	0.321543408360129	0.321543408360129	0	12.2186495176849	0	0.321543408360129	0	0.964630225080386	0.321543408360129	0	0	0	0	0.321543408360129	60.7717041800643	0	0.643086816720257	0	0	0	0	0	0	0.964630225080386	0	1.28617363344051
1071	1104	"Hidden Lake"	60.480304	-150.275286	80	"AWI"	80	2817	3550	3035	24.7557003257329	0	0.325732899022801	0.325732899022801	0	19.2182410423453	0	0.325732899022801	0	1.62866449511401	0	0	0	0	0	0	51.1400651465798	0.325732899022801	0.651465798045603	0	0	0	0	0	0	0.977198697068404	0	0.325732899022801
1071	1104	"Hidden Lake"	60.480304	-150.275286	90	"AWI"	90	3162	4905	3823	24.2811501597444	0	0	0.319488817891374	0	17.5718849840256	0	0	0	0	0	0.638977635782748	0.319488817891374	0	0	0	56.2300319488818	0	0	0	0	0	0	0	0	0.638977635782748	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	100	"AWI"	100	3727	5733	4660	31.5960912052117	0	0	0.651465798045603	0	27.6872964169381	0	0.325732899022801	0	0.325732899022801	0	0	0	0	0	0	36.1563517915309	0	1.62866449511401	0	0.325732899022801	0	0	0	0	0.977198697068404	0	0.325732899022801
1071	1104	"Hidden Lake"	60.480304	-150.275286	110	"AWI"	110	4445	6440	5522	32.3432343234323	0	0.33003300330033	0.66006600660066	0	17.1617161716172	0	0	0	0.66006600660066	0	0.66006600660066	0	0	0.33003300330033	0	46.2046204620462	0	1.32013201320132	0	0	0	0	0	0	0.33003300330033	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	120	"AWI"	120	5405	7059	6334	14.9350649350649	0	0	0.649350649350649	0	21.1038961038961	0	0	0.324675324675325	0.649350649350649	0	0	0	0	0	0.324675324675325	57.7922077922078	0	2.27272727272727	0	0	0	0	0	0	1.94805194805195	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	130	"AWI"	130	6308	7827	7053	21.0526315789474	0	0.657894736842105	0	0	30.2631578947368	0	0	0	0.328947368421053	0	0.328947368421053	0	0	0	0	44.4078947368421	0	2.30263157894737	0	0	0	0	0	0	0.657894736842105	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	140	"AWI"	140	6828	8756	7706	26.2295081967213	0	0	0	0	35.0819672131148	0	0.327868852459016	0	0	0.327868852459016	0	1.63934426229508	0	0	0	33.1147540983607	0.327868852459016	0	0	0	0	0	0	1.31147540983607	1.31147540983607	0.327868852459016	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	150	"AWI"	150	7385	9504	8375	36.3934426229508	0	0	0.655737704918033	0	33.7704918032787	0	0.327868852459016	0	2.29508196721311	0	0.327868852459016	0	0	0	0	22.2950819672131	0	3.27868852459016	0	0	0	0	0	0	0.655737704918033	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	160	"AWI"	160	7953	10180	9030	43.3224755700326	0	0	0.325732899022801	0	24.4299674267101	0.325732899022801	0.325732899022801	0	0.325732899022801	0	0.325732899022801	0	0	0	0	28.0130293159609	0	0	0	0	0	0	0	0	2.60586319218241	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	170	"AWI"	170	8536	10826	9712	47.2312703583062	0	0	0	0	21.8241042345277	0	0	0	1.95439739413681	0	0.651465798045603	0	0	0	0	23.7785016286645	0	1.62866449511401	0	0	0	0	0	0	2.93159609120521	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	175	"AWI"	175	8863	11116	10036	61.9047619047619	0	0.952380952380952	0.634920634920635	0	17.1428571428571	0	0.317460317460317	0	2.53968253968254	0.317460317460317	0	0	0	0	0	1.58730158730159	0	3.17460317460317	0	1.9047619047619	0	0	0	0	9.52380952380952	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	180	"AWI"	180	9213	11374	10376	71.9879518072289	0	0.301204819277108	1.50602409638554	0	12.9518072289157	0	0	0	3.01204819277108	0	0.602409638554217	0	0	0	0	0	0	1.50602409638554	0	0	0	0	0	0	8.13253012048193	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	190	"AWI"	190	9955	11870	11056	60.3217158176944	0	0.268096514745308	1.34048257372654	0	11.2600536193029	0.268096514745308	0	0	3.75335120643432	0.268096514745308	0.268096514745308	0	0	0	0	0	0	3.2171581769437	0	2.68096514745308	0	0	0	0	16.3538873994638	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	195	"AWI"	195	10373	12101	11377	15.0877192982456	0	0	0.350877192982456	0	33.3333333333333	0	0.350877192982456	0.701754385964912	12.6315789473684	0	0.350877192982456	0	0	0	0	0.701754385964912	0	3.50877192982456	0	7.01754385964912	0	0	0	0	25.9649122807018	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	200	"AWI"	200	10784	12307	11696	10.7142857142857	0	0	3.57142857142857	0	36.0714285714286	0	0.357142857142857	0	15.3571428571429	0	0.357142857142857	0	0	0	0	0	0	1.78571428571429	0	8.57142857142857	0.357142857142857	0	0	0	22.8571428571429	0	0
