"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Ceanothus"	"Celtis"	"Chrysolepis"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Garryaceae"	"Indeterminable"	"Isoëtes"	"Juncaceae"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Pseudotsuga"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sarcobataceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tsuga"	"Urticaceae"	"Viburnum"
236	239	"Battle Ground Lake"	45.8	-122.49167	0	"AWI"	0	-122	39	-38	4.5045045045045	0	22.5225225225225	0.45045045045045	0	0	0.900900900900901	0	0	0	0	0	0	0	0	0	0	0.900900900900901	0	4.05405405405405	15.3153153153153	0.45045045045045	0	0	0	0.900900900900901	4.05405405405405	0	2.25225225225225	0	0	0	0	0.45045045045045	0	1.8018018018018	0	0	12.6126126126126	0	0	0	0	22.972972972973	2.25225225225225	0	0	1.35135135135135	1.8018018018018	0	0	0	0.45045045045045	0	0	0	0
236	239	"Battle Ground Lake"	45.8	-122.49167	4	"AWI"	4	-111	52	-25	3.2258064516129	0	0	0.921658986175115	0	0	0	0	0	0.921658986175115	0.921658986175115	0.460829493087558	0	0.460829493087558	0	0.460829493087558	0	0	0	6.91244239631336	11.0599078341014	0	0	0	0.460829493087558	0.460829493087558	4.14746543778802	0	0	0	0	0	0	1.84331797235023	0	0	0	7.83410138248848	19.815668202765	0	0	0	0	34.1013824884793	1.38248847926267	0	0	2.76497695852535	0.460829493087558	0	0	0	1.38248847926267	0	0	0	0
236	239	"Battle Ground Lake"	45.8	-122.49167	12	"AWI"	12	-92	88	-3	5.42986425339367	0.904977375565611	0	0.904977375565611	0	0	1.80995475113122	0	0	0	0.452488687782805	0	0	0	0	0	0	0.452488687782805	0	7.23981900452489	17.6470588235294	0	0	0	0.904977375565611	0	4.07239819004525	0	0.904977375565611	0	0	0	0	0	0	0.452488687782805	4.52488687782805	0.452488687782805	14.4796380090498	0	0	0	0	33.0316742081448	0.904977375565611	0	0	3.16742081447964	1.80995475113122	0	0	0	0.452488687782805	0	0	0	0
236	239	"Battle Ground Lake"	45.8	-122.49167	16	"AWI"	16	-86	116	8	8.53242320819113	1.02389078498294	0	0	0	0	1.36518771331058	0	0	0	0.341296928327645	0	0	0	0	0	0	0.341296928327645	0	5.11945392491468	10.9215017064846	1.70648464163823	0	0	0	0.341296928327645	3.41296928327645	0	1.02389078498294	0	0	0	0	1.36518771331058	0	0.341296928327645	2.73037542662116	0	2.38907849829352	0	0	0	0	52.901023890785	0.68259385665529	0	0.341296928327645	1.36518771331058	3.07167235494881	0.341296928327645	0	0	0.341296928327645	0	0	0	0
236	239	"Battle Ground Lake"	45.8	-122.49167	20	"AWI"	20	-82	145	19	4.20711974110032	0	0	0.323624595469256	0	0	0.323624595469256	0	0	0	0	0	0	0	0	0	0	0	0	2.26537216828479	30.0970873786408	0	0	0	0	0	3.88349514563107	0	1.61812297734628	0	0	0	0	0	0	0.970873786407767	6.14886731391586	0	2.9126213592233	0	0	0	0	44.9838187702265	1.61812297734628	0	0	0	0.323624595469256	0	0	0	0.323624595469256	0	0	0	0
236	239	"Battle Ground Lake"	45.8	-122.49167	25	"AWI"	25	-76	181	31	5.26315789473684	0	0	0	0.292397660818713	0	0.87719298245614	0	0	0	0.584795321637427	0	0	0	0	0	0	0	0	3.80116959064327	23.0994152046784	0.584795321637427	0	0	0	0.292397660818713	4.97076023391813	0	0.87719298245614	0	0	0	0	1.16959064327485	0	0.87719298245614	4.09356725146199	0	2.33918128654971	0	0	0	0	49.1228070175439	0.584795321637427	0	0	0.292397660818713	0.292397660818713	0	0	0	0.584795321637427	0	0	0	0
236	239	"Battle Ground Lake"	45.8	-122.49167	30	"AWI"	30	-69	216	44	5.44412607449857	1.43266475644699	0	0	0.286532951289398	0.286532951289398	0.859598853868195	0	0	0.573065902578797	0	0	0	0	0	0	0	0	0	6.59025787965616	22.9226361031519	0	0	0	0	0.286532951289398	0.859598853868195	0	1.71919770773639	0	0	0	0	0.573065902578797	0	0.573065902578797	4.01146131805158	0	0.859598853868195	0	0	0	0	51.2893982808023	0.859598853868195	0	0	0	0.286532951289398	0	0	0	0.286532951289398	0	0	0	0
236	239	"Battle Ground Lake"	45.8	-122.49167	35	"AWI"	35	-64	252	57	6.92307692307692	1.53846153846154	0	0.384615384615385	0	0	0.384615384615385	0	0	1.15384615384615	0	0	0	0	0	0	0	0.384615384615385	0	5.38461538461539	31.5384615384615	0	0	0	0	0	2.30769230769231	0	0.384615384615385	0	0	0	0	0	0	0	0	0	0.769230769230769	0	0	0	0	47.3076923076923	0.384615384615385	0	0	0	0.769230769230769	0	0	0	0.384615384615385	0	0	0	0
236	239	"Battle Ground Lake"	45.8	-122.49167	40	"AWI"	40	-60	293	69	4.3343653250774	0	0	0	0	0	0.309597523219814	0	0	0.309597523219814	0	0	0	0	0	0	0	0	0	5.57275541795666	15.4798761609907	0	0	0	0	0	3.09597523219814	0	0	0	0	0	0	0.309597523219814	0	1.23839009287926	0	0	0.309597523219814	0	0	0	0	67.1826625386997	0.619195046439629	0	0	0	0.928792569659443	0	0	0	0.309597523219814	0	0	0	0
236	239	"Battle Ground Lake"	45.8	-122.49167	45	"AWI"	45	-56	335	82	5.08474576271187	1.69491525423729	0	0.338983050847458	0	0	0.338983050847458	0	0	0.338983050847458	0	0	0	0	0	0	0	0	0	6.44067796610169	14.2372881355932	0.677966101694915	0	0	0	2.03389830508475	2.3728813559322	0	0	0	0	0	0	0.677966101694915	0	0.677966101694915	0	0	1.01694915254237	0	0	0	0	61.3559322033898	1.35593220338983	0	0	0	1.35593220338983	0	0	0	0	0	0	0	0
