"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Myrica"	"Ostrya.Carpinus"	"Phellodendron"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Tilia"	"Ulmus"
1580	1627	"Lesnaya River Exposure"	44	145.75	15	"AWI"	15	28	949	348	66.1616161616162	0	0	0	0	1.01010101010101	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	23.7373737373737	3.53535353535354	0.505050505050505	0	0	3.53535353535354	0	0	0.505050505050505
1580	1627	"Lesnaya River Exposure"	44	145.75	40	"AWI"	40	412	2036	1107	42.4148606811146	0	14.8606811145511	0.309597523219814	0	0.619195046439629	0	23.8390092879257	0	0	0.309597523219814	0	0	0	0	0.309597523219814	0	0	0	8.04953560371517	5.26315789473684	1.23839009287926	0	0	1.54798761609907	0	0	1.23839009287926
1580	1627	"Lesnaya River Exposure"	44	145.75	110	"AWI"	110	2231	4074	3251	0	0	52.411575562701	0	0	1.28617363344051	0	35.048231511254	0	0	0.643086816720257	0	0	0	0	0	0.643086816720257	0	0	0	0	9.32475884244373	0	0	0	0	0.321543408360129	0.321543408360129
1580	1627	"Lesnaya River Exposure"	44	145.75	130	"AWI"	130	2948	4544	3879	0.43956043956044	0	32.7472527472527	3.95604395604396	0	1.31868131868132	15.3846153846154	20	0.21978021978022	0	0.659340659340659	0	0	0	0	0	0	0	0	9.01098901098901	3.73626373626374	1.0989010989011	0	0	1.75824175824176	8.79120879120879	0	0.879120879120879
1580	1627	"Lesnaya River Exposure"	44	145.75	135	"AWI"	135	3133	4615	4030	6.56934306569343	0	10.2189781021898	0.364963503649635	0	5.10948905109489	0	0	0	0	0	2.55474452554745	0.364963503649635	0	0	2.18978102189781	0	0	0	9.12408759124088	4.74452554744525	12.043795620438	0	0	43.0656934306569	1.09489051094891	1.09489051094891	1.45985401459854
1580	1627	"Lesnaya River Exposure"	44	145.75	150	"AWI"	150	3812	4880	4508	6.25	0	0	0.416666666666667	0	0.416666666666667	0	0	0	0	0	13.75	0	0	0	0.833333333333333	0	0	0	5.41666666666667	8.33333333333333	6.25	0	0	50.8333333333333	0	0	7.5
1580	1627	"Lesnaya River Exposure"	44	145.75	165	"AWI"	165	4626	5156	4889	0.452488687782805	0	0	0.678733031674208	0	2.48868778280543	3.61990950226244	0	0	0.904977375565611	4.07239819004525	0.226244343891403	0	0.452488687782805	0	1.35746606334842	0	0.904977375565611	0	0	1.80995475113122	36.4253393665158	0	0	40.0452488687783	0	0	6.56108597285068
1580	1627	"Lesnaya River Exposure"	44	145.75	175	"AWI"	175	4776	5455	5108	0.555555555555556	0	0	0	0	3.05555555555556	1.38888888888889	0	0.555555555555556	0.555555555555556	0	0	0	0.277777777777778	0	2.22222222222222	0	0.277777777777778	0	0	2.77777777777778	42.2222222222222	0	0	43.3333333333333	0	0	2.77777777777778
1580	1627	"Lesnaya River Exposure"	44	145.75	180	"AWI"	180	4829	5586	5225	0.469483568075117	0	0	0	1.17370892018779	0.234741784037559	0.234741784037559	0	0	0.469483568075117	0.234741784037559	0	0.234741784037559	0.704225352112676	0	12.4413145539906	0	0.704225352112676	2.11267605633803	0.704225352112676	3.28638497652582	37.5586854460094	0	0	35.2112676056338	0	0	4.22535211267606
1580	1627	"Lesnaya River Exposure"	44	145.75	205	"AWI"	205	5545	5956	5761	0.251256281407035	0	11.8090452261307	0	0	0	0	32.1608040201005	0	0	4.52261306532663	1.25628140703518	0	0	0	0.251256281407035	0.251256281407035	0	0	0	18.3417085427136	22.6130653266332	0	0	8.29145728643216	0	0	0.251256281407035
