"cluster.id" "x" "y"
"426.13" "clust.1" 6.354167 45.8375
"431.13" "clust.1" 6.570833 45.72083
"429.7" "clust.1" 6.279167 45.74583
"431.14" "clust.1" 6.570833 45.72083
"436.17" "clust.1" 6.620833 45.4375
"436.18" "clust.1" 6.620833 45.4375
"426.14" "clust.1" 6.354167 45.8375
"426.15" "clust.1" 6.354167 45.8375
"431.15" "clust.1" 6.570833 45.72083
"431.16" "clust.1" 6.570833 45.72083
"429.8" "clust.1" 6.279167 45.74583
"436.19" "clust.1" 6.620833 45.4375
"436.20" "clust.1" 6.620833 45.4375
"426.16" "clust.1" 6.354167 45.8375
"436.21" "clust.1" 6.620833 45.4375
"429.9" "clust.1" 6.279167 45.74583
"429.10" "clust.1" 6.279167 45.74583
"431.17" "clust.1" 6.570833 45.72083
"436.22" "clust.1" 6.620833 45.4375
"431.18" "clust.1" 6.570833 45.72083
"429.11" "clust.1" 6.279167 45.74583
"436.23" "clust.1" 6.620833 45.4375
"429.12" "clust.1" 6.279167 45.74583
"431.19" "clust.1" 6.570833 45.72083
"431.20" "clust.1" 6.570833 45.72083
"431.21" "clust.1" 6.570833 45.72083
"426.17" "clust.1" 6.354167 45.8375
"436.24" "clust.1" 6.620833 45.4375
"431.22" "clust.1" 6.570833 45.72083
"436.25" "clust.1" 6.620833 45.4375
"431.23" "clust.1" 6.570833 45.72083
"429.13" "clust.1" 6.279167 45.74583
"429.14" "clust.1" 6.279167 45.74583
"436.26" "clust.1" 6.620833 45.4375
"431.24" "clust.1" 6.570833 45.72083
"431.25" "clust.1" 6.570833 45.72083
"436.27" "clust.1" 6.620833 45.4375
"431.26" "clust.1" 6.570833 45.72083
"426.18" "clust.1" 6.354167 45.8375
"426.19" "clust.1" 6.354167 45.8375
"429.15" "clust.1" 6.279167 45.74583
"431.27" "clust.1" 6.570833 45.72083
"429.16" "clust.1" 6.279167 45.74583
"436.28" "clust.1" 6.620833 45.4375
"427" "clust.2" 6.204167 45.82917
"424" "clust.2" 6.129167 45.87917
"450" "clust.2" 5.754167 45.32917
"427.1" "clust.2" 6.204167 45.82917
"434" "clust.2" 6.1625 45.45417
"453" "clust.2" 5.679167 45.22917
"424.1" "clust.2" 6.129167 45.87917
"453.1" "clust.2" 5.679167 45.22917
"424.2" "clust.2" 6.129167 45.87917
"434.1" "clust.2" 6.1625 45.45417
"427.2" "clust.2" 6.204167 45.82917
"434.2" "clust.2" 6.1625 45.45417
"453.2" "clust.2" 5.679167 45.22917
"453.3" "clust.2" 5.679167 45.22917
"428" "clust.2" 6.0875 45.77083
"434.3" "clust.2" 6.1625 45.45417
"424.3" "clust.2" 6.129167 45.87917
"427.3" "clust.2" 6.204167 45.82917
"450.1" "clust.2" 5.754167 45.32917
"434.4" "clust.2" 6.1625 45.45417
"428.1" "clust.2" 6.0875 45.77083
"428.2" "clust.2" 6.0875 45.77083
"424.4" "clust.2" 6.129167 45.87917
"453.4" "clust.2" 5.679167 45.22917
"450.2" "clust.2" 5.754167 45.32917
"434.5" "clust.2" 6.1625 45.45417
"424.5" "clust.2" 6.129167 45.87917
"424.6" "clust.2" 6.129167 45.87917
"424.7" "clust.2" 6.129167 45.87917
"427.4" "clust.2" 6.204167 45.82917
"450.3" "clust.2" 5.754167 45.32917
"424.8" "clust.2" 6.129167 45.87917
"428.3" "clust.2" 6.0875 45.77083
"427.5" "clust.2" 6.204167 45.82917
"450.4" "clust.2" 5.754167 45.32917
"427.6" "clust.2" 6.204167 45.82917
"427.7" "clust.2" 6.204167 45.82917
"453.5" "clust.2" 5.679167 45.22917
"434.6" "clust.2" 6.1625 45.45417
"450.5" "clust.2" 5.754167 45.32917
"450.6" "clust.2" 5.754167 45.32917
"453.6" "clust.2" 5.679167 45.22917
"450.7" "clust.2" 5.754167 45.32917
"428.4" "clust.2" 6.0875 45.77083
"427.8" "clust.2" 6.204167 45.82917
"434.7" "clust.2" 6.1625 45.45417
"450.8" "clust.2" 5.754167 45.32917
"427.9" "clust.2" 6.204167 45.82917
"434.8" "clust.2" 6.1625 45.45417
"434.9" "clust.2" 6.1625 45.45417
"427.10" "clust.2" 6.204167 45.82917
"434.10" "clust.2" 6.1625 45.45417
"453.7" "clust.2" 5.679167 45.22917
"450.9" "clust.2" 5.754167 45.32917
"450.10" "clust.2" 5.754167 45.32917
"428.5" "clust.2" 6.0875 45.77083
"434.11" "clust.2" 6.1625 45.45417
"450.11" "clust.2" 5.754167 45.32917
"428.6" "clust.2" 6.0875 45.77083
"450.12" "clust.2" 5.754167 45.32917
"434.12" "clust.2" 6.1625 45.45417
"450.13" "clust.2" 5.754167 45.32917
"428.7" "clust.2" 6.0875 45.77083
"427.11" "clust.2" 6.204167 45.82917
"450.14" "clust.2" 5.754167 45.32917
"419" "clust.3" 6.170833 45.90417
"406" "clust.3" 6.404167 46.07917
"419.1" "clust.3" 6.170833 45.90417
"421" "clust.3" 6.195833 45.89583
"406.1" "clust.3" 6.404167 46.07917
"421.1" "clust.3" 6.195833 45.89583
"419.2" "clust.3" 6.170833 45.90417
"423" "clust.3" 6.195833 45.8875
"421.2" "clust.3" 6.195833 45.89583
"406.2" "clust.3" 6.404167 46.07917
"423.1" "clust.3" 6.195833 45.8875
"423.2" "clust.3" 6.195833 45.8875
"406.3" "clust.3" 6.404167 46.07917
"421.3" "clust.3" 6.195833 45.89583
"421.4" "clust.3" 6.195833 45.89583
"419.3" "clust.3" 6.170833 45.90417
"419.4" "clust.3" 6.170833 45.90417
"423.3" "clust.3" 6.195833 45.8875
"406.4" "clust.3" 6.404167 46.07917
"423.4" "clust.3" 6.195833 45.8875
"421.5" "clust.3" 6.195833 45.89583
"406.5" "clust.3" 6.404167 46.07917
"419.5" "clust.3" 6.170833 45.90417
"406.6" "clust.3" 6.404167 46.07917
"423.5" "clust.3" 6.195833 45.8875
"423.6" "clust.3" 6.195833 45.8875
"406.7" "clust.3" 6.404167 46.07917
"423.7" "clust.3" 6.195833 45.8875
"421.6" "clust.3" 6.195833 45.89583
"406.8" "clust.3" 6.404167 46.07917
"423.8" "clust.3" 6.195833 45.8875
"421.7" "clust.3" 6.195833 45.89583
"406.9" "clust.3" 6.404167 46.07917
"419.6" "clust.3" 6.170833 45.90417
"423.9" "clust.3" 6.195833 45.8875
"423.10" "clust.3" 6.195833 45.8875
"406.10" "clust.3" 6.404167 46.07917
"421.8" "clust.3" 6.195833 45.89583
"421.9" "clust.3" 6.195833 45.89583
"406.11" "clust.3" 6.404167 46.07917
"419.7" "clust.3" 6.170833 45.90417
"423.11" "clust.3" 6.195833 45.8875
"406.12" "clust.3" 6.404167 46.07917
"421.10" "clust.3" 6.195833 45.89583
"419.8" "clust.3" 6.170833 45.90417
"423.12" "clust.3" 6.195833 45.8875
"406.13" "clust.3" 6.404167 46.07917
"406.14" "clust.3" 6.404167 46.07917
"421.11" "clust.3" 6.195833 45.89583
"421.12" "clust.3" 6.195833 45.89583
"421.13" "clust.3" 6.195833 45.89583
"423.13" "clust.3" 6.195833 45.8875
"406.15" "clust.3" 6.404167 46.07917
"419.9" "clust.3" 6.170833 45.90417
"423.14" "clust.3" 6.195833 45.8875
"421.14" "clust.3" 6.195833 45.89583
"423.15" "clust.3" 6.195833 45.8875
"419.10" "clust.3" 6.170833 45.90417
"421.15" "clust.3" 6.195833 45.89583
"421.16" "clust.3" 6.195833 45.89583
"421.17" "clust.3" 6.195833 45.89583
"421.18" "clust.3" 6.195833 45.89583
"419.11" "clust.3" 6.170833 45.90417
"406.16" "clust.3" 6.404167 46.07917
"419.12" "clust.3" 6.170833 45.90417
"419.13" "clust.3" 6.170833 45.90417
"423.16" "clust.3" 6.195833 45.8875
"421.19" "clust.3" 6.195833 45.89583
"423.17" "clust.3" 6.195833 45.8875
"421.20" "clust.3" 6.195833 45.89583
"421.21" "clust.3" 6.195833 45.89583
"419.14" "clust.3" 6.170833 45.90417
"406.17" "clust.3" 6.404167 46.07917
"423.18" "clust.3" 6.195833 45.8875
"419.15" "clust.3" 6.170833 45.90417
"421.22" "clust.3" 6.195833 45.89583
"423.19" "clust.3" 6.195833 45.8875
"421.23" "clust.3" 6.195833 45.89583
"419.16" "clust.3" 6.170833 45.90417
"419.17" "clust.3" 6.170833 45.90417
"303" "clust.4" 6.8625 47.17083
"299" "clust.4" 7.3625 47.25417
"346" "clust.4" 6.620833 46.67083
"346.1" "clust.4" 6.620833 46.67083
"437" "clust.4" 5.795833 45.3875
"303.1" "clust.4" 6.8625 47.17083
"325" "clust.4" 7.1125 46.97917
"299.1" "clust.4" 7.3625 47.25417
"299.2" "clust.4" 7.3625 47.25417
"437.1" "clust.4" 5.795833 45.3875
"303.2" "clust.4" 6.8625 47.17083
"299.3" "clust.4" 7.3625 47.25417
"437.2" "clust.4" 5.795833 45.3875
"325.1" "clust.4" 7.1125 46.97917
"325.2" "clust.4" 7.1125 46.97917
"346.2" "clust.4" 6.620833 46.67083
"325.3" "clust.4" 7.1125 46.97917
"299.4" "clust.4" 7.3625 47.25417
"303.3" "clust.4" 6.8625 47.17083
"325.4" "clust.4" 7.1125 46.97917
"437.3" "clust.4" 5.795833 45.3875
"416" "clust.4" 6.229167 45.9625
"416.1" "clust.4" 6.229167 45.9625
"346.3" "clust.4" 6.620833 46.67083
"303.4" "clust.4" 6.8625 47.17083
"416.2" "clust.4" 6.229167 45.9625
"325.5" "clust.4" 7.1125 46.97917
"416.3" "clust.4" 6.229167 45.9625
"325.6" "clust.4" 7.1125 46.97917
"303.5" "clust.4" 6.8625 47.17083
"303.6" "clust.4" 6.8625 47.17083
"437.4" "clust.4" 5.795833 45.3875
"303.7" "clust.4" 6.8625 47.17083
"299.5" "clust.4" 7.3625 47.25417
"437.5" "clust.4" 5.795833 45.3875
"325.7" "clust.4" 7.1125 46.97917
"416.4" "clust.4" 6.229167 45.9625
"346.4" "clust.4" 6.620833 46.67083
"437.6" "clust.4" 5.795833 45.3875
"416.5" "clust.4" 6.229167 45.9625
"437.7" "clust.4" 5.795833 45.3875
"325.8" "clust.4" 7.1125 46.97917
"437.8" "clust.4" 5.795833 45.3875
"437.9" "clust.4" 5.795833 45.3875
"416.6" "clust.4" 6.229167 45.9625
"299.6" "clust.4" 7.3625 47.25417
"346.5" "clust.4" 6.620833 46.67083
"346.6" "clust.4" 6.620833 46.67083
"325.9" "clust.4" 7.1125 46.97917
"346.7" "clust.4" 6.620833 46.67083
"437.10" "clust.4" 5.795833 45.3875
"299.7" "clust.4" 7.3625 47.25417
"437.11" "clust.4" 5.795833 45.3875
"416.7" "clust.4" 6.229167 45.9625
"437.12" "clust.4" 5.795833 45.3875
"437.13" "clust.4" 5.795833 45.3875
"346.8" "clust.4" 6.620833 46.67083
"303.8" "clust.4" 6.8625 47.17083
"346.9" "clust.4" 6.620833 46.67083
"437.14" "clust.4" 5.795833 45.3875
"346.10" "clust.4" 6.620833 46.67083
"416.8" "clust.4" 6.229167 45.9625
"303.9" "clust.4" 6.8625 47.17083
"416.9" "clust.4" 6.229167 45.9625
"346.11" "clust.4" 6.620833 46.67083
"416.10" "clust.4" 6.229167 45.9625
"325.10" "clust.4" 7.1125 46.97917
"325.11" "clust.4" 7.1125 46.97917
"346.12" "clust.4" 6.620833 46.67083
"303.10" "clust.4" 6.8625 47.17083
"437.15" "clust.4" 5.795833 45.3875
"416.11" "clust.4" 6.229167 45.9625
"299.8" "clust.4" 7.3625 47.25417
"416.12" "clust.4" 6.229167 45.9625
"303.11" "clust.4" 6.8625 47.17083
"325.12" "clust.4" 7.1125 46.97917
"437.16" "clust.4" 5.795833 45.3875
"299.9" "clust.4" 7.3625 47.25417
"299.10" "clust.4" 7.3625 47.25417
"437.17" "clust.4" 5.795833 45.3875
"299.11" "clust.4" 7.3625 47.25417
"437.18" "clust.4" 5.795833 45.3875
"303.12" "clust.4" 6.8625 47.17083
"299.12" "clust.4" 7.3625 47.25417
"437.19" "clust.4" 5.795833 45.3875
"437.20" "clust.4" 5.795833 45.3875
"299.13" "clust.4" 7.3625 47.25417
"416.13" "clust.4" 6.229167 45.9625
"303.13" "clust.4" 6.8625 47.17083
"303.14" "clust.4" 6.8625 47.17083
"416.14" "clust.4" 6.229167 45.9625
"437.21" "clust.4" 5.795833 45.3875
"346.13" "clust.4" 6.620833 46.67083
"437.22" "clust.4" 5.795833 45.3875
"299.14" "clust.4" 7.3625 47.25417
"416.15" "clust.4" 6.229167 45.9625
"346.14" "clust.4" 6.620833 46.67083
"325.13" "clust.4" 7.1125 46.97917
"299.15" "clust.4" 7.3625 47.25417
"437.23" "clust.4" 5.795833 45.3875
"303.15" "clust.4" 6.8625 47.17083
"437.24" "clust.4" 5.795833 45.3875
"299.16" "clust.4" 7.3625 47.25417
"325.14" "clust.4" 7.1125 46.97917
"299.17" "clust.4" 7.3625 47.25417
"303.16" "clust.4" 6.8625 47.17083
"303.17" "clust.4" 6.8625 47.17083
"346.15" "clust.4" 6.620833 46.67083
"325.15" "clust.4" 7.1125 46.97917
"437.25" "clust.4" 5.795833 45.3875
"299.18" "clust.4" 7.3625 47.25417
"416.16" "clust.4" 6.229167 45.9625
"416.17" "clust.4" 6.229167 45.9625
"325.16" "clust.4" 7.1125 46.97917
"437.26" "clust.4" 5.795833 45.3875
"299.19" "clust.4" 7.3625 47.25417
"303.18" "clust.4" 6.8625 47.17083
"437.27" "clust.4" 5.795833 45.3875
"325.17" "clust.4" 7.1125 46.97917
"325.18" "clust.4" 7.1125 46.97917
"303.19" "clust.4" 6.8625 47.17083
"416.18" "clust.4" 6.229167 45.9625
"416.19" "clust.4" 6.229167 45.9625
"437.28" "clust.4" 5.795833 45.3875
"299.20" "clust.4" 7.3625 47.25417
"325.19" "clust.4" 7.1125 46.97917
"299.21" "clust.4" 7.3625 47.25417
"437.29" "clust.4" 5.795833 45.3875
"416.20" "clust.4" 6.229167 45.9625
"303.20" "clust.4" 6.8625 47.17083
"299.22" "clust.4" 7.3625 47.25417
"416.21" "clust.4" 6.229167 45.9625
"325.20" "clust.4" 7.1125 46.97917
"299.23" "clust.4" 7.3625 47.25417
"416.22" "clust.4" 6.229167 45.9625
"437.30" "clust.4" 5.795833 45.3875
"303.21" "clust.4" 6.8625 47.17083
"303.22" "clust.4" 6.8625 47.17083
"437.31" "clust.4" 5.795833 45.3875
"299.24" "clust.4" 7.3625 47.25417
"346.16" "clust.4" 6.620833 46.67083
"416.23" "clust.4" 6.229167 45.9625
"325.21" "clust.4" 7.1125 46.97917
"437.32" "clust.4" 5.795833 45.3875
"325.22" "clust.4" 7.1125 46.97917
"437.33" "clust.4" 5.795833 45.3875
"346.17" "clust.4" 6.620833 46.67083
"303.23" "clust.4" 6.8625 47.17083
"303.24" "clust.4" 6.8625 47.17083
"437.34" "clust.4" 5.795833 45.3875
"325.23" "clust.4" 7.1125 46.97917
"437.35" "clust.4" 5.795833 45.3875
"416.24" "clust.4" 6.229167 45.9625
"442" "clust.5" 5.745833 45.37083
"379" "clust.5" 6.995833 46.34583
"422" "clust.5" 6.770833 45.89583
"448" "clust.5" 5.7375 45.34583
"438" "clust.5" 5.745833 45.37917
"422.1" "clust.5" 6.770833 45.89583
"443" "clust.5" 5.7625 45.37083
"422.2" "clust.5" 6.770833 45.89583
"380" "clust.5" 7.029167 46.34583
"448.1" "clust.5" 5.7375 45.34583
"380.1" "clust.5" 7.029167 46.34583
"448.2" "clust.5" 5.7375 45.34583
"417" "clust.5" 6.2375 45.95417
"463" "clust.5" 5.454167 44.92083
"379.1" "clust.5" 6.995833 46.34583
"381" "clust.5" 6.995833 46.3375
"385" "clust.5" 6.779167 46.32083
"449" "clust.5" 5.745833 45.34583
"438.1" "clust.5" 5.745833 45.37917
"441" "clust.5" 5.779167 45.37917
"422.3" "clust.5" 6.770833 45.89583
"445" "clust.5" 5.754167 45.3625
"385.1" "clust.5" 6.779167 46.32083
"399" "clust.5" 7.2375 46.14583
"451" "clust.5" 6.054167 45.3125
"399.1" "clust.5" 7.2375 46.14583
"380.2" "clust.5" 7.029167 46.34583
"438.2" "clust.5" 5.745833 45.37917
"388" "clust.5" 7.845833 46.2875
"380.3" "clust.5" 7.029167 46.34583
"441.1" "clust.5" 5.779167 45.37917
"442.1" "clust.5" 5.745833 45.37083
"440" "clust.5" 5.770833 45.37917
"443.1" "clust.5" 5.7625 45.37083
"443.2" "clust.5" 5.7625 45.37083
"444" "clust.5" 5.745833 45.3625
"449.1" "clust.5" 5.745833 45.34583
"440.1" "clust.5" 5.770833 45.37917
"463.1" "clust.5" 5.454167 44.92083
"422.4" "clust.5" 6.770833 45.89583
"451.1" "clust.5" 6.054167 45.3125
"441.2" "clust.5" 5.779167 45.37917
"385.2" "clust.5" 6.779167 46.32083
"447" "clust.5" 5.7625 45.35417
"417.1" "clust.5" 6.2375 45.95417
"422.5" "clust.5" 6.770833 45.89583
"447.1" "clust.5" 5.7625 45.35417
"375" "clust.5" 7.079167 46.3875
"381.1" "clust.5" 6.995833 46.3375
"379.2" "clust.5" 6.995833 46.34583
"456" "clust.5" 5.4625 45.1625
"444.1" "clust.5" 5.745833 45.3625
"388.1" "clust.5" 7.845833 46.2875
"456.1" "clust.5" 5.4625 45.1625
"445.1" "clust.5" 5.754167 45.3625
"399.2" "clust.5" 7.2375 46.14583
"451.2" "clust.5" 6.054167 45.3125
"456.2" "clust.5" 5.4625 45.1625
"417.2" "clust.5" 6.2375 45.95417
"422.6" "clust.5" 6.770833 45.89583
"388.2" "clust.5" 7.845833 46.2875
"449.2" "clust.5" 5.745833 45.34583
"451.3" "clust.5" 6.054167 45.3125
"442.2" "clust.5" 5.745833 45.37083
"442.3" "clust.5" 5.745833 45.37083
"388.3" "clust.5" 7.845833 46.2875
"422.7" "clust.5" 6.770833 45.89583
"438.3" "clust.5" 5.745833 45.37917
"388.4" "clust.5" 7.845833 46.2875
"438.4" "clust.5" 5.745833 45.37917
"445.2" "clust.5" 5.754167 45.3625
"375.1" "clust.5" 7.079167 46.3875
"388.5" "clust.5" 7.845833 46.2875
"451.4" "clust.5" 6.054167 45.3125
"442.4" "clust.5" 5.745833 45.37083
"399.3" "clust.5" 7.2375 46.14583
"442.5" "clust.5" 5.745833 45.37083
"445.3" "clust.5" 5.754167 45.3625
"445.4" "clust.5" 5.754167 45.3625
"399.4" "clust.5" 7.2375 46.14583
"445.5" "clust.5" 5.754167 45.3625
"438.5" "clust.5" 5.745833 45.37917
"445.6" "clust.5" 5.754167 45.3625
"417.3" "clust.5" 6.2375 45.95417
"422.8" "clust.5" 6.770833 45.89583
"440.2" "clust.5" 5.770833 45.37917
"375.2" "clust.5" 7.079167 46.3875
"443.3" "clust.5" 5.7625 45.37083
"381.2" "clust.5" 6.995833 46.3375
"385.3" "clust.5" 6.779167 46.32083
"456.3" "clust.5" 5.4625 45.1625
"449.3" "clust.5" 5.745833 45.34583
"380.4" "clust.5" 7.029167 46.34583
"443.4" "clust.5" 5.7625 45.37083
"379.3" "clust.5" 6.995833 46.34583
"417.4" "clust.5" 6.2375 45.95417
"92" "clust.6" 10.254167 47.62083
"363" "clust.6" 6.8875 46.5625
"363.1" "clust.6" 6.8875 46.5625
"392" "clust.6" 7.0125 46.24583
"392.1" "clust.6" 7.0125 46.24583
"22" "clust.6" 10.2625 47.82083
"105" "clust.6" 10.2375 47.59583
"392.2" "clust.6" 7.0125 46.24583
"92.1" "clust.6" 10.254167 47.62083
"408" "clust.6" 6.445833 46.04583
"55" "clust.6" 10.254167 47.67083
"48" "clust.6" 10.2125 47.6875
"347" "clust.6" 11.154167 46.67083
"363.2" "clust.6" 6.8875 46.5625
"92.2" "clust.6" 10.254167 47.62083
"105.1" "clust.6" 10.2375 47.59583
"332" "clust.6" 6.954167 46.92083
"45" "clust.6" 10.2375 47.69583
"48.1" "clust.6" 10.2125 47.6875
"332.1" "clust.6" 6.954167 46.92083
"118" "clust.6" 10.220833 47.57917
"118.1" "clust.6" 10.220833 47.57917
"355" "clust.6" 11.1375 46.64583
"105.2" "clust.6" 10.2375 47.59583
"332.2" "clust.6" 6.954167 46.92083
"92.3" "clust.6" 10.254167 47.62083
"64" "clust.6" 10.2625 47.65417
"92.4" "clust.6" 10.254167 47.62083
"80" "clust.6" 10.270833 47.6375
"45.1" "clust.6" 10.2375 47.69583
"80.1" "clust.6" 10.270833 47.6375
"332.3" "clust.6" 6.954167 46.92083
"55.1" "clust.6" 10.254167 47.67083
"347.1" "clust.6" 11.154167 46.67083
"48.2" "clust.6" 10.2125 47.6875
"408.1" "clust.6" 6.445833 46.04583
"408.2" "clust.6" 6.445833 46.04583
"80.2" "clust.6" 10.270833 47.6375
"347.2" "clust.6" 11.154167 46.67083
"55.2" "clust.6" 10.254167 47.67083
"22.1" "clust.6" 10.2625 47.82083
"347.3" "clust.6" 11.154167 46.67083
"392.3" "clust.6" 7.0125 46.24583
"55.3" "clust.6" 10.254167 47.67083
"55.4" "clust.6" 10.254167 47.67083
"55.5" "clust.6" 10.254167 47.67083
"408.3" "clust.6" 6.445833 46.04583
"80.3" "clust.6" 10.270833 47.6375
"332.4" "clust.6" 6.954167 46.92083
"64.1" "clust.6" 10.2625 47.65417
"55.6" "clust.6" 10.254167 47.67083
"347.4" "clust.6" 11.154167 46.67083
"45.2" "clust.6" 10.2375 47.69583
"55.7" "clust.6" 10.254167 47.67083
"45.3" "clust.6" 10.2375 47.69583
"408.4" "clust.6" 6.445833 46.04583
"80.4" "clust.6" 10.270833 47.6375
"22.2" "clust.6" 10.2625 47.82083
"355.1" "clust.6" 11.1375 46.64583
"408.5" "clust.6" 6.445833 46.04583
"55.8" "clust.6" 10.254167 47.67083
"105.3" "clust.6" 10.2375 47.59583
"48.3" "clust.6" 10.2125 47.6875
"118.2" "clust.6" 10.220833 47.57917
"118.3" "clust.6" 10.220833 47.57917
"45.4" "clust.6" 10.2375 47.69583
"332.5" "clust.6" 6.954167 46.92083
"92.5" "clust.6" 10.254167 47.62083
"118.4" "clust.6" 10.220833 47.57917
"332.6" "clust.6" 6.954167 46.92083
"22.3" "clust.6" 10.2625 47.82083
"92.6" "clust.6" 10.254167 47.62083
"332.7" "clust.6" 6.954167 46.92083
"363.3" "clust.6" 6.8875 46.5625
"92.7" "clust.6" 10.254167 47.62083
"355.2" "clust.6" 11.1375 46.64583
"408.6" "clust.6" 6.445833 46.04583
"48.4" "clust.6" 10.2125 47.6875
"347.5" "clust.6" 11.154167 46.67083
"55.9" "clust.6" 10.254167 47.67083
"347.6" "clust.6" 11.154167 46.67083
"92.8" "clust.6" 10.254167 47.62083
"55.10" "clust.6" 10.254167 47.67083
"355.3" "clust.6" 11.1375 46.64583
"332.8" "clust.6" 6.954167 46.92083
"118.5" "clust.6" 10.220833 47.57917
"392.4" "clust.6" 7.0125 46.24583
"55.11" "clust.6" 10.254167 47.67083
"92.9" "clust.6" 10.254167 47.62083
"64.2" "clust.6" 10.2625 47.65417
"363.4" "clust.6" 6.8875 46.5625
"92.10" "clust.6" 10.254167 47.62083
"22.4" "clust.6" 10.2625 47.82083
"408.7" "clust.6" 6.445833 46.04583
"392.5" "clust.6" 7.0125 46.24583
"55.12" "clust.6" 10.254167 47.67083
"80.5" "clust.6" 10.270833 47.6375
"408.8" "clust.6" 6.445833 46.04583
"408.9" "clust.6" 6.445833 46.04583
"22.5" "clust.6" 10.2625 47.82083
"355.4" "clust.6" 11.1375 46.64583
"332.9" "clust.6" 6.954167 46.92083
"408.10" "clust.6" 6.445833 46.04583
"392.6" "clust.6" 7.0125 46.24583
"363.5" "clust.6" 6.8875 46.5625
"332.10" "clust.6" 6.954167 46.92083
"80.6" "clust.6" 10.270833 47.6375
"48.5" "clust.6" 10.2125 47.6875
"45.5" "clust.6" 10.2375 47.69583
"105.4" "clust.6" 10.2375 47.59583
"355.5" "clust.6" 11.1375 46.64583
"355.6" "clust.6" 11.1375 46.64583
"80.7" "clust.6" 10.270833 47.6375
"118.6" "clust.6" 10.220833 47.57917
"92.11" "clust.6" 10.254167 47.62083
"45.6" "clust.6" 10.2375 47.69583
"363.6" "clust.6" 6.8875 46.5625
"48.6" "clust.6" 10.2125 47.6875
"55.13" "clust.6" 10.254167 47.67083
"80.8" "clust.6" 10.270833 47.6375
"48.7" "clust.6" 10.2125 47.6875
"392.7" "clust.6" 7.0125 46.24583
"332.11" "clust.6" 6.954167 46.92083
"64.3" "clust.6" 10.2625 47.65417
"408.11" "clust.6" 6.445833 46.04583
"118.7" "clust.6" 10.220833 47.57917
"45.7" "clust.6" 10.2375 47.69583
"80.9" "clust.6" 10.270833 47.6375
"92.12" "clust.6" 10.254167 47.62083
"92.13" "clust.6" 10.254167 47.62083
"48.8" "clust.6" 10.2125 47.6875
"392.8" "clust.6" 7.0125 46.24583
"408.12" "clust.6" 6.445833 46.04583
"408.13" "clust.6" 6.445833 46.04583
"118.8" "clust.6" 10.220833 47.57917
"48.9" "clust.6" 10.2125 47.6875
"363.7" "clust.6" 6.8875 46.5625
"80.10" "clust.6" 10.270833 47.6375
"332.12" "clust.6" 6.954167 46.92083
"332.13" "clust.6" 6.954167 46.92083
"105.5" "clust.6" 10.2375 47.59583
"92.14" "clust.6" 10.254167 47.62083
"118.9" "clust.6" 10.220833 47.57917
"355.7" "clust.6" 11.1375 46.64583
"332.14" "clust.6" 6.954167 46.92083
"105.6" "clust.6" 10.2375 47.59583
"64.4" "clust.6" 10.2625 47.65417
"347.7" "clust.6" 11.154167 46.67083
"105.7" "clust.6" 10.2375 47.59583
"347.8" "clust.6" 11.154167 46.67083
"355.8" "clust.6" 11.1375 46.64583
"118.10" "clust.6" 10.220833 47.57917
