"cluster.id" "x" "y"
"8952.1" "clust.3" 7.020833 47.00417
"9010.1" "clust.3" 7.079167 46.12917
"8999" "clust.3" 7.629167 46.30417
"8998.1" "clust.3" 7.620833 46.30417
"8999.1" "clust.3" 7.629167 46.30417
"8998.2" "clust.3" 7.620833 46.30417
"8952.2" "clust.3" 7.020833 47.00417
"8998.3" "clust.3" 7.620833 46.30417
"9010.2" "clust.3" 7.079167 46.12917
"8999.2" "clust.3" 7.629167 46.30417
"8998.4" "clust.3" 7.620833 46.30417
"9010.3" "clust.3" 7.079167 46.12917
"8999.3" "clust.3" 7.629167 46.30417
"8999.4" "clust.3" 7.629167 46.30417
"8999.5" "clust.3" 7.629167 46.30417
"9010.4" "clust.3" 7.079167 46.12917
"8998.5" "clust.3" 7.620833 46.30417
"8952.3" "clust.3" 7.020833 47.00417
"8952.4" "clust.3" 7.020833 47.00417
"8999.6" "clust.3" 7.629167 46.30417
"8998.6" "clust.3" 7.620833 46.30417
"8998.7" "clust.3" 7.620833 46.30417
"8998.8" "clust.3" 7.620833 46.30417
"9010.5" "clust.3" 7.079167 46.12917
"8999.7" "clust.3" 7.629167 46.30417
"8999.8" "clust.3" 7.629167 46.30417
"8952.5" "clust.3" 7.020833 47.00417
"8999.9" "clust.3" 7.629167 46.30417
"8998.9" "clust.3" 7.620833 46.30417
"9010.6" "clust.3" 7.079167 46.12917
"8999.10" "clust.3" 7.629167 46.30417
"8952.6" "clust.3" 7.020833 47.00417
"8998.10" "clust.3" 7.620833 46.30417
"8952.7" "clust.3" 7.020833 47.00417
"9010.7" "clust.3" 7.079167 46.12917
"9010.8" "clust.3" 7.079167 46.12917
"8952.8" "clust.3" 7.020833 47.00417
"9010.9" "clust.3" 7.079167 46.12917
"9010.10" "clust.3" 7.079167 46.12917
"8952.9" "clust.3" 7.020833 47.00417
"8952.10" "clust.3" 7.020833 47.00417
"9010.11" "clust.3" 7.079167 46.12917
"8999.11" "clust.3" 7.629167 46.30417
"9010.12" "clust.3" 7.079167 46.12917
"8999.12" "clust.3" 7.629167 46.30417
"8952.11" "clust.3" 7.020833 47.00417
"8999.13" "clust.3" 7.629167 46.30417
"8952.12" "clust.3" 7.020833 47.00417
"8999.14" "clust.3" 7.629167 46.30417
"8952.13" "clust.3" 7.020833 47.00417
"8952.14" "clust.3" 7.020833 47.00417
"8999.15" "clust.3" 7.629167 46.30417
"8998.11" "clust.3" 7.620833 46.30417
"9010.13" "clust.3" 7.079167 46.12917
"9010.14" "clust.3" 7.079167 46.12917
"8952.15" "clust.3" 7.020833 47.00417
"8999.16" "clust.3" 7.629167 46.30417
"8952.16" "clust.3" 7.020833 47.00417
"8998.12" "clust.3" 7.620833 46.30417
"8999.17" "clust.3" 7.629167 46.30417
"9010.15" "clust.3" 7.079167 46.12917
"8998.13" "clust.3" 7.620833 46.30417
"8952.17" "clust.3" 7.020833 47.00417
"9010.16" "clust.3" 7.079167 46.12917
"9010.17" "clust.3" 7.079167 46.12917
"9010.18" "clust.3" 7.079167 46.12917
"8952.18" "clust.3" 7.020833 47.00417
"8999.18" "clust.3" 7.629167 46.30417
"8952.19" "clust.3" 7.020833 47.00417
"8952.20" "clust.3" 7.020833 47.00417
"8999.19" "clust.3" 7.629167 46.30417
"8998.14" "clust.3" 7.620833 46.30417
"8998.15" "clust.3" 7.620833 46.30417
"8952.21" "clust.3" 7.020833 47.00417
"8998.16" "clust.3" 7.620833 46.30417
"9010.19" "clust.3" 7.079167 46.12917
"8952.22" "clust.3" 7.020833 47.00417
"8945" "clust.4" 7.3625 47.25417
"8945.1" "clust.4" 7.3625 47.25417
"8945.2" "clust.4" 7.3625 47.25417
"8945.3" "clust.4" 7.3625 47.25417
"8945.4" "clust.4" 7.3625 47.25417
"8945.5" "clust.4" 7.3625 47.25417
"8945.6" "clust.4" 7.3625 47.25417
"8945.7" "clust.4" 7.3625 47.25417
"8945.8" "clust.4" 7.3625 47.25417
"8945.9" "clust.4" 7.3625 47.25417
"8945.10" "clust.4" 7.3625 47.25417
"8945.11" "clust.4" 7.3625 47.25417
"8945.12" "clust.4" 7.3625 47.25417
"8945.13" "clust.4" 7.3625 47.25417
"8945.14" "clust.4" 7.3625 47.25417
"8945.15" "clust.4" 7.3625 47.25417
"8945.16" "clust.4" 7.3625 47.25417
"8945.17" "clust.4" 7.3625 47.25417
"8945.18" "clust.4" 7.3625 47.25417
"8945.19" "clust.4" 7.3625 47.25417
"8945.20" "clust.4" 7.3625 47.25417
"8945.21" "clust.4" 7.3625 47.25417
"8945.22" "clust.4" 7.3625 47.25417
"8945.23" "clust.4" 7.3625 47.25417
"8945.24" "clust.4" 7.3625 47.25417
"8945.25" "clust.4" 7.3625 47.25417
"9001" "clust.5" 7.845833 46.27917
"8985" "clust.5" 7.004167 46.3375
"8985.1" "clust.5" 7.004167 46.3375
"8986" "clust.5" 7.020833 46.3375
"9000" "clust.5" 7.8625 46.2875
"8985.2" "clust.5" 7.004167 46.3375
"8984" "clust.5" 6.995833 46.3375
"8986.1" "clust.5" 7.020833 46.3375
"9029" "clust.5" 7.095833 44.47917
"8985.3" "clust.5" 7.004167 46.3375
"9004" "clust.5" 7.570833 46.2625
"9050" "clust.5" 7.770833 44.12917
"8984.1" "clust.5" 6.995833 46.3375
"9002" "clust.5" 7.5625 46.27083
"9029.1" "clust.5" 7.095833 44.47917
"8984.2" "clust.5" 6.995833 46.3375
"9050.1" "clust.5" 7.770833 44.12917
"9002.1" "clust.5" 7.5625 46.27083
"9000.1" "clust.5" 7.8625 46.2875
"9004.1" "clust.5" 7.570833 46.2625
"9001.1" "clust.5" 7.845833 46.27917
"9000.2" "clust.5" 7.8625 46.2875
"9004.2" "clust.5" 7.570833 46.2625
"8984.3" "clust.5" 6.995833 46.3375
"9029.2" "clust.5" 7.095833 44.47917
"9029.3" "clust.5" 7.095833 44.47917
"8985.4" "clust.5" 7.004167 46.3375
"9000.3" "clust.5" 7.8625 46.2875
"9000.4" "clust.5" 7.8625 46.2875
"8986.2" "clust.5" 7.020833 46.3375
"9001.2" "clust.5" 7.845833 46.27917
"8986.3" "clust.5" 7.020833 46.3375
"8985.5" "clust.5" 7.004167 46.3375
"9001.3" "clust.5" 7.845833 46.27917
"9002.2" "clust.5" 7.5625 46.27083
"9001.4" "clust.5" 7.845833 46.27917
"9004.3" "clust.5" 7.570833 46.2625
"9050.2" "clust.5" 7.770833 44.12917
"9004.4" "clust.5" 7.570833 46.2625
"8955" "clust.6" 9.645833 46.97917
"8879" "clust.6" 10.2875 47.62917
"8958" "clust.6" 6.970833 46.92917
"8857" "clust.6" 16.1625 47.95417
"8874" "clust.6" 10.270833 47.72083
"8879.1" "clust.6" 10.2875 47.62917
"8955.1" "clust.6" 9.645833 46.97917
"8879.2" "clust.6" 10.2875 47.62917
"8958.1" "clust.6" 6.970833 46.92917
"8879.3" "clust.6" 10.2875 47.62917
"8879.4" "clust.6" 10.2875 47.62917
"8879.5" "clust.6" 10.2875 47.62917
"8857.1" "clust.6" 16.1625 47.95417
"8879.6" "clust.6" 10.2875 47.62917
"8955.2" "clust.6" 9.645833 46.97917
"8879.7" "clust.6" 10.2875 47.62917
"8955.3" "clust.6" 9.645833 46.97917
"8955.4" "clust.6" 9.645833 46.97917
"8874.1" "clust.6" 10.270833 47.72083
"8874.2" "clust.6" 10.270833 47.72083
"8955.5" "clust.6" 9.645833 46.97917
"8958.2" "clust.6" 6.970833 46.92917
"8874.3" "clust.6" 10.270833 47.72083
"8955.6" "clust.6" 9.645833 46.97917
"8958.3" "clust.6" 6.970833 46.92917
"8958.4" "clust.6" 6.970833 46.92917
"8857.2" "clust.6" 16.1625 47.95417
"8955.7" "clust.6" 9.645833 46.97917
"8857.3" "clust.6" 16.1625 47.95417
"8879.8" "clust.6" 10.2875 47.62917
"8958.5" "clust.6" 6.970833 46.92917
"8879.9" "clust.6" 10.2875 47.62917
"8879.10" "clust.6" 10.2875 47.62917
"8874.4" "clust.6" 10.270833 47.72083
"8955.8" "clust.6" 9.645833 46.97917
"8879.11" "clust.6" 10.2875 47.62917
"8874.5" "clust.6" 10.270833 47.72083
"8874.6" "clust.6" 10.270833 47.72083
"8879.12" "clust.6" 10.2875 47.62917
"8879.13" "clust.6" 10.2875 47.62917
"8857.4" "clust.6" 16.1625 47.95417
"8958.6" "clust.6" 6.970833 46.92917
"8874.7" "clust.6" 10.270833 47.72083
"8955.9" "clust.6" 9.645833 46.97917
"8955.10" "clust.6" 9.645833 46.97917
"8958.7" "clust.6" 6.970833 46.92917
"8955.11" "clust.6" 9.645833 46.97917
"8874.8" "clust.6" 10.270833 47.72083
"8857.5" "clust.6" 16.1625 47.95417
"8958.8" "clust.6" 6.970833 46.92917
"8958.9" "clust.6" 6.970833 46.92917
"8857.6" "clust.6" 16.1625 47.95417
"8958.10" "clust.6" 6.970833 46.92917
"8879.14" "clust.6" 10.2875 47.62917
"8955.12" "clust.6" 9.645833 46.97917
"8874.9" "clust.6" 10.270833 47.72083
"8955.13" "clust.6" 9.645833 46.97917
"8874.10" "clust.6" 10.270833 47.72083
"8958.11" "clust.6" 6.970833 46.92917
"8879.15" "clust.6" 10.2875 47.62917
"8963" "clust.7" 10.520833 46.67917
"8963.1" "clust.7" 10.520833 46.67917
"8963.2" "clust.7" 10.520833 46.67917
"8963.3" "clust.7" 10.520833 46.67917
"8963.4" "clust.7" 10.520833 46.67917
"8983" "clust.7" 7.0875 46.39583
"8963.5" "clust.7" 10.520833 46.67917
"8983.1" "clust.7" 7.0875 46.39583
"8983.2" "clust.7" 7.0875 46.39583
"8983.3" "clust.7" 7.0875 46.39583
"8983.4" "clust.7" 7.0875 46.39583
"8983.5" "clust.7" 7.0875 46.39583
"8963.6" "clust.7" 10.520833 46.67917
"8983.6" "clust.7" 7.0875 46.39583
"8963.7" "clust.7" 10.520833 46.67917
"8963.8" "clust.7" 10.520833 46.67917
"8988" "clust.9" 11.004167 46.32917
"8943" "clust.9" 10.729167 47.2875
"8948" "clust.9" 11.3375 47.17917
"8943.1" "clust.9" 10.729167 47.2875
"8988.1" "clust.9" 11.004167 46.32917
"9008" "clust.9" 12.045833 46.1625
"8940" "clust.9" 11.529167 47.3125
"8882" "clust.9" 14.570833 47.62083
"8989" "clust.9" 12.470833 46.32917
"8989.1" "clust.9" 12.470833 46.32917
"8964" "clust.9" 9.620833 46.67083
"8964.1" "clust.9" 9.620833 46.67083
"8942" "clust.9" 10.845833 47.29583
"8940.1" "clust.9" 11.529167 47.3125
"9008.1" "clust.9" 12.045833 46.1625
"8961" "clust.9" 11.629167 46.7375
"8948.1" "clust.9" 11.3375 47.17917
"8940.2" "clust.9" 11.529167 47.3125
"8964.2" "clust.9" 9.620833 46.67083
"8961.1" "clust.9" 11.629167 46.7375
"8964.3" "clust.9" 9.620833 46.67083
"8989.2" "clust.9" 12.470833 46.32917
"8988.2" "clust.9" 11.004167 46.32917
"8988.3" "clust.9" 11.004167 46.32917
"8882.1" "clust.9" 14.570833 47.62083
"8882.2" "clust.9" 14.570833 47.62083
"8942.1" "clust.9" 10.845833 47.29583
"8964.4" "clust.9" 9.620833 46.67083
"8882.3" "clust.9" 14.570833 47.62083
"8886" "clust.10" 10.2625 47.59583
"8911" "clust.10" 10.2875 47.50417
"9015" "clust.10" 11.045833 45.8375
"8941" "clust.10" 11.5625 47.3125
"8908" "clust.10" 10.279167 47.52083
"8911.1" "clust.10" 10.2875 47.50417
"8883" "clust.10" 10.2625 47.6125
"9019" "clust.10" 10.845833 45.7625
"8907" "clust.10" 10.270833 47.52083
"8939" "clust.10" 11.554167 47.32083
"9007" "clust.10" 11.270833 46.17917
"8907.1" "clust.10" 10.270833 47.52083
"8858" "clust.10" 15.970833 47.90417
"9019.1" "clust.10" 10.845833 45.7625
"9007.1" "clust.10" 11.270833 46.17917
"8970" "clust.10" 11.570833 46.6375
"8871" "clust.10" 10.320833 47.77083
"8911.2" "clust.10" 10.2875 47.50417
"8871.1" "clust.10" 10.320833 47.77083
"9019.2" "clust.10" 10.845833 45.7625
"8939.1" "clust.10" 11.554167 47.32083
"8941.1" "clust.10" 11.5625 47.3125
"8863" "clust.10" 10.204167 47.82083
"8871.2" "clust.10" 10.320833 47.77083
"8908.1" "clust.10" 10.279167 47.52083
"8886.1" "clust.10" 10.2625 47.59583
"8871.3" "clust.10" 10.320833 47.77083
"8939.2" "clust.10" 11.554167 47.32083
"8886.2" "clust.10" 10.2625 47.59583
"8863.1" "clust.10" 10.204167 47.82083
"9007.2" "clust.10" 11.270833 46.17917
"8908.2" "clust.10" 10.279167 47.52083
"8908.3" "clust.10" 10.279167 47.52083
"8911.3" "clust.10" 10.2875 47.50417
"8970.1" "clust.10" 11.570833 46.6375
"9007.3" "clust.10" 11.270833 46.17917
"8871.4" "clust.10" 10.320833 47.77083
"8939.3" "clust.10" 11.554167 47.32083
"8908.4" "clust.10" 10.279167 47.52083
"8863.2" "clust.10" 10.204167 47.82083
"8941.2" "clust.10" 11.5625 47.3125
"8908.5" "clust.10" 10.279167 47.52083
"8863.3" "clust.10" 10.204167 47.82083
"8939.4" "clust.10" 11.554167 47.32083
"8941.3" "clust.10" 11.5625 47.3125
"8886.3" "clust.10" 10.2625 47.59583
"9007.4" "clust.10" 11.270833 46.17917
"8908.6" "clust.10" 10.279167 47.52083
"8908.7" "clust.10" 10.279167 47.52083
"8911.4" "clust.10" 10.2875 47.50417
"9007.5" "clust.10" 11.270833 46.17917
"8863.4" "clust.10" 10.204167 47.82083
"8908.8" "clust.10" 10.279167 47.52083
"8886.4" "clust.10" 10.2625 47.59583
"9019.3" "clust.10" 10.845833 45.7625
"9007.6" "clust.10" 11.270833 46.17917
"9007.7" "clust.10" 11.270833 46.17917
"9015.1" "clust.10" 11.045833 45.8375
"8976" "clust.11" 11.470833 46.5375
"8900" "clust.11" 9.904167 47.54583
"8860" "clust.11" 10.6375 47.8875
"8864" "clust.11" 10.5625 47.80417
"8937" "clust.11" 11.154167 47.32083
"8861" "clust.11" 10.620833 47.87917
"8900.1" "clust.11" 9.904167 47.54583
"8861.1" "clust.11" 10.620833 47.87917
"8868" "clust.11" 12.054167 47.7875
"8868.1" "clust.11" 12.054167 47.7875
"8900.2" "clust.11" 9.904167 47.54583
"8946" "clust.11" 10.870833 47.2375
"8918" "clust.11" 11.029167 47.47917
"8937.1" "clust.11" 11.154167 47.32083
"8860.1" "clust.11" 10.6375 47.8875
"8976.1" "clust.11" 11.470833 46.5375
"8881" "clust.11" 15.920833 47.62917
"8868.2" "clust.11" 12.054167 47.7875
"8976.2" "clust.11" 11.470833 46.5375
"9009" "clust.11" 11.220833 46.14583
"8881.1" "clust.11" 15.920833 47.62917
"8864.1" "clust.11" 10.5625 47.80417
"8900.3" "clust.11" 9.904167 47.54583
"8860.2" "clust.11" 10.6375 47.8875
"8860.3" "clust.11" 10.6375 47.8875
"8881.2" "clust.11" 15.920833 47.62917
"8881.3" "clust.11" 15.920833 47.62917
"8864.2" "clust.11" 10.5625 47.80417
"8946.1" "clust.11" 10.870833 47.2375
"8918.1" "clust.11" 11.029167 47.47917
"8976.3" "clust.11" 11.470833 46.5375
"8900.4" "clust.11" 9.904167 47.54583
"8881.4" "clust.11" 15.920833 47.62917
"8918.2" "clust.11" 11.029167 47.47917
"8864.3" "clust.11" 10.5625 47.80417
"8861.2" "clust.11" 10.620833 47.87917
"8937.2" "clust.11" 11.154167 47.32083
"8944" "clust.11" 11.1875 47.27917
"8980" "clust.11" 11.120833 46.44583
"8937.3" "clust.11" 11.154167 47.32083
"8881.5" "clust.11" 15.920833 47.62917
"9009.1" "clust.11" 11.220833 46.14583
"8856" "clust.12" 16.1625 48.02083
"9013" "clust.12" 11.270833 45.9875
"9013.1" "clust.12" 11.270833 45.9875
"9013.2" "clust.12" 11.270833 45.9875
"8859" "clust.12" 16.270833 47.89583
"8982" "clust.12" 11.254167 46.44583
"8982.1" "clust.12" 11.254167 46.44583
"8859.1" "clust.12" 16.270833 47.89583
"9013.3" "clust.12" 11.270833 45.9875
"8856.1" "clust.12" 16.1625 48.02083
"8859.2" "clust.12" 16.270833 47.89583
"8856.2" "clust.12" 16.1625 48.02083
"8859.3" "clust.12" 16.270833 47.89583
"8856.3" "clust.12" 16.1625 48.02083
"9013.4" "clust.12" 11.270833 45.9875
"8856.4" "clust.12" 16.1625 48.02083
"8856.5" "clust.12" 16.1625 48.02083
"8982.2" "clust.12" 11.254167 46.44583
"8855" "clust.12" 16.2125 48.0375
"9013.5" "clust.12" 11.270833 45.9875
"8982.3" "clust.12" 11.254167 46.44583
"9013.6" "clust.12" 11.270833 45.9875
"8856.6" "clust.12" 16.1625 48.02083
"8982.4" "clust.12" 11.254167 46.44583
"9013.7" "clust.12" 11.270833 45.9875
"9013.8" "clust.12" 11.270833 45.9875
"9013.9" "clust.12" 11.270833 45.9875
"8859.4" "clust.12" 16.270833 47.89583
"8982.5" "clust.12" 11.254167 46.44583
"8859.5" "clust.12" 16.270833 47.89583
"8859.6" "clust.12" 16.270833 47.89583
"8982.6" "clust.12" 11.254167 46.44583
"8859.7" "clust.12" 16.270833 47.89583
"8855.1" "clust.12" 16.2125 48.0375
"8982.7" "clust.12" 11.254167 46.44583
"8855.2" "clust.12" 16.2125 48.0375
"8855.3" "clust.12" 16.2125 48.0375
"8982.8" "clust.12" 11.254167 46.44583
"8855.4" "clust.12" 16.2125 48.0375
"9013.10" "clust.12" 11.270833 45.9875
"8982.9" "clust.12" 11.254167 46.44583
"8855.5" "clust.12" 16.2125 48.0375
"8855.6" "clust.12" 16.2125 48.0375
"8859.8" "clust.12" 16.270833 47.89583
"8855.7" "clust.12" 16.2125 48.0375
"9013.11" "clust.12" 11.270833 45.9875
"8855.8" "clust.12" 16.2125 48.0375
"9013.12" "clust.12" 11.270833 45.9875
"8855.9" "clust.12" 16.2125 48.0375
"9013.13" "clust.12" 11.270833 45.9875
"8856.7" "clust.12" 16.1625 48.02083
"8859.9" "clust.12" 16.270833 47.89583
"8982.10" "clust.12" 11.254167 46.44583
"8855.10" "clust.12" 16.2125 48.0375
"9013.14" "clust.12" 11.270833 45.9875
"8856.8" "clust.12" 16.1625 48.02083
"8856.9" "clust.12" 16.1625 48.02083
"9013.15" "clust.12" 11.270833 45.9875
"9013.16" "clust.12" 11.270833 45.9875
"8859.10" "clust.12" 16.270833 47.89583
"8859.11" "clust.12" 16.270833 47.89583
"9031" "clust.13" 5.5625 44.4625
"9048" "clust.13" 5.279167 44.17083
"9031.1" "clust.13" 5.5625 44.4625
"9044" "clust.13" 5.545833 44.27083
"9048.1" "clust.13" 5.279167 44.17083
"9048.2" "clust.13" 5.279167 44.17083
"9048.3" "clust.13" 5.279167 44.17083
"9057" "clust.13" 6.170833 43.9375
"9058" "clust.13" 6.179167 43.9375
"9027" "clust.13" 5.720833 44.5875
"9057.1" "clust.13" 6.170833 43.9375
"9027.1" "clust.13" 5.720833 44.5875
"9048.4" "clust.13" 5.279167 44.17083
"9057.2" "clust.13" 6.170833 43.9375
"9044.1" "clust.13" 5.545833 44.27083
"9057.3" "clust.13" 6.170833 43.9375
"9057.4" "clust.13" 6.170833 43.9375
"9044.2" "clust.13" 5.545833 44.27083
"9057.5" "clust.13" 6.170833 43.9375
"9027.2" "clust.13" 5.720833 44.5875
"9057.6" "clust.13" 6.170833 43.9375
"9048.5" "clust.13" 5.279167 44.17083
"9044.3" "clust.13" 5.545833 44.27083
"9027.3" "clust.13" 5.720833 44.5875
"9057.7" "clust.13" 6.170833 43.9375
"9044.4" "clust.13" 5.545833 44.27083
"9031.2" "clust.13" 5.5625 44.4625
"9048.6" "clust.13" 5.279167 44.17083
"9044.5" "clust.13" 5.545833 44.27083
"9057.8" "clust.13" 6.170833 43.9375
"9044.6" "clust.13" 5.545833 44.27083
"9057.9" "clust.13" 6.170833 43.9375
"9031.3" "clust.13" 5.5625 44.4625
"9058.1" "clust.13" 6.179167 43.9375
"9048.7" "clust.13" 5.279167 44.17083
"9044.7" "clust.13" 5.545833 44.27083
"9027.4" "clust.13" 5.720833 44.5875
"9031.4" "clust.13" 5.5625 44.4625
"9057.10" "clust.13" 6.170833 43.9375
"9057.11" "clust.13" 6.170833 43.9375
"9048.8" "clust.13" 5.279167 44.17083
"9057.12" "clust.13" 6.170833 43.9375
"9031.5" "clust.13" 5.5625 44.4625
"9044.8" "clust.13" 5.545833 44.27083
"9031.6" "clust.13" 5.5625 44.4625
"9048.9" "clust.13" 5.279167 44.17083
"9048.10" "clust.13" 5.279167 44.17083
"9048.11" "clust.13" 5.279167 44.17083
"9031.7" "clust.13" 5.5625 44.4625
"9047" "clust.14" 7.495833 44.19583
"9047.1" "clust.14" 7.495833 44.19583
"9047.2" "clust.14" 7.495833 44.19583
