"cluster.id" "x" "y"
"5505.21" "clust.1" 7.320833 44.02083
"5485.14" "clust.1" 6.679167 44.40417
"5485.15" "clust.1" 6.679167 44.40417
"5485.16" "clust.1" 6.679167 44.40417
"5451.18" "clust.1" 6.629167 45.4375
"5451.19" "clust.1" 6.629167 45.4375
"5485.17" "clust.1" 6.679167 44.40417
"5505.22" "clust.1" 7.320833 44.02083
"5485.18" "clust.1" 6.679167 44.40417
"5451.20" "clust.1" 6.629167 45.4375
"5505.23" "clust.1" 7.320833 44.02083
"5485.19" "clust.1" 6.679167 44.40417
"5485.20" "clust.1" 6.679167 44.40417
"5485.21" "clust.1" 6.679167 44.40417
"5451.21" "clust.1" 6.629167 45.4375
"5485.22" "clust.1" 6.679167 44.40417
"5451.22" "clust.1" 6.629167 45.4375
"5485.23" "clust.1" 6.679167 44.40417
"5485.24" "clust.1" 6.679167 44.40417
"5441" "clust.2" 6.204167 45.82917
"5441.1" "clust.2" 6.204167 45.82917
"5459" "clust.2" 5.779167 45.07083
"5459.1" "clust.2" 5.779167 45.07083
"5441.2" "clust.2" 6.204167 45.82917
"5441.3" "clust.2" 6.204167 45.82917
"5441.4" "clust.2" 6.204167 45.82917
"5459.2" "clust.2" 5.779167 45.07083
"5459.3" "clust.2" 5.779167 45.07083
"5459.4" "clust.2" 5.779167 45.07083
"5441.5" "clust.2" 6.204167 45.82917
"5441.6" "clust.2" 6.204167 45.82917
"5459.5" "clust.2" 5.779167 45.07083
"5441.7" "clust.2" 6.204167 45.82917
"5459.6" "clust.2" 5.779167 45.07083
"5441.8" "clust.2" 6.204167 45.82917
"5441.9" "clust.2" 6.204167 45.82917
"5441.10" "clust.2" 6.204167 45.82917
"5441.11" "clust.2" 6.204167 45.82917
"5459.7" "clust.2" 5.779167 45.07083
"5459.8" "clust.2" 5.779167 45.07083
"5459.9" "clust.2" 5.779167 45.07083
"5441.12" "clust.2" 6.204167 45.82917
"5425" "clust.3" 7.279167 46.20417
"5425.1" "clust.3" 7.279167 46.20417
"5425.2" "clust.3" 7.279167 46.20417
"5425.3" "clust.3" 7.279167 46.20417
"5425.4" "clust.3" 7.279167 46.20417
"5425.5" "clust.3" 7.279167 46.20417
"5425.6" "clust.3" 7.279167 46.20417
"5425.7" "clust.3" 7.279167 46.20417
"5425.8" "clust.3" 7.279167 46.20417
"5425.9" "clust.3" 7.279167 46.20417
"5425.10" "clust.3" 7.279167 46.20417
"5425.11" "clust.3" 7.279167 46.20417
"5425.12" "clust.3" 7.279167 46.20417
"5425.13" "clust.3" 7.279167 46.20417
"5425.14" "clust.3" 7.279167 46.20417
"5425.15" "clust.3" 7.279167 46.20417
"5425.16" "clust.3" 7.279167 46.20417
"5425.17" "clust.3" 7.279167 46.20417
"5425.18" "clust.3" 7.279167 46.20417
"5425.19" "clust.3" 7.279167 46.20417
"5425.20" "clust.3" 7.279167 46.20417
"5444" "clust.4" 7.720833 45.72917
"5444.1" "clust.4" 7.720833 45.72917
"5406" "clust.4" 6.954167 46.34583
"5444.2" "clust.4" 7.720833 45.72917
"5406.1" "clust.4" 6.954167 46.34583
"5444.3" "clust.4" 7.720833 45.72917
"5444.4" "clust.4" 7.720833 45.72917
"5444.5" "clust.4" 7.720833 45.72917
"5406.2" "clust.4" 6.954167 46.34583
"5444.6" "clust.4" 7.720833 45.72917
"5444.7" "clust.4" 7.720833 45.72917
"5406.3" "clust.4" 6.954167 46.34583
"5406.4" "clust.4" 6.954167 46.34583
"5444.8" "clust.4" 7.720833 45.72917
"5406.5" "clust.4" 6.954167 46.34583
"5406.6" "clust.4" 6.954167 46.34583
"5406.7" "clust.4" 6.954167 46.34583
"5406.8" "clust.4" 6.954167 46.34583
"5406.9" "clust.4" 6.954167 46.34583
"5444.9" "clust.4" 7.720833 45.72917
"5406.10" "clust.4" 6.954167 46.34583
"5406.11" "clust.4" 6.954167 46.34583
"5406.12" "clust.4" 6.954167 46.34583
"5406.13" "clust.4" 6.954167 46.34583
"5444.10" "clust.4" 7.720833 45.72917
"5444.11" "clust.4" 7.720833 45.72917
"5444.12" "clust.4" 7.720833 45.72917
"5444.13" "clust.4" 7.720833 45.72917
"5444.14" "clust.4" 7.720833 45.72917
"5406.14" "clust.4" 6.954167 46.34583
"5444.15" "clust.4" 7.720833 45.72917
"5406.15" "clust.4" 6.954167 46.34583
"5444.16" "clust.4" 7.720833 45.72917
"5406.16" "clust.4" 6.954167 46.34583
"5406.17" "clust.4" 6.954167 46.34583
"5444.17" "clust.4" 7.720833 45.72917
"5444.18" "clust.4" 7.720833 45.72917
"5444.19" "clust.4" 7.720833 45.72917
"5444.20" "clust.4" 7.720833 45.72917
"5406.18" "clust.4" 6.954167 46.34583
"5406.19" "clust.4" 6.954167 46.34583
"5406.20" "clust.4" 6.954167 46.34583
"5444.21" "clust.4" 7.720833 45.72917
"5406.21" "clust.4" 6.954167 46.34583
"5406.22" "clust.4" 6.954167 46.34583
"5406.23" "clust.4" 6.954167 46.34583
"5406.24" "clust.4" 6.954167 46.34583
"5406.25" "clust.4" 6.954167 46.34583
"5406.26" "clust.4" 6.954167 46.34583
"5444.22" "clust.4" 7.720833 45.72917
"5406.27" "clust.4" 6.954167 46.34583
"5406.28" "clust.4" 6.954167 46.34583
"5407" "clust.5" 7.004167 46.34583
"5440" "clust.5" 6.770833 45.89583
"5408" "clust.5" 6.995833 46.3375
"5472" "clust.5" 7.054167 44.79583
"5408.1" "clust.5" 6.995833 46.3375
"5472.1" "clust.5" 7.054167 44.79583
"5414" "clust.5" 7.845833 46.2875
"5472.2" "clust.5" 7.054167 44.79583
"5414.1" "clust.5" 7.845833 46.2875
"5472.3" "clust.5" 7.054167 44.79583
"5479" "clust.5" 7.154167 44.55417
"5479.1" "clust.5" 7.154167 44.55417
"5407.1" "clust.5" 7.004167 46.34583
"5439" "clust.5" 6.870833 45.92083
"5464" "clust.5" 6.829167 45.02917
"5408.2" "clust.5" 6.995833 46.3375
"5464.1" "clust.5" 6.829167 45.02917
"5414.2" "clust.5" 7.845833 46.2875
"5428" "clust.5" 7.2375 46.14583
"5472.4" "clust.5" 7.054167 44.79583
"5414.3" "clust.5" 7.845833 46.2875
"5464.2" "clust.5" 6.829167 45.02917
"5408.3" "clust.5" 6.995833 46.3375
"5479.2" "clust.5" 7.154167 44.55417
"5464.3" "clust.5" 6.829167 45.02917
"5428.1" "clust.5" 7.2375 46.14583
"5408.4" "clust.5" 6.995833 46.3375
"5409" "clust.5" 7.004167 46.3375
"5439.1" "clust.5" 6.870833 45.92083
"5414.4" "clust.5" 7.845833 46.2875
"5440.1" "clust.5" 6.770833 45.89583
"5479.3" "clust.5" 7.154167 44.55417
"5439.2" "clust.5" 6.870833 45.92083
"5408.5" "clust.5" 6.995833 46.3375
"5464.4" "clust.5" 6.829167 45.02917
"5439.3" "clust.5" 6.870833 45.92083
"5408.6" "clust.5" 6.995833 46.3375
"5428.2" "clust.5" 7.2375 46.14583
"5428.3" "clust.5" 7.2375 46.14583
"5440.2" "clust.5" 6.770833 45.89583
"5428.4" "clust.5" 7.2375 46.14583
"5409.1" "clust.5" 7.004167 46.3375
"5209" "clust.6" 16.020833 48.05417
"5368" "clust.6" 11.1375 46.64583
"5419" "clust.6" 7.0125 46.24583
"5207" "clust.6" 16.054167 48.07083
"5368.1" "clust.6" 11.1375 46.64583
"5209.1" "clust.6" 16.020833 48.05417
"5209.2" "clust.6" 16.020833 48.05417
"5345" "clust.6" 7.429167 46.9375
"5343" "clust.6" 9.645833 46.97917
"5343.1" "clust.6" 9.645833 46.97917
"5419.1" "clust.6" 7.0125 46.24583
"5419.2" "clust.6" 7.0125 46.24583
"5343.2" "clust.6" 9.645833 46.97917
"5343.3" "clust.6" 9.645833 46.97917
"5345.1" "clust.6" 7.429167 46.9375
"5209.3" "clust.6" 16.020833 48.05417
"5368.2" "clust.6" 11.1375 46.64583
"5345.2" "clust.6" 7.429167 46.9375
"5419.3" "clust.6" 7.0125 46.24583
"5368.3" "clust.6" 11.1375 46.64583
"5419.4" "clust.6" 7.0125 46.24583
"5207.1" "clust.6" 16.054167 48.07083
"5368.4" "clust.6" 11.1375 46.64583
"5345.3" "clust.6" 7.429167 46.9375
"5368.5" "clust.6" 11.1375 46.64583
"5207.2" "clust.6" 16.054167 48.07083
"5419.5" "clust.6" 7.0125 46.24583
"5419.6" "clust.6" 7.0125 46.24583
"5209.4" "clust.6" 16.020833 48.05417
"5207.3" "clust.6" 16.054167 48.07083
"5207.4" "clust.6" 16.054167 48.07083
"5343.4" "clust.6" 9.645833 46.97917
"5343.5" "clust.6" 9.645833 46.97917
"5368.6" "clust.6" 11.1375 46.64583
"5368.7" "clust.6" 11.1375 46.64583
"5345.4" "clust.6" 7.429167 46.9375
"5343.6" "clust.6" 9.645833 46.97917
"5343.7" "clust.6" 9.645833 46.97917
"5368.8" "clust.6" 11.1375 46.64583
"5419.7" "clust.6" 7.0125 46.24583
"5207.5" "clust.6" 16.054167 48.07083
"5345.5" "clust.6" 7.429167 46.9375
"5419.8" "clust.6" 7.0125 46.24583
"5209.5" "clust.6" 16.020833 48.05417
"5419.9" "clust.6" 7.0125 46.24583
"5345.6" "clust.6" 7.429167 46.9375
"5209.6" "clust.6" 16.020833 48.05417
"5207.6" "clust.6" 16.054167 48.07083
"5419.10" "clust.6" 7.0125 46.24583
"5368.9" "clust.6" 11.1375 46.64583
"5419.11" "clust.6" 7.0125 46.24583
"5419.12" "clust.6" 7.0125 46.24583
"5209.7" "clust.6" 16.020833 48.05417
"5368.10" "clust.6" 11.1375 46.64583
"5419.13" "clust.6" 7.0125 46.24583
"5343.8" "clust.6" 9.645833 46.97917
"5419.14" "clust.6" 7.0125 46.24583
"5345.7" "clust.6" 7.429167 46.9375
"5343.9" "clust.6" 9.645833 46.97917
"5343.10" "clust.6" 9.645833 46.97917
"5343.11" "clust.6" 9.645833 46.97917
"5368.11" "clust.6" 11.1375 46.64583
"5368.12" "clust.6" 11.1375 46.64583
"5343.12" "clust.6" 9.645833 46.97917
"5345.8" "clust.6" 7.429167 46.9375
"5368.13" "clust.6" 11.1375 46.64583
"5209.8" "clust.6" 16.020833 48.05417
"5368.14" "clust.6" 11.1375 46.64583
"5209.9" "clust.6" 16.020833 48.05417
"5368.15" "clust.6" 11.1375 46.64583
"5364" "clust.7" 10.470833 46.65417
"5359" "clust.7" 10.520833 46.67917
"5364.1" "clust.7" 10.470833 46.65417
"5401" "clust.7" 7.095833 46.39583
"5465" "clust.7" 7.145833 45.0125
"5364.2" "clust.7" 10.470833 46.65417
"5465.1" "clust.7" 7.145833 45.0125
"5456" "clust.7" 7.079167 45.17917
"5364.3" "clust.7" 10.470833 46.65417
"5364.4" "clust.7" 10.470833 46.65417
"5360" "clust.7" 8.579167 46.6625
"5360.1" "clust.7" 8.579167 46.6625
"5465.2" "clust.7" 7.145833 45.0125
"5401.1" "clust.7" 7.095833 46.39583
"5364.5" "clust.7" 10.470833 46.65417
"5360.2" "clust.7" 8.579167 46.6625
"5360.3" "clust.7" 8.579167 46.6625
"5465.3" "clust.7" 7.145833 45.0125
"5401.2" "clust.7" 7.095833 46.39583
"5456.1" "clust.7" 7.079167 45.17917
"5465.4" "clust.7" 7.145833 45.0125
"5364.6" "clust.7" 10.470833 46.65417
"5465.5" "clust.7" 7.145833 45.0125
"5360.4" "clust.7" 8.579167 46.6625
"5360.5" "clust.7" 8.579167 46.6625
"5364.7" "clust.7" 10.470833 46.65417
"5364.8" "clust.7" 10.470833 46.65417
"5360.6" "clust.7" 8.579167 46.6625
"5401.3" "clust.7" 7.095833 46.39583
"5359.1" "clust.7" 10.520833 46.67917
"5401.4" "clust.7" 7.095833 46.39583
"5359.2" "clust.7" 10.520833 46.67917
"5359.3" "clust.7" 10.520833 46.67917
"5401.5" "clust.7" 7.095833 46.39583
"5456.2" "clust.7" 7.079167 45.17917
"5364.9" "clust.7" 10.470833 46.65417
"5456.3" "clust.7" 7.079167 45.17917
"5364.10" "clust.7" 10.470833 46.65417
"5359.4" "clust.7" 10.520833 46.67917
"5401.6" "clust.7" 7.095833 46.39583
"5364.11" "clust.7" 10.470833 46.65417
"5359.5" "clust.7" 10.520833 46.67917
"5465.6" "clust.7" 7.145833 45.0125
"5360.7" "clust.7" 8.579167 46.6625
"5456.4" "clust.7" 7.079167 45.17917
"5360.8" "clust.7" 8.579167 46.6625
"5434" "clust.9" 11.6875 46.12083
"5305" "clust.9" 11.3375 47.17917
"5214" "clust.9" 15.1375 48.00417
"5307" "clust.9" 11.8375 47.17083
"5380" "clust.9" 11.1125 46.52917
"5410" "clust.9" 10.054167 46.32917
"5365" "clust.9" 10.520833 46.65417
"5434.1" "clust.9" 11.6875 46.12083
"5214.1" "clust.9" 15.1375 48.00417
"5356" "clust.9" 12.929167 46.7125
"5305.1" "clust.9" 11.3375 47.17917
"5380.1" "clust.9" 11.1125 46.52917
"5307.1" "clust.9" 11.8375 47.17083
"5412" "clust.9" 11.4625 46.29583
"5302" "clust.9" 10.845833 47.29583
"5387" "clust.9" 10.870833 46.49583
"5230" "clust.9" 14.320833 47.77917
"5374" "clust.9" 13.304167 46.57083
"5374.1" "clust.9" 13.304167 46.57083
"5426" "clust.9" 12.229167 46.19583
"5305.2" "clust.9" 11.3375 47.17917
"5214.2" "clust.9" 15.1375 48.00417
"5301" "clust.9" 11.520833 47.3125
"5356.1" "clust.9" 12.929167 46.7125
"5307.2" "clust.9" 11.8375 47.17083
"5214.3" "clust.9" 15.1375 48.00417
"5365.1" "clust.9" 10.520833 46.65417
"5442" "clust.9" 10.8875 45.8125
"5374.2" "clust.9" 13.304167 46.57083
"5410.1" "clust.9" 10.054167 46.32917
"5426.1" "clust.9" 12.229167 46.19583
"5380.2" "clust.9" 11.1125 46.52917
"5307.3" "clust.9" 11.8375 47.17083
"5307.4" "clust.9" 11.8375 47.17083
"5387.1" "clust.9" 10.870833 46.49583
"5434.2" "clust.9" 11.6875 46.12083
"5442.1" "clust.9" 10.8875 45.8125
"5301.1" "clust.9" 11.520833 47.3125
"5365.2" "clust.9" 10.520833 46.65417
"5434.3" "clust.9" 11.6875 46.12083
"5374.3" "clust.9" 13.304167 46.57083
"5305.3" "clust.9" 11.3375 47.17917
"5302.1" "clust.9" 10.845833 47.29583
"5434.4" "clust.9" 11.6875 46.12083
"5442.2" "clust.9" 10.8875 45.8125
"5214.4" "clust.9" 15.1375 48.00417
"5443" "clust.10" 10.845833 45.7625
"5200" "clust.10" 15.154167 48.0875
"5218" "clust.10" 16.004167 47.9625
"5362" "clust.10" 10.970833 46.6625
"5197" "clust.10" 15.154167 48.10417
"5222" "clust.10" 16.0375 47.82917
"5212" "clust.10" 16.104167 48.0375
"5201" "clust.10" 15.929167 48.0875
"5261" "clust.10" 10.270833 47.52083
"5191" "clust.10" 16.1875 48.27917
"5264" "clust.10" 10.2875 47.5125
"5362.1" "clust.10" 10.970833 46.6625
"5241" "clust.10" 10.2625 47.59583
"5198" "clust.10" 15.954167 48.10417
"5267" "clust.10" 10.245833 47.50417
"5197.1" "clust.10" 15.154167 48.10417
"5267.1" "clust.10" 10.245833 47.50417
"5362.2" "clust.10" 10.970833 46.6625
"5200.1" "clust.10" 15.154167 48.0875
"5213" "clust.10" 15.0875 48.00417
"5268" "clust.10" 10.254167 47.49583
"5197.2" "clust.10" 15.154167 48.10417
"5200.2" "clust.10" 15.154167 48.0875
"5200.3" "clust.10" 15.154167 48.0875
"5362.3" "clust.10" 10.970833 46.6625
"5223" "clust.10" 10.204167 47.82083
"5264.1" "clust.10" 10.2875 47.5125
"5443.1" "clust.10" 10.845833 45.7625
"5240" "clust.10" 16.520833 47.62083
"5197.3" "clust.10" 15.154167 48.10417
"5240.1" "clust.10" 16.520833 47.62083
"5267.2" "clust.10" 10.245833 47.50417
"5191.1" "clust.10" 16.1875 48.27917
"5198.1" "clust.10" 15.954167 48.10417
"5197.4" "clust.10" 15.154167 48.10417
"5222.1" "clust.10" 16.0375 47.82917
"5277" "clust.10" 10.279167 47.45417
"5192" "clust.10" 16.195833 48.27917
"5218.1" "clust.10" 16.004167 47.9625
"5262" "clust.10" 10.279167 47.52083
"5200.4" "clust.10" 15.154167 48.0875
"5218.2" "clust.10" 16.004167 47.9625
"5443.2" "clust.10" 10.845833 45.7625
"5261.1" "clust.10" 10.270833 47.52083
"5277.1" "clust.10" 10.279167 47.45417
"5212.1" "clust.10" 16.104167 48.0375
"5223.1" "clust.10" 10.204167 47.82083
"5277.2" "clust.10" 10.279167 47.45417
"5201.1" "clust.10" 15.929167 48.0875
"5210" "clust.10" 15.004167 48.0375
"5200.5" "clust.10" 15.154167 48.0875
"5264.2" "clust.10" 10.2875 47.5125
"5212.2" "clust.10" 16.104167 48.0375
"5222.2" "clust.10" 16.0375 47.82917
"5277.3" "clust.10" 10.279167 47.45417
"5362.4" "clust.10" 10.970833 46.6625
"5219" "clust.10" 15.995833 47.94583
"5192.1" "clust.10" 16.195833 48.27917
"5201.2" "clust.10" 15.929167 48.0875
"5362.5" "clust.10" 10.970833 46.6625
"5191.2" "clust.10" 16.1875 48.27917
"5268.1" "clust.10" 10.254167 47.49583
"5223.2" "clust.10" 10.204167 47.82083
"5212.3" "clust.10" 16.104167 48.0375
"5222.3" "clust.10" 16.0375 47.82917
"5223.3" "clust.10" 10.204167 47.82083
"5261.2" "clust.10" 10.270833 47.52083
"5197.5" "clust.10" 15.154167 48.10417
"5212.4" "clust.10" 16.104167 48.0375
"5213.1" "clust.10" 15.0875 48.00417
"5198.2" "clust.10" 15.954167 48.10417
"5218.3" "clust.10" 16.004167 47.9625
"5240.2" "clust.10" 16.520833 47.62083
"5201.3" "clust.10" 15.929167 48.0875
"5261.3" "clust.10" 10.270833 47.52083
"5261.4" "clust.10" 10.270833 47.52083
"5443.3" "clust.10" 10.845833 45.7625
"5271" "clust.10" 10.279167 47.4875
"5271.1" "clust.10" 10.279167 47.4875
"5218.4" "clust.10" 16.004167 47.9625
"5443.4" "clust.10" 10.845833 45.7625
"5262.1" "clust.10" 10.279167 47.52083
"5210.1" "clust.10" 15.004167 48.0375
"5222.4" "clust.10" 16.0375 47.82917
"5191.3" "clust.10" 16.1875 48.27917
"5198.3" "clust.10" 15.954167 48.10417
"5271.2" "clust.10" 10.279167 47.4875
"5219.1" "clust.10" 15.995833 47.94583
"5212.5" "clust.10" 16.104167 48.0375
"5210.2" "clust.10" 15.004167 48.0375
"5443.5" "clust.10" 10.845833 45.7625
"5192.2" "clust.10" 16.195833 48.27917
"5443.6" "clust.10" 10.845833 45.7625
"5213.2" "clust.10" 15.0875 48.00417
"5201.4" "clust.10" 15.929167 48.0875
"5223.4" "clust.10" 10.204167 47.82083
"5197.6" "clust.10" 15.154167 48.10417
"5197.7" "clust.10" 15.154167 48.10417
"5241.1" "clust.10" 10.2625 47.59583
"5348" "clust.11" 8.620833 46.90417
"5394" "clust.11" 11.145833 46.44583
"5372" "clust.11" 13.670833 46.60417
"5253" "clust.11" 9.829167 47.5625
"5372.1" "clust.11" 13.670833 46.60417
"5435" "clust.11" 11.5875 46.0875
"5435.1" "clust.11" 11.5875 46.0875
"5379" "clust.11" 11.470833 46.5375
"5249" "clust.11" 13.529167 47.57917
"5249.1" "clust.11" 13.529167 47.57917
"5394.1" "clust.11" 11.145833 46.44583
"5237" "clust.11" 15.7625 47.67083
"5379.1" "clust.11" 11.470833 46.5375
"5348.1" "clust.11" 8.620833 46.90417
"5237.1" "clust.11" 15.7625 47.67083
"5238" "clust.11" 12.1125 47.62917
"5372.2" "clust.11" 13.670833 46.60417
"5372.3" "clust.11" 13.670833 46.60417
"5238.1" "clust.11" 12.1125 47.62917
"5238.2" "clust.11" 12.1125 47.62917
"5372.4" "clust.11" 13.670833 46.60417
"5379.2" "clust.11" 11.470833 46.5375
"5435.2" "clust.11" 11.5875 46.0875
"5220" "clust.11" 10.404167 47.87083
"5220.1" "clust.11" 10.404167 47.87083
"5394.2" "clust.11" 11.145833 46.44583
"5299" "clust.11" 11.154167 47.32083
"5299.1" "clust.11" 11.154167 47.32083
"5299.2" "clust.11" 11.154167 47.32083
"5379.3" "clust.11" 11.470833 46.5375
"5237.2" "clust.11" 15.7625 47.67083
"5232" "clust.11" 12.6375 47.72917
"5435.3" "clust.11" 11.5875 46.0875
"5211" "clust.12" 16.004167 48.0375
"5199" "clust.12" 16.020833 48.10417
"5199.1" "clust.12" 16.020833 48.10417
"5202" "clust.12" 15.979167 48.0875
"5215" "clust.12" 16.004167 48.00417
"5206" "clust.12" 16.0125 48.07083
"5211.1" "clust.12" 16.004167 48.0375
"5206.1" "clust.12" 16.0125 48.07083
"5196" "clust.12" 15.120833 48.10417
"5215.1" "clust.12" 16.004167 48.00417
"5217" "clust.12" 16.0375 47.97917
"5205" "clust.12" 15.120833 48.07083
"5194" "clust.12" 16.104167 48.1375
"5206.2" "clust.12" 16.0125 48.07083
"5216" "clust.12" 16.1375 48.00417
"5205.1" "clust.12" 15.120833 48.07083
"5202.1" "clust.12" 15.979167 48.0875
"5389" "clust.12" 11.245833 46.4875
"5204" "clust.12" 15.104167 48.07083
"5194.1" "clust.12" 16.104167 48.1375
"5203" "clust.12" 16.020833 48.0875
"5389.1" "clust.12" 11.245833 46.4875
"5216.1" "clust.12" 16.1375 48.00417
"5195" "clust.12" 16.1375 48.12083
"5389.2" "clust.12" 11.245833 46.4875
"5203.1" "clust.12" 16.020833 48.0875
"5203.2" "clust.12" 16.020833 48.0875
"5199.2" "clust.12" 16.020833 48.10417
"5204.1" "clust.12" 15.104167 48.07083
"5389.3" "clust.12" 11.245833 46.4875
"5203.3" "clust.12" 16.020833 48.0875
"5217.1" "clust.12" 16.0375 47.97917
"5199.3" "clust.12" 16.020833 48.10417
"5205.2" "clust.12" 15.120833 48.07083
"5203.4" "clust.12" 16.020833 48.0875
"5205.3" "clust.12" 15.120833 48.07083
"5196.1" "clust.12" 15.120833 48.10417
"5211.2" "clust.12" 16.004167 48.0375
"5194.2" "clust.12" 16.104167 48.1375
"5216.2" "clust.12" 16.1375 48.00417
"5430" "clust.12" 8.2375 46.12917
"5203.5" "clust.12" 16.020833 48.0875
"5199.4" "clust.12" 16.020833 48.10417
"5196.2" "clust.12" 15.120833 48.10417
"5202.2" "clust.12" 15.979167 48.0875
"5199.5" "clust.12" 16.020833 48.10417
"5196.3" "clust.12" 15.120833 48.10417
"5208" "clust.12" 16.004167 48.05417
"5196.4" "clust.12" 15.120833 48.10417
"5430.1" "clust.12" 8.2375 46.12917
"5206.3" "clust.12" 16.0125 48.07083
"5204.2" "clust.12" 15.104167 48.07083
"5205.4" "clust.12" 15.120833 48.07083
"5202.3" "clust.12" 15.979167 48.0875
"5211.3" "clust.12" 16.004167 48.0375
"5430.2" "clust.12" 8.2375 46.12917
"5195.1" "clust.12" 16.1375 48.12083
"5206.4" "clust.12" 16.0125 48.07083
"5215.2" "clust.12" 16.004167 48.00417
"5199.6" "clust.12" 16.020833 48.10417
"5211.4" "clust.12" 16.004167 48.0375
"5203.6" "clust.12" 16.020833 48.0875
"5205.5" "clust.12" 15.120833 48.07083
"5215.3" "clust.12" 16.004167 48.00417
"5389.4" "clust.12" 11.245833 46.4875
"5211.5" "clust.12" 16.004167 48.0375
"5203.7" "clust.12" 16.020833 48.0875
"5389.5" "clust.12" 11.245833 46.4875
"5194.3" "clust.12" 16.104167 48.1375
"5203.8" "clust.12" 16.020833 48.0875
"5195.2" "clust.12" 16.1375 48.12083
"5196.5" "clust.12" 15.120833 48.10417
"5217.2" "clust.12" 16.0375 47.97917
"5199.7" "clust.12" 16.020833 48.10417
"5215.4" "clust.12" 16.004167 48.00417
"5217.3" "clust.12" 16.0375 47.97917
"5199.8" "clust.12" 16.020833 48.10417
"5203.9" "clust.12" 16.020833 48.0875
"5204.3" "clust.12" 15.104167 48.07083
"5206.5" "clust.12" 16.0125 48.07083
"5203.10" "clust.12" 16.020833 48.0875
"5194.4" "clust.12" 16.104167 48.1375
"5204.4" "clust.12" 15.104167 48.07083
"5217.4" "clust.12" 16.0375 47.97917
"5194.5" "clust.12" 16.104167 48.1375
"5215.5" "clust.12" 16.004167 48.00417
"5389.6" "clust.12" 11.245833 46.4875
"5216.3" "clust.12" 16.1375 48.00417
"5216.4" "clust.12" 16.1375 48.00417
"5217.5" "clust.12" 16.0375 47.97917
"5204.5" "clust.12" 15.104167 48.07083
"5211.6" "clust.12" 16.004167 48.0375
"5199.9" "clust.12" 16.020833 48.10417
"5211.7" "clust.12" 16.004167 48.0375
"5196.6" "clust.12" 15.120833 48.10417
"5204.6" "clust.12" 15.104167 48.07083
"5216.5" "clust.12" 16.1375 48.00417
"5204.7" "clust.12" 15.104167 48.07083
"5208.1" "clust.12" 16.004167 48.05417
"5217.6" "clust.12" 16.0375 47.97917
"5389.7" "clust.12" 11.245833 46.4875
"5206.6" "clust.12" 16.0125 48.07083
"5202.4" "clust.12" 15.979167 48.0875
"5203.11" "clust.12" 16.020833 48.0875
"5196.7" "clust.12" 15.120833 48.10417
"5215.6" "clust.12" 16.004167 48.00417
"5208.2" "clust.12" 16.004167 48.05417
"5208.3" "clust.12" 16.004167 48.05417
"5194.6" "clust.12" 16.104167 48.1375
"5206.7" "clust.12" 16.0125 48.07083
"5206.8" "clust.12" 16.0125 48.07083
"5196.8" "clust.12" 15.120833 48.10417
