"cluster.id" "x" "y"
"15999.4" "clust.9" 12.620833 46.7125
"15947.2" "clust.9" 10.920833 47.12917
"15947.3" "clust.9" 10.920833 47.12917
"15941.1" "clust.9" 11.829167 47.14583
"15949.1" "clust.9" 10.4875 47.12083
"15940.4" "clust.9" 11.8375 47.17083
"15888.2" "clust.9" 11.6875 47.3625
"15962.4" "clust.9" 10.6375 47.04583
"15977.2" "clust.9" 12.620833 46.92083
"15984.1" "clust.9" 12.804167 46.80417
"15910" "clust.10" 10.9375 47.2625
"15983" "clust.10" 12.7375 46.82917
"15981" "clust.10" 12.779167 46.8375
"15981.1" "clust.10" 12.779167 46.8375
"15983.1" "clust.10" 12.7375 46.82917
"15910.1" "clust.10" 10.9375 47.2625
"15981.2" "clust.10" 12.779167 46.8375
"15981.3" "clust.10" 12.779167 46.8375
"15981.4" "clust.10" 12.779167 46.8375
"15981.5" "clust.10" 12.779167 46.8375
"15981.6" "clust.10" 12.779167 46.8375
"15981.7" "clust.10" 12.779167 46.8375
"15981.8" "clust.10" 12.779167 46.8375
"15935" "clust.11" 9.720833 47.19583
"15905" "clust.11" 11.245833 47.27083
"16003" "clust.11" 8.4625 45.8125
"15904" "clust.11" 11.2125 47.27083
"15904.1" "clust.11" 11.2125 47.27083
"15899" "clust.11" 11.429167 47.2875
"16002" "clust.11" 11.2625 46.1375
"15905.1" "clust.11" 11.245833 47.27083
"15936" "clust.11" 10.745833 47.19583
"15955" "clust.11" 9.879167 47.0875
"15899.1" "clust.11" 11.429167 47.2875
"16003.1" "clust.11" 8.4625 45.8125
"15955.1" "clust.11" 9.879167 47.0875
"15904.2" "clust.11" 11.2125 47.27083
"15851" "clust.11" 10.7375 47.4875
"15936.1" "clust.11" 10.745833 47.19583
"15936.2" "clust.11" 10.745833 47.19583
"15900" "clust.11" 11.4625 47.2875
"15851.1" "clust.11" 10.7375 47.4875
"15908" "clust.11" 14.7875 47.27083
"15914" "clust.11" 11.279167 47.25417
"16002.1" "clust.11" 11.2625 46.1375
"15917" "clust.11" 11.454167 47.25417
"15865" "clust.11" 11.9375 47.45417
"16003.2" "clust.11" 8.4625 45.8125
"15905.2" "clust.11" 11.245833 47.27083
"15826" "clust.11" 12.145833 47.57083
"15865.1" "clust.11" 11.9375 47.45417
"15899.2" "clust.11" 11.429167 47.2875
"15828" "clust.11" 11.995833 47.5625
"15917.1" "clust.11" 11.454167 47.25417
"15935.1" "clust.11" 9.720833 47.19583
"15830" "clust.11" 12.120833 47.54583
"15917.2" "clust.11" 11.454167 47.25417
"16003.3" "clust.11" 8.4625 45.8125
"15915" "clust.11" 11.304167 47.25417
"15908.1" "clust.11" 14.7875 47.27083
"15904.3" "clust.11" 11.2125 47.27083
"15898" "clust.11" 11.270833 47.2875
"15897" "clust.11" 11.5875 47.29583
"15871" "clust.11" 10.670833 47.44583
"15830.1" "clust.11" 12.120833 47.54583
"15955.2" "clust.11" 9.879167 47.0875
"15935.2" "clust.11" 9.720833 47.19583
"15904.4" "clust.11" 11.2125 47.27083
"15871.1" "clust.11" 10.670833 47.44583
"15916" "clust.11" 11.4375 47.25417
"15917.3" "clust.11" 11.454167 47.25417
"15936.3" "clust.11" 10.745833 47.19583
"15936.4" "clust.11" 10.745833 47.19583
"15897.1" "clust.11" 11.5875 47.29583
"15935.3" "clust.11" 9.720833 47.19583
"15897.2" "clust.11" 11.5875 47.29583
"15916.1" "clust.11" 11.4375 47.25417
"15899.3" "clust.11" 11.429167 47.2875
"15955.3" "clust.11" 9.879167 47.0875
"15916.2" "clust.11" 11.4375 47.25417
"15898.1" "clust.11" 11.270833 47.2875
"15871.2" "clust.11" 10.670833 47.44583
"15899.4" "clust.11" 11.429167 47.2875
"15900.1" "clust.11" 11.4625 47.2875
"15826.1" "clust.11" 12.145833 47.57083
"15935.4" "clust.11" 9.720833 47.19583
"15904.5" "clust.11" 11.2125 47.27083
"15828.1" "clust.11" 11.995833 47.5625
"15812" "clust.12" 16.1125 47.97917
"15812.1" "clust.12" 16.1125 47.97917
"15987" "clust.12" 12.870833 46.79583
"15812.2" "clust.12" 16.1125 47.97917
"15988" "clust.12" 12.870833 46.7875
"15812.3" "clust.12" 16.1125 47.97917
"15812.4" "clust.12" 16.1125 47.97917
"15812.5" "clust.12" 16.1125 47.97917
"15810" "clust.12" 16.170833 48.14583
"15988.1" "clust.12" 12.870833 46.7875
"15812.6" "clust.12" 16.1125 47.97917
"15812.7" "clust.12" 16.1125 47.97917
"15812.8" "clust.12" 16.1125 47.97917
"15988.2" "clust.12" 12.870833 46.7875
"15987.1" "clust.12" 12.870833 46.79583
"15810.1" "clust.12" 16.170833 48.14583
"15988.3" "clust.12" 12.870833 46.7875
"15988.4" "clust.12" 12.870833 46.7875
"15810.2" "clust.12" 16.170833 48.14583
"15812.9" "clust.12" 16.1125 47.97917
"15987.2" "clust.12" 12.870833 46.79583
"15810.3" "clust.12" 16.170833 48.14583
"15810.4" "clust.12" 16.170833 48.14583
"15810.5" "clust.12" 16.170833 48.14583
"15987.3" "clust.12" 12.870833 46.79583
"15810.6" "clust.12" 16.170833 48.14583
"15988.5" "clust.12" 12.870833 46.7875
"15812.10" "clust.12" 16.1125 47.97917
"15810.7" "clust.12" 16.170833 48.14583
"15812.11" "clust.12" 16.1125 47.97917
"15812.12" "clust.12" 16.1125 47.97917
"15987.4" "clust.12" 12.870833 46.79583
"15810.8" "clust.12" 16.170833 48.14583
"15987.5" "clust.12" 12.870833 46.79583
"15987.6" "clust.12" 12.870833 46.79583
"15987.7" "clust.12" 12.870833 46.79583
"15987.8" "clust.12" 12.870833 46.79583
"15810.9" "clust.12" 16.170833 48.14583
"15810.10" "clust.12" 16.170833 48.14583
"15988.6" "clust.12" 12.870833 46.7875
"15810.11" "clust.12" 16.170833 48.14583
"15812.13" "clust.12" 16.1125 47.97917
"15810.12" "clust.12" 16.170833 48.14583
"15987.9" "clust.12" 12.870833 46.79583
"15812.14" "clust.12" 16.1125 47.97917
"15812.15" "clust.12" 16.1125 47.97917
"15810.13" "clust.12" 16.170833 48.14583
"15988.7" "clust.12" 12.870833 46.7875
"15988.8" "clust.12" 12.870833 46.7875
"15807" "clust.15" 16.2375 48.19583
"15815" "clust.15" 16.870833 47.7625
"15807.1" "clust.15" 16.2375 48.19583
"15815.1" "clust.15" 16.870833 47.7625
"15815.2" "clust.15" 16.870833 47.7625
"15807.2" "clust.15" 16.2375 48.19583
"15815.3" "clust.15" 16.870833 47.7625
"15815.4" "clust.15" 16.870833 47.7625
"15808" "clust.15" 16.970833 48.1875
"15815.5" "clust.15" 16.870833 47.7625
"15808.1" "clust.15" 16.970833 48.1875
"15808.2" "clust.15" 16.970833 48.1875
"15815.6" "clust.15" 16.870833 47.7625
"15807.3" "clust.15" 16.2375 48.19583
"15815.7" "clust.15" 16.870833 47.7625
"15808.3" "clust.15" 16.970833 48.1875
"15808.4" "clust.15" 16.970833 48.1875
"15815.8" "clust.15" 16.870833 47.7625
"15808.5" "clust.15" 16.970833 48.1875
"15815.9" "clust.15" 16.870833 47.7625
"15815.10" "clust.15" 16.870833 47.7625
"15807.4" "clust.15" 16.2375 48.19583
"15815.11" "clust.15" 16.870833 47.7625
"15807.5" "clust.15" 16.2375 48.19583
"15815.12" "clust.15" 16.870833 47.7625
"15815.13" "clust.15" 16.870833 47.7625
"15807.6" "clust.15" 16.2375 48.19583
"15815.14" "clust.15" 16.870833 47.7625
"15815.15" "clust.15" 16.870833 47.7625
"15808.6" "clust.15" 16.970833 48.1875
"15808.7" "clust.15" 16.970833 48.1875
"15807.7" "clust.15" 16.2375 48.19583
"15815.16" "clust.15" 16.870833 47.7625
"15808.8" "clust.15" 16.970833 48.1875
"15807.8" "clust.15" 16.2375 48.19583
"15807.9" "clust.15" 16.2375 48.19583
"15808.9" "clust.15" 16.970833 48.1875
"15815.17" "clust.15" 16.870833 47.7625
"15807.10" "clust.15" 16.2375 48.19583
"15819" "clust.21" 12.170833 47.6125
"15868" "clust.21" 9.7125 47.44583
"15819.1" "clust.21" 12.170833 47.6125
"15823" "clust.21" 10.004167 47.5875
"15868.1" "clust.21" 9.7125 47.44583
"15923" "clust.21" 11.320833 47.2375
"15869" "clust.21" 9.720833 47.44583
"15867" "clust.21" 9.679167 47.44583
"15902" "clust.21" 11.504167 47.2875
"15901" "clust.21" 11.495833 47.2875
"15902.1" "clust.21" 11.504167 47.2875
"15864" "clust.21" 9.720833 47.45417
"15819.2" "clust.21" 12.170833 47.6125
"15966" "clust.21" 16.020833 47.02917
"15836" "clust.21" 9.7125 47.50417
"15931" "clust.21" 11.4125 47.22917
"15931.1" "clust.21" 11.4125 47.22917
"15895" "clust.21" 9.595833 47.29583
"15901.1" "clust.21" 11.495833 47.2875
"15844" "clust.21" 12.379167 47.49583
"15966.1" "clust.21" 16.020833 47.02917
"15924" "clust.21" 11.379167 47.2375
"15844.1" "clust.21" 12.379167 47.49583
"15924.1" "clust.21" 11.379167 47.2375
"15868.2" "clust.21" 9.7125 47.44583
"15923.1" "clust.21" 11.320833 47.2375
"15918" "clust.21" 11.504167 47.25417
"15895.1" "clust.21" 9.595833 47.29583
"15823.1" "clust.21" 10.004167 47.5875
"15931.2" "clust.21" 11.4125 47.22917
"15823.2" "clust.21" 10.004167 47.5875
"15823.3" "clust.21" 10.004167 47.5875
"15923.2" "clust.21" 11.320833 47.2375
"15925" "clust.21" 11.420833 47.2375
"15823.4" "clust.21" 10.004167 47.5875
"15864.1" "clust.21" 9.720833 47.45417
"15844.2" "clust.21" 12.379167 47.49583
"15844.3" "clust.21" 12.379167 47.49583
"15901.2" "clust.21" 11.495833 47.2875
"15966.2" "clust.21" 16.020833 47.02917
"15920" "clust.21" 11.329167 47.24583
"15823.5" "clust.21" 10.004167 47.5875
"15864.2" "clust.21" 9.720833 47.45417
"15925.1" "clust.21" 11.420833 47.2375
"15858" "clust.21" 9.695833 47.47083
"15844.4" "clust.21" 12.379167 47.49583
"15924.2" "clust.21" 11.379167 47.2375
"15918.1" "clust.21" 11.504167 47.25417
"15924.3" "clust.21" 11.379167 47.2375
"15880" "clust.21" 11.854167 47.40417
"15966.3" "clust.21" 16.020833 47.02917
"15877" "clust.21" 11.8625 47.42083
"15864.3" "clust.21" 9.720833 47.45417
"15927" "clust.21" 9.554167 47.22917
"15858.1" "clust.21" 9.695833 47.47083
"15923.3" "clust.21" 11.320833 47.2375
"15823.6" "clust.21" 10.004167 47.5875
"15844.5" "clust.21" 12.379167 47.49583
"15918.2" "clust.21" 11.504167 47.25417
"15920.1" "clust.21" 11.329167 47.24583
"15863" "clust.21" 9.6875 47.45417
"15858.2" "clust.21" 9.695833 47.47083
"15823.7" "clust.21" 10.004167 47.5875
"15924.4" "clust.21" 11.379167 47.2375
"15927.1" "clust.21" 9.554167 47.22917
"15895.2" "clust.21" 9.595833 47.29583
"15895.3" "clust.21" 9.595833 47.29583
"15930" "clust.21" 11.379167 47.22917
"15823.8" "clust.21" 10.004167 47.5875
"15860" "clust.24" 12.595833 47.47083
"15847" "clust.24" 9.595833 47.4875
"15842" "clust.24" 9.629167 47.49583
"15859" "clust.24" 12.5125 47.47083
"15856" "clust.24" 9.6625 47.47917
"15861" "clust.24" 12.620833 47.47083
"15874" "clust.24" 12.2375 47.44583
"15884" "clust.24" 11.870833 47.39583
"15856.1" "clust.24" 9.6625 47.47917
"15843" "clust.24" 9.6375 47.49583
"15843.1" "clust.24" 9.6375 47.49583
"15929" "clust.24" 9.620833 47.22917
"15824" "clust.24" 13.220833 47.57917
"15881" "clust.24" 12.0125 47.40417
"15861.1" "clust.24" 12.620833 47.47083
"15883" "clust.24" 11.795833 47.39583
"15866" "clust.24" 12.404167 47.45417
"15817" "clust.24" 12.304167 47.6625
"15972" "clust.24" 8.5375 46.99583
"15875" "clust.24" 12.404167 47.44583
"15847.1" "clust.24" 9.595833 47.4875
"15887" "clust.24" 11.8625 47.37917
"15928" "clust.24" 9.6125 47.22917
"15853" "clust.24" 9.6375 47.47917
"15854" "clust.24" 9.645833 47.47917
"15845" "clust.24" 12.545833 47.49583
"15840" "clust.24" 9.6125 47.49583
"15843.2" "clust.24" 9.6375 47.49583
"15835" "clust.24" 9.6375 47.50417
"15847.2" "clust.24" 9.595833 47.4875
"15824.1" "clust.24" 13.220833 47.57917
"15878" "clust.24" 11.920833 47.42083
"15841" "clust.24" 9.620833 47.49583
"15832" "clust.24" 9.7375 47.5375
"15875.1" "clust.24" 12.404167 47.44583
"15854.1" "clust.24" 9.645833 47.47917
"15861.2" "clust.24" 12.620833 47.47083
"15878.1" "clust.24" 11.920833 47.42083
"15938" "clust.24" 9.6875 47.17917
"15875.2" "clust.24" 12.404167 47.44583
"15840.1" "clust.24" 9.6125 47.49583
"15881.1" "clust.24" 12.0125 47.40417
"15876" "clust.24" 12.1125 47.4375
"15841.1" "clust.24" 9.620833 47.49583
"15859.1" "clust.24" 12.5125 47.47083
"15971" "clust.24" 8.520833 46.99583
"15859.2" "clust.24" 12.5125 47.47083
"15881.2" "clust.24" 12.0125 47.40417
"15928.1" "clust.24" 9.6125 47.22917
"15847.3" "clust.24" 9.595833 47.4875
"15852" "clust.24" 12.320833 47.4875
"15843.3" "clust.24" 9.6375 47.49583
"15993" "clust.24" 14.5375 46.75417
"15817.1" "clust.24" 12.304167 47.6625
"15884.1" "clust.24" 11.870833 47.39583
"15883.1" "clust.24" 11.795833 47.39583
"15856.2" "clust.24" 9.6625 47.47917
"15854.2" "clust.24" 9.645833 47.47917
"15874.1" "clust.24" 12.2375 47.44583
"15848" "clust.24" 9.6375 47.4875
"15972.1" "clust.24" 8.5375 46.99583
"15909" "clust.24" 9.595833 47.2625
"15928.2" "clust.24" 9.6125 47.22917
"15835.1" "clust.24" 9.6375 47.50417
"15878.2" "clust.24" 11.920833 47.42083
"15832.1" "clust.24" 9.7375 47.5375
"15860.1" "clust.24" 12.595833 47.47083
"15849" "clust.24" 9.654167 47.4875
"15846" "clust.24" 9.579167 47.4875
"15859.3" "clust.24" 12.5125 47.47083
"15893" "clust.24" 9.6625 47.3125
"15845.1" "clust.24" 12.545833 47.49583
"15919" "clust.24" 9.629167 47.24583
"15932" "clust.24" 9.5875 47.22083
"15845.2" "clust.24" 12.545833 47.49583
"15855" "clust.24" 9.654167 47.47917
"15855.1" "clust.24" 9.654167 47.47917
"15887.1" "clust.24" 11.8625 47.37917
"15932.1" "clust.24" 9.5875 47.22083
"15835.2" "clust.24" 9.6375 47.50417
"15993.1" "clust.24" 14.5375 46.75417
"15843.4" "clust.24" 9.6375 47.49583
"15838" "clust.24" 9.570833 47.49583
"15887.2" "clust.24" 11.8625 47.37917
"15884.2" "clust.24" 11.870833 47.39583
"15883.2" "clust.24" 11.795833 47.39583
"15852.1" "clust.24" 12.320833 47.4875
"15855.2" "clust.24" 9.654167 47.47917
"15971.1" "clust.24" 8.520833 46.99583
"15887.3" "clust.24" 11.8625 47.37917
"15960" "clust.26" 14.379167 47.0625
"15891" "clust.26" 11.204167 47.32917
"15891.1" "clust.26" 11.204167 47.32917
"15894" "clust.26" 11.179167 47.30417
"15894.1" "clust.26" 11.179167 47.30417
"15954" "clust.26" 11.504167 47.12083
"15960.1" "clust.26" 14.379167 47.0625
"15956" "clust.26" 10.004167 47.0875
"15933" "clust.26" 11.2625 47.2125
"15891.2" "clust.26" 11.204167 47.32917
"15894.2" "clust.26" 11.179167 47.30417
"15891.3" "clust.26" 11.204167 47.32917
"15894.3" "clust.26" 11.179167 47.30417
"15891.4" "clust.26" 11.204167 47.32917
"15946" "clust.26" 11.845833 47.1375
"15954.1" "clust.26" 11.504167 47.12083
"15894.4" "clust.26" 11.179167 47.30417
"15948" "clust.26" 11.854167 47.12917
"15903" "clust.26" 11.1625 47.27917
"15912" "clust.27" 9.6875 47.25417
"15822" "clust.27" 12.204167 47.60417
"15921" "clust.27" 11.4875 47.24583
"15889" "clust.27" 12.2875 47.34583
"15862" "clust.27" 12.045833 47.4625
"15862.1" "clust.27" 12.045833 47.4625
"15921.1" "clust.27" 11.4875 47.24583
"15889.1" "clust.27" 12.2875 47.34583
"15872" "clust.27" 12.029167 47.44583
"15912.1" "clust.27" 9.6875 47.25417
"15912.2" "clust.27" 9.6875 47.25417
"15822.1" "clust.27" 12.204167 47.60417
"15850" "clust.27" 10.5625 47.4875
"15850.1" "clust.27" 10.5625 47.4875
"15912.3" "clust.27" 9.6875 47.25417
"15872.1" "clust.27" 12.029167 47.44583
"15889.2" "clust.27" 12.2875 47.34583
"15879" "clust.27" 9.779167 47.40417
"15912.4" "clust.27" 9.6875 47.25417
"15816" "clust.27" 11.020833 47.6625
"15857" "clust.27" 12.504167 47.47917
"15822.2" "clust.27" 12.204167 47.60417
"15873" "clust.27" 12.0625 47.44583
"15862.2" "clust.27" 12.045833 47.4625
"15872.2" "clust.27" 12.029167 47.44583
"15889.3" "clust.27" 12.2875 47.34583
"15872.3" "clust.27" 12.029167 47.44583
"15974" "clust.28" 10.0625 46.97083
"15974.1" "clust.28" 10.0625 46.97083
"15950" "clust.28" 10.620833 47.12083
"15939" "clust.28" 10.629167 47.17917
"15965" "clust.28" 10.8625 47.0375
"15937" "clust.28" 11.070833 47.19583
"15970" "clust.28" 12.504167 47.00417
"15974.2" "clust.28" 10.0625 46.97083
"15970.1" "clust.28" 12.504167 47.00417
"15958" "clust.28" 11.420833 47.07917
"15970.2" "clust.28" 12.504167 47.00417
"15939.1" "clust.28" 10.629167 47.17917
"15974.3" "clust.28" 10.0625 46.97083
"15939.2" "clust.28" 10.629167 47.17917
"15976" "clust.28" 12.545833 46.92083
"15973" "clust.28" 12.645833 46.99583
"15992" "clust.28" 12.495833 46.75417
"15958.1" "clust.28" 11.420833 47.07917
"15961" "clust.28" 9.8875 47.04583
"15961.1" "clust.28" 9.8875 47.04583
"15970.3" "clust.28" 12.504167 47.00417
"15994" "clust.28" 12.379167 46.74583
"15922" "clust.28" 11.195833 47.2375
"15998" "clust.28" 12.5375 46.72083
"15963" "clust.28" 10.754167 47.04583
"15953" "clust.28" 10.7875 47.12083
"15995" "clust.28" 12.395833 46.74583
"15952" "clust.28" 10.6625 47.12083
"15965.1" "clust.28" 10.8625 47.0375
"15885" "clust.29" 9.729167 47.3875
"15885.1" "clust.29" 9.729167 47.3875
"15820" "clust.29" 12.270833 47.6125
"15885.2" "clust.29" 9.729167 47.3875
"15820.1" "clust.29" 12.270833 47.6125
"16000" "clust.30" 12.495833 46.70417
"16000.1" "clust.30" 12.495833 46.70417
"16000.2" "clust.30" 12.495833 46.70417
"15975" "clust.32" 11.004167 46.97083
"15975.1" "clust.32" 11.004167 46.97083
"15975.2" "clust.32" 11.004167 46.97083
"16007" "clust.37" 5.754167 45.1875
"16005" "clust.37" 5.7375 45.1875
"16005.1" "clust.37" 5.7375 45.1875
"16007.1" "clust.37" 5.754167 45.1875
"16005.2" "clust.37" 5.7375 45.1875
"16007.2" "clust.37" 5.754167 45.1875
"16006" "clust.37" 5.745833 45.1875
"16006.1" "clust.37" 5.745833 45.1875
"16007.3" "clust.37" 5.754167 45.1875
"16005.3" "clust.37" 5.7375 45.1875
"16007.4" "clust.37" 5.754167 45.1875
"16007.5" "clust.37" 5.754167 45.1875
"16007.6" "clust.37" 5.754167 45.1875
"16006.2" "clust.37" 5.745833 45.1875
"16005.4" "clust.37" 5.7375 45.1875
"16005.5" "clust.37" 5.7375 45.1875
"16006.3" "clust.37" 5.745833 45.1875
"16007.7" "clust.37" 5.754167 45.1875
"16006.4" "clust.37" 5.745833 45.1875
"16007.8" "clust.37" 5.754167 45.1875
"16005.6" "clust.37" 5.7375 45.1875
"16006.5" "clust.37" 5.745833 45.1875
"16006.6" "clust.37" 5.745833 45.1875
"16006.7" "clust.37" 5.745833 45.1875
"16005.7" "clust.37" 5.7375 45.1875
"16005.8" "clust.37" 5.7375 45.1875
"16007.9" "clust.37" 5.754167 45.1875
"16005.9" "clust.37" 5.7375 45.1875
"16005.10" "clust.37" 5.7375 45.1875
"16007.10" "clust.37" 5.754167 45.1875
"16005.11" "clust.37" 5.7375 45.1875
"16005.12" "clust.37" 5.7375 45.1875
"16006.8" "clust.37" 5.745833 45.1875
"16008" "clust.50" 5.7875 43.37083
"16008.1" "clust.50" 5.7875 43.37083
"16008.2" "clust.50" 5.7875 43.37083
"16008.3" "clust.50" 5.7875 43.37083
"16008.4" "clust.50" 5.7875 43.37083
"16008.5" "clust.50" 5.7875 43.37083
"16008.6" "clust.50" 5.7875 43.37083
"16008.7" "clust.50" 5.7875 43.37083
"16008.8" "clust.50" 5.7875 43.37083
"16008.9" "clust.50" 5.7875 43.37083
"16008.10" "clust.50" 5.7875 43.37083
"16008.11" "clust.50" 5.7875 43.37083
"16008.12" "clust.50" 5.7875 43.37083
"16008.13" "clust.50" 5.7875 43.37083
"16008.14" "clust.50" 5.7875 43.37083
"16008.15" "clust.50" 5.7875 43.37083
"16008.16" "clust.50" 5.7875 43.37083
"16008.17" "clust.50" 5.7875 43.37083
"16008.18" "clust.50" 5.7875 43.37083
"16008.19" "clust.50" 5.7875 43.37083
"16008.20" "clust.50" 5.7875 43.37083
"16008.21" "clust.50" 5.7875 43.37083
"16008.22" "clust.50" 5.7875 43.37083
"16008.23" "clust.50" 5.7875 43.37083
"16008.24" "clust.50" 5.7875 43.37083
"16008.25" "clust.50" 5.7875 43.37083
"16008.26" "clust.50" 5.7875 43.37083
"16008.27" "clust.50" 5.7875 43.37083
"16008.28" "clust.50" 5.7875 43.37083
"16008.29" "clust.50" 5.7875 43.37083
"16008.30" "clust.50" 5.7875 43.37083
"16008.31" "clust.50" 5.7875 43.37083
"16008.32" "clust.50" 5.7875 43.37083
