"cluster.id" "x" "y"
"33367" "clust.28" 10.895833 46.9375
"33409" "clust.28" 10.9625 46.82917
"33285" "clust.28" 12.545833 47.0875
"33392" "clust.28" 12.770833 46.8875
"33273" "clust.28" 13.129167 47.1125
"33373" "clust.28" 12.2125 46.92917
"33316" "clust.28" 12.670833 47.0375
"33285.1" "clust.28" 12.545833 47.0875
"33405" "clust.28" 11.029167 46.85417
"33292" "clust.28" 9.9875 47.07083
"33367.1" "clust.28" 10.895833 46.9375
"33379" "clust.28" 10.0375 46.89583
"33289" "clust.28" 10.604167 47.07917
"33322" "clust.28" 12.420833 47.02917
"33385" "clust.28" 12.379167 46.89583
"33288" "clust.28" 10.5875 47.07917
"33324" "clust.28" 12.670833 47.02917
"33356" "clust.28" 10.554167 46.9625
"33273.1" "clust.28" 13.129167 47.1125
"33270" "clust.28" 10.779167 47.1125
"33263" "clust.28" 10.204167 47.12917
"33315" "clust.28" 12.6625 47.0375
"33414" "clust.28" 12.379167 46.8125
"33381" "clust.28" 10.5375 46.89583
"33288.1" "clust.28" 10.5875 47.07917
"33328" "clust.28" 12.6125 47.0125
"33397" "clust.28" 12.720833 46.87083
"33260" "clust.28" 11.795833 47.1375
"33398" "clust.28" 12.745833 46.87083
"33263.1" "clust.28" 10.204167 47.12917
"33260.1" "clust.28" 11.795833 47.1375
"33292.1" "clust.28" 9.9875 47.07083
"33430" "clust.28" 9.870833 46.5875
"33364" "clust.28" 12.9875 46.94583
"33324.1" "clust.28" 12.670833 47.02917
"33316.1" "clust.28" 12.670833 47.0375
"33247" "clust.28" 10.170833 47.17917
"33413" "clust.28" 12.5875 46.82083
"33316.2" "clust.28" 12.670833 47.0375
"33324.2" "clust.28" 12.670833 47.02917
"33277" "clust.28" 11.4125 47.10417
"33334" "clust.28" 12.720833 47.00417
"33353" "clust.28" 12.995833 46.97083
"33422" "clust.28" 12.754167 46.75417
"33425" "clust.28" 12.3875 46.70417
"33384" "clust.28" 12.3625 46.89583
"33386" "clust.28" 12.5875 46.89583
"33273.2" "clust.28" 13.129167 47.1125
"33326" "clust.28" 12.604167 47.02083
"33289.1" "clust.28" 10.604167 47.07917
"33368" "clust.28" 10.920833 46.9375
"33425.1" "clust.28" 12.3875 46.70417
"33381.1" "clust.28" 10.5375 46.89583
"33413.1" "clust.28" 12.5875 46.82083
"33315.1" "clust.28" 12.6625 47.0375
"33356.1" "clust.28" 10.554167 46.9625
"33414.1" "clust.28" 12.379167 46.8125
"33264" "clust.28" 10.220833 47.12917
"33326.1" "clust.28" 12.604167 47.02083
"33409.1" "clust.28" 10.9625 46.82917
"33247.1" "clust.28" 10.170833 47.17917
"33288.2" "clust.28" 10.5875 47.07917
"33356.2" "clust.28" 10.554167 46.9625
"33247.2" "clust.28" 10.170833 47.17917
"33383" "clust.28" 12.354167 46.89583
"33414.2" "clust.28" 12.379167 46.8125
"33430.1" "clust.28" 9.870833 46.5875
"33339" "clust.28" 10.8625 46.9875
"33407" "clust.28" 11.020833 46.84583
"33364.1" "clust.28" 12.9875 46.94583
"33247.3" "clust.28" 10.170833 47.17917
"33260.2" "clust.28" 11.795833 47.1375
"33379.1" "clust.28" 10.0375 46.89583
"33381.2" "clust.28" 10.5375 46.89583
"33270.1" "clust.28" 10.779167 47.1125
"33414.3" "clust.28" 12.379167 46.8125
"33269.1" "clust.28" 13.020833 47.12083
"33423" "clust.28" 12.620833 46.72917
"33264.1" "clust.28" 10.220833 47.12917
"33316.3" "clust.28" 12.670833 47.0375
"33277.1" "clust.28" 11.4125 47.10417
"33323" "clust.28" 12.4875 47.02917
"33422.1" "clust.28" 12.754167 46.75417
"33386.1" "clust.28" 12.5875 46.89583
"33231" "clust.29" 12.1375 47.3125
"33417" "clust.29" 14.945833 46.79583
"33223" "clust.29" 12.495833 47.3375
"33231.1" "clust.29" 12.1375 47.3125
"33223.1" "clust.29" 12.495833 47.3375
"33417.1" "clust.29" 14.945833 46.79583
"33291" "clust.29" 14.529167 47.07917
"33218" "clust.29" 12.495833 47.3875
"33291.1" "clust.29" 14.529167 47.07917
"33218.1" "clust.29" 12.495833 47.3875
"33231.2" "clust.29" 12.1375 47.3125
"33219" "clust.29" 12.479167 47.37083
"33219.1" "clust.29" 12.479167 47.37083
"33389" "clust.30" 10.204167 46.8875
"33336" "clust.30" 11.220833 46.99583
"33297" "clust.30" 10.2375 47.0625
"33266" "clust.30" 12.504167 47.12917
"33427" "clust.30" 12.4875 46.6875
"33320" "clust.30" 10.7625 47.02917
"33302" "clust.30" 12.6125 47.0625
"33302.1" "clust.30" 12.6125 47.0625
"33257" "clust.30" 11.2625 47.14583
"33271" "clust.30" 12.004167 47.1125
"33335" "clust.30" 11.154167 46.99583
"33321" "clust.30" 11.704167 47.02917
"33302.2" "clust.30" 12.6125 47.0625
"33271.1" "clust.30" 12.004167 47.1125
"33299" "clust.30" 10.5125 47.0625
"33345" "clust.30" 11.2625 46.97917
"33307" "clust.30" 12.679167 47.05417
"33348" "clust.30" 12.1625 46.97917
"33394" "clust.30" 12.379167 46.87917
"33358" "clust.30" 12.1875 46.9625
"33232" "clust.30" 10.179167 47.30417
"33284" "clust.30" 12.420833 47.0875
"33300" "clust.30" 11.029167 47.0625
"33343" "clust.30" 12.5875 46.9875
"33394.1" "clust.30" 12.379167 46.87917
"33284.1" "clust.30" 12.420833 47.0875
"33262" "clust.30" 10.170833 47.12917
"33282" "clust.30" 10.1375 47.0875
"33320.1" "clust.30" 10.7625 47.02917
"33403" "clust.30" 12.329167 46.8625
"33281" "clust.30" 12.620833 47.09583
"33337" "clust.30" 12.679167 46.99583
"33267" "clust.30" 12.6375 47.12917
"33355" "clust.30" 9.970833 46.9625
"33378" "clust.30" 10.254167 46.9125
"33261" "clust.30" 12.504167 47.1375
"33232.1" "clust.30" 10.179167 47.30417
"33250" "clust.30" 11.620833 47.1625
"33276" "clust.30" 11.095833 47.10417
"33359" "clust.30" 9.979167 46.95417
"33282.1" "clust.30" 10.1375 47.0875
"33313" "clust.30" 11.754167 47.0375
"33299.1" "clust.30" 10.5125 47.0625
"33258" "clust.30" 10.8375 47.1375
"33281.1" "clust.30" 12.620833 47.09583
"33278" "clust.30" 12.470833 47.10417
"33312" "clust.30" 11.695833 47.0375
"33321.1" "clust.30" 11.704167 47.02917
"33290" "clust.30" 11.370833 47.07917
"33377" "clust.30" 10.004167 46.9125
"33341" "clust.30" 12.1625 46.9875
"33360" "clust.30" 10.220833 46.95417
"33380" "clust.30" 10.170833 46.89583
"33305" "clust.30" 10.2875 47.05417
"33250.1" "clust.30" 11.620833 47.1625
"33261.1" "clust.30" 12.504167 47.1375
"33301" "clust.30" 12.3875 47.0625
"33301.1" "clust.30" 12.3875 47.0625
"33290.1" "clust.30" 11.370833 47.07917
"33297.1" "clust.30" 10.2375 47.0625
"33336.1" "clust.30" 11.220833 46.99583
"33312.1" "clust.30" 11.695833 47.0375
"33258.1" "clust.30" 10.8375 47.1375
"33217" "clust.30" 14.404167 47.44583
"33319" "clust.30" 10.379167 47.02917
"33337.1" "clust.30" 12.679167 46.99583
"33282.2" "clust.30" 10.1375 47.0875
"33299.2" "clust.30" 10.5125 47.0625
"33428" "clust.30" 12.495833 46.6875
"33245" "clust.30" 11.0625 47.19583
"33294" "clust.30" 12.695833 47.07083
"33403.1" "clust.30" 12.329167 46.8625
"33344" "clust.30" 11.2375 46.97917
"33284.2" "clust.30" 12.420833 47.0875
"33344.1" "clust.30" 11.2375 46.97917
"33266.1" "clust.30" 12.504167 47.12917
"33348.1" "clust.30" 12.1625 46.97917
"33258.2" "clust.30" 10.8375 47.1375
"33389.1" "clust.30" 10.204167 46.8875
"33421" "clust.30" 9.945833 46.75417
"33388" "clust.30" 10.095833 46.8875
"33363" "clust.30" 11.504167 46.94583
"33319.1" "clust.30" 10.379167 47.02917
"33272" "clust.30" 12.4125 47.1125
"33242" "clust.30" 11.020833 47.20417
"33403.2" "clust.30" 12.329167 46.8625
"33313.1" "clust.30" 11.754167 47.0375
"33426" "clust.30" 12.4125 46.70417
"33348.2" "clust.30" 12.1625 46.97917
"33350" "clust.30" 12.2875 46.97083
"33426.1" "clust.30" 12.4125 46.70417
"33319.2" "clust.30" 10.379167 47.02917
"33305.1" "clust.30" 10.2875 47.05417
"33286" "clust.30" 12.620833 47.0875
"33394.2" "clust.30" 12.379167 46.87917
"33311" "clust.30" 11.6875 47.0375
"33348.3" "clust.30" 12.1625 46.97917
"33267.1" "clust.30" 12.6375 47.12917
"33426.2" "clust.30" 12.4125 46.70417
"33343.1" "clust.30" 12.5875 46.9875
"33300.1" "clust.30" 11.029167 47.0625
"33388.1" "clust.30" 10.095833 46.8875
"33355.1" "clust.30" 9.970833 46.9625
"33262.1" "clust.30" 10.170833 47.12917
"33363.1" "clust.30" 11.504167 46.94583
"33297.2" "clust.30" 10.2375 47.0625
"33341.1" "clust.30" 12.1625 46.9875
"33311.1" "clust.30" 11.6875 47.0375
"33346" "clust.30" 12.145833 46.97917
"33320.2" "clust.30" 10.7625 47.02917
"33266.2" "clust.30" 12.504167 47.12917
"33380.1" "clust.30" 10.170833 46.89583
"33282.3" "clust.30" 10.1375 47.0875
"33278.1" "clust.30" 12.470833 47.10417
"33349" "clust.30" 12.604167 46.97917
"33299.3" "clust.30" 10.5125 47.0625
"33352" "clust.30" 12.704167 46.97083
"33261.2" "clust.30" 12.504167 47.1375
"33358.1" "clust.30" 12.1875 46.9625
"33272.1" "clust.30" 12.4125 47.1125
"33266.3" "clust.30" 12.504167 47.12917
"33299.4" "clust.30" 10.5125 47.0625
"33389.2" "clust.30" 10.204167 46.8875
"33297.3" "clust.30" 10.2375 47.0625
"33304" "clust.30" 9.704167 47.05417
"33360.1" "clust.30" 10.220833 46.95417
"33299.5" "clust.30" 10.5125 47.0625
"33262.2" "clust.30" 10.170833 47.12917
"33348.4" "clust.30" 12.1625 46.97917
"33350.1" "clust.30" 12.2875 46.97083
"33338" "clust.30" 10.320833 46.9875
"33302.3" "clust.30" 12.6125 47.0625
"33251" "clust.30" 10.220833 47.15417
"33347" "clust.30" 12.154167 46.97917
"33262.3" "clust.30" 10.170833 47.12917
"33343.2" "clust.30" 12.5875 46.9875
"33286.1" "clust.30" 12.620833 47.0875
"33250.2" "clust.30" 11.620833 47.1625
"33321.2" "clust.30" 11.704167 47.02917
"33359.1" "clust.30" 9.979167 46.95417
"33335.1" "clust.30" 11.154167 46.99583
"33241" "clust.30" 10.354167 47.20417
"33272.2" "clust.30" 12.4125 47.1125
"33281.2" "clust.30" 12.620833 47.09583
"33359.2" "clust.30" 9.979167 46.95417
"33271.2" "clust.30" 12.004167 47.1125
"33241.1" "clust.30" 10.354167 47.20417
"33309" "clust.32" 10.545833 47.0375
"33309.1" "clust.32" 10.545833 47.0375
"33402" "clust.32" 11.054167 46.8625
"33416" "clust.32" 11.004167 46.79583
"33416.1" "clust.32" 11.004167 46.79583
"33402.1" "clust.32" 11.054167 46.8625
"33366" "clust.32" 9.9125 46.9375
"33309.2" "clust.32" 10.545833 47.0375
"33396" "clust.32" 10.879167 46.87083
"33431" "clust.32" 9.879167 46.54583
"33295" "clust.32" 12.770833 47.07083
"33396.1" "clust.32" 10.879167 46.87083
"33382" "clust.32" 11.0375 46.89583
"33404" "clust.32" 10.845833 46.85417
"33295.1" "clust.32" 12.770833 47.07083
"33390" "clust.32" 11.020833 46.8875
"33404.1" "clust.32" 10.845833 46.85417
"33354" "clust.32" 9.8875 46.9625
"33404.2" "clust.32" 10.845833 46.85417
"33390.1" "clust.32" 11.020833 46.8875
"33402.2" "clust.32" 11.054167 46.8625
"33431.1" "clust.32" 9.879167 46.54583
"33401" "clust.32" 10.8875 46.8625
"33396.2" "clust.32" 10.879167 46.87083
"33366.1" "clust.32" 9.9125 46.9375
"33401.1" "clust.32" 10.8875 46.8625
"33357" "clust.32" 10.854167 46.9625
"33415" "clust.32" 10.995833 46.80417
"33295.2" "clust.32" 12.770833 47.07083
"33402.3" "clust.32" 11.054167 46.8625
"33416.2" "clust.32" 11.004167 46.79583
"33366.2" "clust.32" 9.9125 46.9375
"33401.2" "clust.32" 10.8875 46.8625
"33295.3" "clust.32" 12.770833 47.07083
"33357.1" "clust.32" 10.854167 46.9625
"33309.3" "clust.32" 10.545833 47.0375
"33357.2" "clust.32" 10.854167 46.9625
"33396.3" "clust.32" 10.879167 46.87083
"33390.2" "clust.32" 11.020833 46.8875
"33295.4" "clust.32" 12.770833 47.07083
"33390.3" "clust.32" 11.020833 46.8875
"33366.3" "clust.32" 9.9125 46.9375
"33295.5" "clust.32" 12.770833 47.07083
"33354.1" "clust.32" 9.8875 46.9625
